stage,trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency
1c_risk,30,0.18898197595026955,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,4.0,0.028,0.65,15.068483924999365,1.0628694497014357,0.4621125986250982,32.38871310973989,122,37,85,30.327868852459016,25474.939999999995,23968.080000000005,1506.8599999999897,3452.27,0,1,37.52515523299944,1.3545175242187368,1.5536940277670344,17.728861456304774,62,21,41,33.87096774193548,14337.27,10584.779999999999,3752.4900000000016,1727.2,0,1,0.11257546569899832,0.08862938105468421,-0.015593494036027278,0.049206349206349205,0.015068483924999366,0.0031434724850717857,-0.06404768238380604
1c_risk,31,0.23696222000429265,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,2.0,0.03,0.65,23.53502719999957,1.1691306672492492,0.726484497497368,21.48349661924591,122,37,85,30.327868852459016,16268.499999999998,13915.040000000005,2353.4599999999937,1820.53,0,1,22.172270988999827,1.3748788987009823,1.3712000241002698,14.394941328001096,62,21,41,33.87096774193548,8131.6799999999985,5914.469999999999,2217.209999999999,879.82,0,1,0.06651681296699948,0.09371972467524559,-0.0,0.049206349206349205,0.023535027199999572,0.00845653336246246,-0.00447222740676364
1c_risk,32,0.23894799640743825,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,2.5,0.029,0.6000000000000001,21.764877287499747,1.1383516668626623,0.6561874748395108,24.13727487739684,122,37,85,30.327868852459016,17908.15,15731.65,2176.500000000002,2087.45,0,1,25.980159396999785,1.3854472352862632,1.4535777248240918,14.78967484378748,62,21,41,33.87096774193548,9338.33,6740.3,2598.0299999999997,1021.77,0,1,0.07794047819099935,0.09636180882156581,-0.0,0.049206349206349205,0.021764877287499748,0.006917583343133116,-0.013243100442108987
1c_risk,33,0.23130855826825406,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,2.5,0.026000000000000002,0.55,19.652156665499735,1.1385914062665288,0.6447477337163907,22.27888230778947,122,37,85,30.327868852459016,16145.340000000002,14180.099999999999,1965.2400000000034,1883.99,0,1,24.026506830999768,1.393852912490062,1.4708302288939612,13.42980736896528,62,21,41,33.87096774193548,8503.13,6100.45,2402.6799999999994,928.25,0,1,0.0720795204929993,0.09846322812251551,-0.0,0.049206349206349205,0.019652156665499736,0.006929570313326439,-0.015022266532436147
1c_risk,34,0.2359309475504336,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,2.5,0.028,0.6000000000000001,20.741303121999756,1.1329023568505783,0.6387677072429696,24.01770042002438,122,37,85,30.327868852459016,17680.55,15606.419999999998,2074.130000000001,2076.52,0,1,26.30544841699973,1.392648384650749,1.4816724295808843,14.460201030182555,62,21,41,33.87096774193548,9330.02,6699.4800000000005,2630.54,1021.35,0,1,0.07891634525099919,0.09816209616268723,-0.0,0.049206349206349205,0.02074130312199976,0.006645117842528914,-0.017740264034130707
1c_risk,35,0.18839412203213618,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,1.0,0.029,0.55,10.382415233999819,1.183382875269125,0.6481950991713469,9.936350040867831,122,37,85,30.327868852459016,6700.16,5661.87,1038.29,712.6,0,1,9.445485521999908,1.3935508870759412,1.3287315876499715,6.780916433725127,62,21,41,33.87096774193548,3344.55,2400.02,944.5300000000002,353.92,0,1,0.028336456565999722,0.0983877217689853,-0.0,0.049206349206349205,0.010382415233999819,0.009169143763456246,-0.007087964506654127
1c_risk,36,0.22994089604905593,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,2.5,0.026000000000000002,0.7,17.702171852999527,1.1010357326922713,0.5555245526561202,26.126480628029963,122,37,85,30.327868852459016,19291.17,17520.93,1770.239999999998,2396.62,0,1,31.996356406999677,1.4205367950802323,1.6313832623625633,14.569121552125655,62,21,41,33.87096774193548,10808.14,7608.490000000002,3199.649999999998,1198.6,0,1,0.09598906922099902,0.10513419877005808,-0.0,0.049206349206349205,0.017702171852999528,0.005051786634613565,-0.043142679635963466
1c_risk,37,0.215440435074684,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,3.5,0.027,0.6000000000000001,17.381221985499415,1.0847122905245756,0.5230492177095687,29.31056723271133,122,37,85,30.327868852459016,22256.039999999997,20517.92,1738.119999999999,2869.06,0,1,34.29807985399957,1.384643766331348,1.586385278242398,15.933884228391893,62,21,41,33.87096774193548,12346.73,8916.900000000001,3429.829999999998,1423.2,0,1,0.10289423956199871,0.096160941582837,-0.005336481305096531,0.049206349206349205,0.017381221985499417,0.004235614526228781,-0.0491014504831326
1c_risk,38,0.19712329484701963,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,1.5,0.024,0.45,12.87181236099981,1.1834882656748718,0.6714830752869383,12.11692842522838,122,37,85,30.327868852459016,8302.04,7014.89,1287.1500000000005,887.99,0,1,11.680362796499868,1.3924348769777137,1.3359444463208712,8.280191796253552,62,21,41,33.87096774193548,4144.29,2976.2900000000004,1167.9999999999995,438.89,0,1,0.0350410883894996,0.09810871924442843,-0.0,0.049206349206349205,0.01287181236099981,0.009174413283743589,-0.007279087638001008
1c_risk,39,0.2321513893281594,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,3.0,0.029,0.65,19.06434174499944,1.0959805145146828,0.5553363177419157,28.745282475923105,122,37,85,30.327868852459016,21769.45,19862.99,1906.4599999999991,2717.18,0,1,35.76671762849957,1.4155853058872194,1.6338696102037717,16.123941328019082,62,21,41,33.87096774193548,12183.15,8606.439999999999,3576.710000000001,1355.48,0,1,0.10730015288549871,0.10389632647180486,-0.006422521874394758,0.049206349206349205,0.01906434174499944,0.004799025725734141,-0.04569228483183221
1c_risk,40,0.1341822141595534,True,54,21,79.0,24.0,12,4,1.4,17,46,1.2000000000000002,3.0,2.0,0.007,0.55,5.433547422999836,1.084969753082558,0.42204243508536143,10.15425294013154,122,37,85,30.327868852459016,6937.339999999999,6394.040000000001,543.2999999999984,1028.76,0,1,11.042444726999873,1.3729230831577242,1.5563941423496892,5.729632733894047,62,21,41,33.87096774193548,4065.39,2961.12,1104.27,532.21,0,1,0.03312733418099962,0.09323077078943104,-0.0,0.049206349206349205,0.005433547422999837,0.004248487654127897,-0.05106427509435421
