trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,risk_per_trade_pct,max_position_allocation_pct,leverage,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked
51,-10.0,False,26,11,55.0,32.0,12,7,3.5,10,22,1.2000000000000002,1.3,0.026000000000000002,0.25,4.5,-25.842463762150246,0.8423009234058861,-1.0445722469235599,30.882368738146322,296.0,133.0,163.0,44.932432432432435,13802.92,16387.16,-2584.24,2765.76,0.0,-13.145190025450102,0.8220929555848195,-1.1042920554091022,18.650739335686907,119.0,52.0,67.0,43.69747899159664,6074.1900000000005,7388.6900000000005,-1314.5,1248.08,0.0
52,-10.0,False,34,9,58.0,23.0,13,10,3.6,10,24,1.8,1.2,0.024,0.3,5.0,-22.092579321750264,0.6979880084318277,-1.4247722074255358,22.160122217425336,89.0,36.0,53.0,40.449438202247194,5105.88,7315.139999999999,-2209.2599999999993,1183.93,0.0,-5.070368089300045,0.7979968207297978,-0.7512936566383016,14.668535248342614,35.0,14.0,21.0,40.0,2002.98,2510.01,-507.0300000000002,491.46,0.0
53,-10.0,False,20,9,60.0,27.0,11,6,3.1,11,18,1.1,1.5,0.027,0.25,5.0,-14.380951382300754,0.9551408452242022,-0.21075785041178718,40.05523713136101,503.0,215.0,288.0,42.74353876739563,30618.1,32056.11,-1438.010000000002,5244.48,0.0,-20.48767841755025,0.8647701208222913,-1.0057514127156935,30.031911819848556,221.0,87.0,134.0,39.366515837104075,13101.570000000003,15150.350000000002,-2048.779999999999,2345.4,0.0
54,-10.0,False,41,21,58.0,31.0,7,5,3.9000000000000004,8,27,1.6,2.0,0.025,0.35,3.0,2.353149013799739,1.0099230596016098,0.21024076977035352,23.12890729856808,256.0,89.0,167.0,34.765625,23949.78,23714.460000000006,235.31999999999243,2562.84,0.0,-2.425744665950024,0.9751822741927564,0.006492186760946548,28.397373041406937,127.0,46.0,81.0,36.22047244094488,9533.85,9776.480000000001,-242.63000000000102,1151.28,0.0
55,-10.0,False,52,7,56.0,29.0,10,8,3.7,15,14,0.8,1.1,0.01,0.3,3.5,-14.580171860400151,0.8516932472528534,-1.0104998857689445,19.592215662589087,313.0,162.0,151.0,51.757188498402556,8373.09,9831.11,-1458.0200000000004,2759.78,0.0,-10.403136141400118,0.7618139397505674,-1.7567663801322844,11.787595782625457,112.0,55.0,57.0,49.107142857142854,3327.2300000000005,4367.509999999999,-1040.2799999999988,1060.39,0.0
56,-10.0,False,85,11,69.0,33.0,9,7,2.0,4,22,1.3,1.4,0.022000000000000002,0.4,1.5,4.2214050823499205,1.097086686430679,0.430637319960862,5.689909825913183,125.0,60.0,65.0,48.0,4770.099999999999,4347.97,422.1299999999992,754.0,0.0,-7.875290720850008,0.6621303907604127,-2.0597481958398047,10.363049242791146,62.0,21.0,41.0,33.87096774193548,1543.3200000000002,2330.8399999999997,-787.5199999999995,358.66,0.0
57,-10.0,False,115,20,66.0,38.0,8,9,3.4000000000000004,13,43,1.5,2.2,0.019,0.6000000000000001,4.0,-1.999705084750385,0.9908160992645626,0.10744491898858932,32.451503452932116,181.0,62.0,119.0,34.25414364640884,21576.160000000003,21776.149999999998,-199.98999999999432,2514.07,0.0,27.791742178600053,1.2252257581933836,1.4586878929944134,16.53767808014588,88.0,35.0,53.0,39.77272727272727,15118.710000000001,12339.529999999997,2779.180000000004,1612.85,0.0
58,-10.0,False,29,10,61.0,45.0,13,14,1.2,9,31,1.9000000000000001,1.8,0.026000000000000002,0.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
59,-10.0,False,37,15,75.0,21.0,11,6,2.4000000000000004,6,49,1.8,3.8000000000000003,0.03,0.45,5.0,-18.658115083900086,0.924182748393656,-0.11233432946696234,39.247761341046036,150.0,33.0,117.0,22.0,22744.35,24610.229999999992,-1865.8799999999937,2469.77,0.0,-12.675666328250118,0.8830721746293397,-0.22142510888684364,42.978838493948814,66.0,14.0,52.0,21.21212121212121,9573.199999999999,10840.789999999999,-1267.5900000000001,1055.53,0.0
60,-10.0,False,61,12,72.0,25.0,16,5,2.9000000000000004,12,46,0.9,1.2,0.015,0.5,1.0,-9.337462323150048,0.9390093518253628,-0.4152649450833947,12.925120289738912,417.0,193.0,224.0,46.28297362110312,14376.59,15310.380000000001,-933.7900000000009,1995.82,0.0,-14.804035844650024,0.7647902741743551,-1.8194302895514296,19.30099162906337,176.0,79.0,97.0,44.88636363636363,4813.720000000001,6294.170000000001,-1480.4499999999998,771.86,0.0
61,-10.0,False,139,8,55.0,42.0,18,16,3.6,5,19,0.6,3.6,0.02,0.35,1.0,-4.843012380800119,0.8323919288408955,-0.7474628727537974,7.1479428308972635,158.0,38.0,120.0,24.050632911392405,2405.0299999999997,2889.3,-484.27000000000044,541.73,0.0,-1.5443292083000233,0.8196058733514782,-0.7592377363556153,3.2570795237634758,52.0,17.0,35.0,32.69230769230769,701.64,856.07,-154.43000000000006,181.3,0.0
62,-10.0,False,132,8,57.0,43.0,19,18,3.2,4,24,0.6,3.5,0.024,0.3,1.5,-5.683971104550037,0.7649605696822831,-0.8942267083128396,8.497469697954754,109.0,26.0,83.0,23.853211009174313,1849.82,2418.1899999999996,-568.3699999999997,477.6,0.0,-1.1672631229500257,0.7925168858869535,-0.7930137313605666,2.4546480903956764,32.0,11.0,21.0,34.375,445.87,562.6,-116.73000000000002,142.11,0.0
63,-10.0,False,125,9,56.0,39.0,15,16,3.9000000000000004,7,21,0.5,3.7,0.028,0.4,1.0,-15.361481280300104,0.6927675540968392,-1.7592538241407432,16.13697116563554,229.0,46.0,183.0,20.087336244541486,3463.72,4999.83,-1536.1100000000001,831.44,0.0,-1.457990347949926,0.9056703865437488,-0.35497480860170916,4.964579196340024,70.0,20.0,50.0,28.571428571428573,1399.9399999999998,1545.7500000000002,-145.8100000000004,279.43,0.0
64,-10.0,False,149,18,57.0,35.0,17,13,3.4000000000000004,5,17,0.7,3.9000000000000004,0.027,0.25,3.0,-0.19264941240013286,0.9978742487326832,0.07208772752609782,20.9759748096176,208.0,49.0,159.0,23.557692307692307,9078.62,9097.96,-19.339999999998327,1386.23,0.0,-11.962010669949958,0.7152558752889143,-1.3182794165813445,17.881585457452218,85.0,18.0,67.0,21.176470588235293,3004.8399999999997,4201.070000000001,-1196.230000000001,623.43,0.0
65,-10.0,False,114,10,55.0,41.0,20,17,3.2,6,26,1.0,3.4000000000000004,0.022000000000000002,0.35,2.0,-6.046178826650175,0.7691267889599976,-0.7816638330415834,11.214078030947054,70.0,18.0,52.0,25.714285714285715,2014.22,2618.8399999999997,-604.6199999999997,476.64,0.0,-2.1557656216500254,0.6446364100957814,-0.8774566246790284,2.9507929144955805,18.0,5.0,13.0,27.77777777777778,391.03,606.5899999999999,-215.55999999999995,124.94,0.0
66,-10.0,False,143,7,59.0,40.0,20,8,2.7,18,33,0.5,1.0,0.029,0.4,1.5,-4.342206443099967,0.9201390549414166,-0.39973947071194565,9.71829598299073,225.0,124.0,101.0,55.111111111111114,5002.5199999999995,5436.7,-434.1800000000003,1286.25,0.0,1.0825610175999827,1.0631492985679705,0.31573348841452964,4.660345341473571,85.0,48.0,37.0,56.470588235294116,1822.6100000000001,1714.35,108.26000000000022,518.7,0.0
67,0.11316954096077547,True,108,20,76.0,37.0,17,19,3.8000000000000003,15,23,1.6,2.1,0.023000000000000003,0.3,2.5,27.231771175899755,1.2350742500114378,1.060359277475649,12.257743628730786,150.0,57.0,93.0,38.0,14307.73,11584.509999999998,2723.220000000001,1281.0,0.0,18.037905999000124,1.4232606706243989,1.924811222646276,7.916944878408485,66.0,26.0,40.0,39.39393939393939,6065.509999999999,4261.699999999999,1803.8100000000004,541.97,0.0
68,-10.0,False,65,21,76.0,35.0,12,19,3.7,16,10,1.6,2.4000000000000004,0.013000000000000001,0.25,2.5,16.925291197149907,1.1615030229930683,0.8851662874983962,15.255620703490516,181.0,62.0,119.0,34.25414364640884,12172.179999999998,10479.68,1692.4999999999982,1162.78,0.0,3.178734030400137,1.074564294813296,0.4505582791848844,9.90220617040919,77.0,28.0,49.0,36.36363636363637,4580.47,4262.63,317.84000000000015,460.52,0.0
69,0.30808239713487906,True,109,20,73.0,31.0,14,19,3.9000000000000004,17,38,1.7000000000000002,1.9,0.024,0.3,3.5,43.1633172570499,1.324443635986437,1.3196413378386398,13.514650307035108,126.0,54.0,72.0,42.857142857142854,17620.120000000003,13303.79,4316.330000000002,1513.06,0.0,33.09365855674998,1.6109737748197657,2.422241258276664,11.15715467808355,62.0,29.0,33.0,46.774193548387096,8725.92,5416.549999999999,3309.370000000001,722.54,0.0
70,0.28577284160118543,True,108,19,74.0,37.0,14,20,3.9000000000000004,17,38,1.7000000000000002,2.0,0.025,0.3,3.5,26.94286000444983,1.2020261930934573,0.9082517414183054,17.52856139227787,118.0,48.0,70.0,40.67796610169491,16030.63,13336.34,2694.289999999999,1403.21,0.0,30.252171917899922,1.539499026300584,2.207019462748824,11.158647342213742,61.0,27.0,34.0,44.26229508196721,8632.71,5607.48,3025.2299999999996,723.13,0.0
71,0.256683189116253,True,108,19,73.0,37.0,14,19,3.9000000000000004,17,39,1.7000000000000002,2.1,0.025,0.3,3.5,24.946795232699806,1.178812627498541,0.8174039712027671,20.375584846385504,125.0,49.0,76.0,39.2,16445.78,13951.140000000001,2494.6399999999976,1420.89,0.0,24.079252592949924,1.414280651166312,1.8060302105329542,11.157262488607744,59.0,24.0,35.0,40.67796610169491,8220.28,5812.339999999999,2407.9400000000014,692.63,0.0
72,0.26054841015673513,True,107,19,74.0,38.0,14,19,3.9000000000000004,17,39,1.7000000000000002,2.1,0.025,0.3,3.5,23.690309248849736,1.1656738400082802,0.7841864774675029,20.373393253763982,129.0,50.0,79.0,38.75968992248062,16668.25,14299.239999999998,2369.010000000002,1459.35,0.0,24.066563595900025,1.4121617224454284,1.7782869065104523,11.157262488607744,59.0,24.0,35.0,40.67796610169491,8245.81,5839.14,2406.669999999999,690.97,0.0
73,0.0690555769302304,True,107,18,74.0,37.0,14,19,4.0,17,38,1.8,2.1,0.023000000000000003,0.3,3.5,46.995594128749815,1.3128409134783727,1.3644478575404513,10.109110488395665,129.0,53.0,76.0,41.08527131782946,19721.68,15022.14,4699.540000000001,1622.54,0.0,21.333800371350062,1.341804560427588,1.611637208258316,11.170328276579653,64.0,27.0,37.0,42.1875,8374.9,6241.52,2133.379999999999,722.72,0.0
74,-0.005405669824238624,True,109,18,76.0,37.0,14,19,4.0,17,38,1.7000000000000002,2.1,0.023000000000000003,0.3,3.5,49.73695329719976,1.3188435062778778,1.3910178950294108,11.009065207461981,137.0,57.0,80.0,41.605839416058394,20572.93,15599.220000000001,4973.709999999999,1699.66,0.0,17.385235528250014,1.2633414978104354,1.3594706702527866,11.936681158752025,68.0,28.0,40.0,41.1764705882353,8340.289999999999,6601.77,1738.5199999999986,754.62,0.0
75,-0.005168717446932758,True,109,17,76.0,37.0,14,19,4.0,17,37,1.7000000000000002,2.1,0.023000000000000003,0.3,3.5,49.53286685559975,1.318513536193507,1.3899517892234918,11.010290621561406,134.0,56.0,78.0,41.791044776119406,20504.559999999998,15551.269999999999,4953.289999999999,1683.25,0.0,17.385235528250014,1.2633414978104354,1.3594706702527866,11.936681158752025,68.0,28.0,40.0,41.1764705882353,8340.289999999999,6601.77,1738.5199999999986,754.62,0.0
76,-0.005405669824238624,True,109,18,76.0,37.0,14,19,4.0,17,38,1.7000000000000002,2.1,0.023000000000000003,0.3,3.5,49.73695329719976,1.3188435062778778,1.3910178950294108,11.009065207461981,137.0,57.0,80.0,41.605839416058394,20572.93,15599.220000000001,4973.709999999999,1699.66,0.0,17.385235528250014,1.2633414978104354,1.3594706702527866,11.936681158752025,68.0,28.0,40.0,41.1764705882353,8340.289999999999,6601.77,1738.5199999999986,754.62,0.0
77,0.11258037330105541,True,107,17,77.0,38.0,14,19,3.9000000000000004,16,35,1.7000000000000002,2.1,0.024,0.3,3.5,28.65948707959986,1.2054058470529294,0.935914857962774,18.20077223296267,131.0,50.0,81.0,38.16793893129771,16818.629999999997,13952.67,2865.9599999999973,1521.28,0.0,19.81943285544994,1.317120859146997,1.5131448135625756,11.157262488607744,64.0,26.0,38.0,40.625,8231.9,6249.92,1981.9799999999996,738.19,0.0
78,-0.08992514472988322,True,100,17,78.0,38.0,15,20,3.8000000000000003,16,37,1.8,1.9,0.025,0.3,3.5,9.1930014484998,1.0827387890106428,0.43071736290706614,24.728139132527595,111.0,43.0,68.0,38.73873873873874,12030.039999999999,11110.75,919.289999999999,1183.5,0.0,15.081644730500102,1.3064265440589364,1.3072895282116115,12.090207289485107,54.0,23.0,31.0,42.592592592592595,6430.140000000001,4921.93,1508.210000000001,605.69,0.0
79,-10.0,False,118,19,74.0,36.0,14,18,3.9000000000000004,18,40,1.7000000000000002,2.3,0.024,0.3,4.0,-0.00016612160008662615,0.9999965815752374,0.1303334902974642,28.972046824522472,131.0,44.0,87.0,33.587786259541986,14626.57,14626.62,-0.050000000001091394,1417.2,0.0,19.495127057849967,1.2707047760812693,1.312255501943663,13.626558170434535,60.0,24.0,36.0,40.0,9151.259999999998,7201.72,1949.5399999999981,787.68,0.0
80,0.012994640455321088,True,106,17,77.0,39.0,15,20,3.9000000000000004,15,35,1.6,2.0,0.022000000000000002,0.35,3.5,23.28322416669982,1.1526794894661747,0.7869061138227297,23.894887813604026,135.0,52.0,83.0,38.51851851851852,17578.270000000004,15249.919999999998,2328.350000000006,1731.92,0.0,14.138656009399966,1.210703268207627,1.1135853837173855,13.623215231085432,67.0,28.0,39.0,41.791044776119406,8123.94,6710.100000000001,1413.8399999999983,840.55,0.0
81,0.012871558810428896,True,105,17,77.0,39.0,15,20,3.9000000000000004,15,35,1.6,2.0,0.022000000000000002,0.35,3.5,23.733758692499794,1.155589950747571,0.7976877934340322,24.417857541351257,134.0,52.0,82.0,38.80597014925373,17627.45,15254.07,2373.380000000001,1723.33,0.0,14.274494099849944,1.2131257932064203,1.1158666041233951,13.623215231085432,67.0,28.0,39.0,41.791044776119406,8124.910000000001,6697.5,1427.4100000000008,841.6,0.0
82,-0.0945172448641973,True,103,16,77.0,39.0,16,20,3.8000000000000003,15,34,1.6,2.0,0.022000000000000002,0.35,3.5,27.551565178849778,1.1902582421414547,0.9266978228454409,19.621354046388408,127.0,49.0,78.0,38.58267716535433,17236.57,14481.37,2755.199999999999,1662.6,0.0,10.633549391150044,1.1613236516789154,0.8982214849419098,13.623215231085432,64.0,26.0,38.0,40.625,7654.47,6591.16,1063.3100000000004,815.75,0.0
83,0.2611534045381,True,106,18,75.0,40.0,15,20,3.9000000000000004,14,35,1.5,2.3,0.021,0.35,3.5,26.03423308799985,1.1634923585502848,0.8471464667334412,27.069196204926747,139.0,50.0,89.0,35.97122302158273,18527.079999999998,15923.68,2603.399999999998,1765.2,0.0,25.872184262000047,1.3607658744933,1.7317297312803976,14.083651112075623,71.0,29.0,42.0,40.84507042253521,9758.609999999997,7171.410000000001,2587.199999999996,927.54,0.0
84,0.16672824437257114,True,112,19,73.0,38.0,13,17,3.6,14,40,1.5,2.3,0.02,0.3,4.0,22.148073348849813,1.1505594100396053,0.7600131446030884,26.86170308342267,142.0,50.0,92.0,35.2112676056338,16924.89,14710.14,2214.75,1642.5,0.0,28.80806545299998,1.4293607133754926,2.015107940962406,11.033431356423632,64.0,26.0,38.0,40.625,9590.310000000001,6709.51,2880.800000000001,833.34,0.0
85,-0.5251763214596555,True,113,19,73.0,40.0,13,17,3.6,14,40,1.5,2.3,0.02,0.25,4.0,8.10565487449976,1.0625131598330657,0.3836556883834192,22.650927864353886,138.0,47.0,91.0,34.05797101449275,13776.109999999999,12965.59,810.5199999999986,1360.05,0.0,28.482668237600084,1.498796024692439,2.1812873489268783,10.196445666079864,62.0,26.0,36.0,41.935483870967744,8558.5,5710.25,2848.25,691.69,0.0
86,-0.009584209581719877,True,98,20,74.0,38.0,13,19,3.8000000000000003,16,42,1.5,2.2,0.021,0.3,4.0,38.09254637339973,1.2307622873952881,1.1196625267296578,28.3381957679892,139.0,54.0,85.0,38.84892086330935,20316.390000000003,16507.16,3809.230000000003,1789.69,0.0,17.006901412000154,1.2404614420984614,1.269803428525735,13.623028042806817,69.0,28.0,41.0,40.57971014492754,8773.3,7072.610000000001,1700.6899999999987,876.41,0.0
87,-0.37472743827224886,True,117,18,75.0,36.0,14,18,3.7,19,39,1.8,2.5,0.024,0.3,3.0,7.959867093799858,1.0749903195445336,0.40048441402410656,15.032678778526412,102.0,33.0,69.0,32.35294117647059,11410.130000000001,10614.169999999998,795.9600000000028,988.05,0.0,19.542754741000028,1.4020647614188342,1.5109588301798205,9.7544048736577,50.0,19.0,31.0,38.0,6814.89,4860.610000000001,1954.2799999999997,509.21,0.0
88,-10.0,False,91,19,74.0,38.0,14,19,3.8000000000000003,14,40,1.4,1.8,0.025,0.25,4.0,-3.0857163730500363,0.9782414161977906,0.008601555352951016,32.207745033020544,159.0,60.0,99.0,37.735849056603776,13872.510000000002,14181.07,-308.5599999999977,1535.6,0.0,12.479228117000112,1.195999962305283,1.0318934714965222,12.364294029874983,79.0,33.0,46.0,41.77215189873418,7614.860000000001,6366.940000000001,1247.9199999999992,823.32,0.0
89,-0.44625708137524567,True,125,20,72.0,34.0,15,17,3.6,16,32,1.8,2.3,0.021,0.3,3.0,7.424838566199905,1.0694181111048786,0.37995712269805193,14.839277584811292,115.0,39.0,76.0,33.91304347826087,11438.710000000003,10696.2,742.510000000002,1064.18,0.0,32.593725581900074,1.781991794822581,2.747307931351405,9.375692247943185,52.0,23.0,29.0,44.23076923076923,7427.52,4168.1,3259.42,536.01,0.0
90,-0.008197236112699596,True,97,19,73.0,40.0,16,18,4.0,18,37,1.7000000000000002,2.1,0.019,0.35,3.5,38.464049171299756,1.2434558271099052,1.1602050251163627,17.417084514889535,140.0,56.0,84.0,40.0,19645.57,15799.17,3846.3999999999996,1740.96,0.0,16.511763146800003,1.2361764121107746,1.2729209619732282,14.839820220581787,73.0,29.0,44.0,39.726027397260275,8642.27,6991.130000000001,1651.1399999999994,855.46,0.0
91,0.1737809355110222,True,107,18,78.0,37.0,15,20,3.9000000000000004,15,35,1.6,1.9,0.024,0.35,3.5,34.80308165499988,1.2220563333192962,1.058992654525046,20.612814964557938,136.0,55.0,81.0,40.44117647058823,19153.459999999995,15673.140000000001,3480.3199999999943,1831.54,0.0,24.858615256500016,1.3847119307172793,1.7644322130832757,14.475997057261116,66.0,30.0,36.0,45.45454545454545,8947.51,6461.639999999999,2485.870000000001,858.64,0.0
92,-0.013004585569114852,True,110,18,79.0,37.0,13,19,3.8000000000000003,16,35,1.5,1.7000000000000002,0.024,0.35,3.5,28.45111910389978,1.1818824013767741,0.9047406808127116,26.99171266064439,150.0,65.0,85.0,43.333333333333336,18487.43,15642.360000000002,2845.069999999998,1942.92,0.0,14.697713005400129,1.2231505591023994,1.1626757833861152,15.424945718699679,71.0,32.0,39.0,45.070422535211264,8056.22,6586.450000000001,1469.7699999999995,862.99,0.0
93,0.1954209346555204,True,101,20,75.0,36.0,14,20,3.9000000000000004,14,42,1.6,1.9,0.025,0.3,4.0,35.71589579939999,1.2351161440415204,1.0978948068212846,16.51864750881669,130.0,53.0,77.0,40.76923076923077,18762.18,15190.62,3571.5599999999995,1758.22,0.0,26.221063891199993,1.402284742912725,1.774197431512155,13.62963976922652,66.0,30.0,36.0,45.45454545454545,9140.12,6518.02,2622.1000000000004,860.94,0.0
94,0.13365099286066123,True,102,20,78.0,36.0,15,20,3.7,14,42,1.6,1.9,0.026000000000000002,0.3,4.0,37.503609232849996,1.2973285172224063,1.2261072886073467,15.725380576347133,111.0,45.0,66.0,40.54054054054054,16363.49,12613.220000000001,3750.2699999999986,1499.48,0.0,22.783333018850115,1.3967778226705307,1.693749575936618,11.802980519670738,56.0,25.0,31.0,44.642857142857146,8020.410000000002,5742.08,2278.3300000000017,754.36,0.0
95,-10.0,False,100,20,78.0,36.0,15,20,3.5,14,44,1.6,1.9,0.026000000000000002,0.25,4.0,13.092716437549806,1.148730467418814,0.6460499187707998,15.912569875445264,92.0,35.0,57.0,38.04347826086956,10112.55,8803.24,1309.3099999999995,996.65,0.0,1.0983675686000607,1.0292212542395427,0.19887181355259168,9.913517979220002,46.0,18.0,28.0,39.130434782608695,3869.1000000000004,3759.2499999999995,109.85000000000082,451.53,0.0
96,0.06416618860826806,True,112,20,80.0,34.0,17,20,3.7,13,42,1.5,1.7000000000000002,0.026000000000000002,0.35,4.0,18.059377285449827,1.132599281318239,0.6749320263326424,20.43529908234758,117.0,49.0,68.0,41.88034188034188,15425.3,13619.38,1805.92,1737.58,0.0,28.129622963000074,1.4607586518679652,2.0024486505214325,13.497880749254234,60.0,29.0,31.0,48.333333333333336,8917.990000000002,6105.04,2812.9500000000016,912.63,0.0
97,-0.37220611945344906,True,91,19,75.0,35.0,15,18,3.7,14,42,1.4,1.9,0.025,0.3,4.5,9.941700158899966,1.056830225004659,0.40482450051759167,38.497759956293365,157.0,59.0,98.0,37.5796178343949,18488.040000000005,17493.86,994.1800000000039,2049.52,0.0,23.339437904950007,1.291884273293914,1.495254366569357,14.979183348756028,74.0,31.0,43.0,41.891891891891895,10330.01,7996.080000000001,2333.9299999999994,1075.22,0.0
98,0.12459986436694476,True,103,20,72.0,36.0,16,20,3.9000000000000004,15,41,1.5,2.2,0.027,0.25,4.0,45.4770054262999,1.3059028887192299,1.302396124401069,23.004276564545012,134.0,54.0,80.0,40.298507462686565,19414.139999999996,14866.45,4547.689999999995,1624.59,0.0,24.406325662550024,1.384448413936066,1.7525128054189727,12.736645539999522,70.0,29.0,41.0,41.42857142857143,8789.06,6348.42,2440.6399999999994,789.15,0.0
99,0.23343682851135017,True,103,21,71.0,36.0,16,20,3.9000000000000004,13,44,1.4,2.2,0.027,0.25,4.0,22.678615349899882,1.148545221247807,0.7546717875699102,24.104776249922093,141.0,53.0,88.0,37.5886524822695,17535.150000000005,15267.27,2267.8800000000047,1582.82,0.0,23.35486700024996,1.3402008996201085,1.579129434033695,13.282538946062902,76.0,31.0,45.0,40.78947368421053,9200.64,6865.120000000001,2335.5199999999986,846.7,0.0
100,-0.2911854432593003,True,94,21,71.0,38.0,15,20,3.6,13,40,1.4,1.8,0.026000000000000002,0.25,4.0,6.810808107749946,1.0601852260977915,0.35260281831465995,23.44764244129154,127.0,49.0,78.0,38.58267716535433,11996.949999999999,11315.9,681.0499999999993,1296.76,0.0,14.328179615000064,1.2763571558072342,1.2949938548094708,11.78154856528055,68.0,30.0,38.0,44.11764705882353,6617.579999999999,5184.74,1432.8399999999992,727.73,0.0
101,0.1913468774658414,True,102,19,72.0,36.0,16,20,3.9000000000000004,14,44,1.5,2.2,0.027,0.25,4.0,28.946832754550012,1.2028531424230617,0.9366722824826809,21.116507170810028,126.0,48.0,78.0,38.095238095238095,17164.57,14269.88,2894.6900000000005,1484.7,0.0,23.489089242700175,1.369344055046795,1.7009382103364978,12.605135506316467,70.0,30.0,40.0,42.857142857142854,8708.590000000002,6359.68,2348.9100000000017,789.18,0.0
102,0.17337707164080746,True,102,19,71.0,35.0,16,20,3.9000000000000004,14,44,1.6,2.2,0.027,0.25,4.0,20.698037165299993,1.1577350558927446,0.7300333613806056,21.11846911004213,119.0,44.0,75.0,36.97478991596638,15191.290000000003,13121.560000000001,2069.7300000000014,1317.08,0.0,26.31159120015007,1.4516375982464542,1.910358145898693,11.864420798512363,63.0,27.0,36.0,42.857142857142854,8457.11,5825.910000000001,2631.2,725.41,0.0
103,0.06635899535548688,True,117,19,71.0,35.0,16,20,3.9000000000000004,13,44,1.4,2.4000000000000004,0.027,0.25,4.5,15.555255952449807,1.0948746974783357,0.552578535270122,24.47246621827244,136.0,48.0,88.0,35.294117647058826,17951.04,16395.52,1555.5200000000004,1680.01,0.0,12.69780660240005,1.185896947905931,0.8782816766656811,12.20611394219057,64.0,24.0,40.0,37.5,8100.53,6830.719999999999,1269.8100000000004,765.59,0.0
104,-0.010745158722693604,True,111,19,73.0,33.0,16,20,4.0,12,45,1.5,2.2,0.027,0.25,4.0,26.785899302249742,1.1713573606386016,0.8542910807309692,18.788926582489047,144.0,56.0,88.0,38.888888888888886,18310.260000000002,15631.66,2678.600000000002,1658.82,0.0,14.208097381450061,1.2081146598507428,1.0892164803469524,14.805423535985767,71.0,28.0,43.0,39.436619718309856,8247.98,6827.150000000001,1420.829999999999,757.75,0.0
105,-0.6043951451358394,True,99,19,69.0,35.0,17,19,3.8000000000000003,14,45,1.6,2.5,0.018000000000000002,0.25,3.5,5.734872319749793,1.0502307941596378,0.32032883437735293,20.056584740967796,125.0,41.0,84.0,32.8,11990.59,11417.099999999999,573.4900000000016,1108.43,0.0,18.867226732050003,1.3910485997114859,1.645308765595044,11.057788845739601,59.0,22.0,37.0,37.28813559322034,6711.42,4824.72,1886.6999999999998,578.74,0.0
106,0.2476782824515638,True,96,21,70.0,37.0,13,18,3.9000000000000004,15,43,1.5,2.3,0.028,0.25,4.0,26.86895389399986,1.150981638287124,0.8177435242372034,18.796728928647273,159.0,58.0,101.0,36.477987421383645,20483.180000000004,17796.270000000004,2686.91,1756.66,0.0,31.399633298200115,1.4351362325508559,1.9938416016086902,12.372229574710722,72.0,31.0,41.0,43.05555555555556,10355.9,7215.97,3139.9299999999994,832.62,0.0
107,-10.0,False,88,21,70.0,33.0,14,18,3.9000000000000004,15,43,1.6,2.6,0.028,0.25,3.5,-4.926377397050091,0.9630956394064019,-0.04509062828257921,28.11410805140454,142.0,45.0,97.0,31.690140845070424,12856.46,13349.1,-492.64000000000124,1164.6,0.0,32.76401668570003,1.5716541450460795,2.149471310355455,12.40788849787675,63.0,25.0,38.0,39.682539682539684,9007.810000000001,5731.42,3276.3900000000012,629.36,0.0
108,0.22524930709372099,True,95,21,72.0,34.0,15,19,4.0,17,46,1.7000000000000002,2.2,0.025,0.25,4.0,21.128299094249833,1.1576508177651161,0.7264565787132312,23.149409224246405,130.0,51.0,79.0,39.23076923076923,15514.57,13401.769999999999,2112.800000000001,1314.17,0.0,21.605471296000108,1.3399774351259872,1.5771672356605055,10.89803972066435,64.0,26.0,38.0,40.625,8515.57,6355.01,2160.5599999999995,715.42,0.0
109,0.3089469773297251,True,96,21,72.0,31.0,15,18,4.0,18,36,1.7000000000000002,2.0,0.025,0.25,4.5,31.223374158049793,1.189017805038102,0.9108011571192528,24.48911535913371,142.0,58.0,84.0,40.84507042253521,19641.29,16518.92,3122.3700000000026,1732.65,0.0,34.539210484600005,1.4786168803454331,2.1854184674083075,15.779894937581759,73.0,32.0,41.0,43.83561643835616,10670.349999999999,7216.4400000000005,3453.909999999998,909.82,0.0
110,0.37439081618247966,True,96,21,72.0,31.0,14,18,4.0,18,47,1.7000000000000002,2.0,0.025,0.25,4.5,36.32393623769995,1.236534387899491,1.0345083960698491,13.331224808729331,139.0,59.0,80.0,42.44604316546763,18989.099999999995,15356.710000000001,3632.389999999994,1618.87,0.0,37.830110175599984,1.5238594411656365,2.346917943777974,14.969329567762804,73.0,34.0,39.0,46.57534246575342,11004.49,7221.460000000001,3783.029999999999,902.33,0.0
