trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,va_trades_ratio,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked
131,0.14623973548734226,True,12,2.3,1.3,2,0.5,0.1,0.5901639344262295,24.160167366249986,1.2257031181395421,0.7834483040423754,17.93871376456021,69.0,26.0,43.0,37.68115942028985,13120.49,10704.459999999997,2416.0300000000025,816.31,170.0,38.32031734075006,1.7757794153372741,2.333477066909491,13.701556935698411,36.0,16.0,20.0,44.44444444444444,8771.64,4939.6,3832.039999999999,478.81,88.0
93,0.14563804784042028,True,13,1.9,1.4000000000000001,3,0.0,0.08,0.45901639344262296,36.02833333635,1.3945717323999651,1.1059616948442563,15.580303326188846,52.0,22.0,30.0,42.30769230769231,12733.960000000001,9131.090000000002,3602.869999999999,675.43,222.0,29.34150162075006,1.800697506876828,1.978644887975696,12.790881976780325,28.0,12.0,16.0,42.857142857142854,6598.619999999999,3664.48,2934.139999999999,336.48,117.0
112,0.14531587924792239,True,12,2.3,1.1,2,0.45,0.12,0.6721311475409836,33.315944377000015,1.277400596495961,0.981120545103449,18.12660776392299,80.0,31.0,49.0,38.75,15341.76,12010.14,3331.620000000001,972.03,138.0,40.97212409505002,1.7639184099638288,2.4234050102181928,12.757730070631462,41.0,18.0,23.0,43.90243902439025,9460.599999999999,5363.4,4097.199999999999,556.54,67.0
102,0.14262793332905915,True,11,2.0,0.8,7,0.15000000000000002,0.18,0.7213114754098361,48.8412863045501,1.392804378335123,1.3208006123166147,18.12705204608965,87.0,36.0,51.0,41.37931034482759,17318.06,12433.949999999999,4884.110000000002,1107.31,108.0,39.40875942410004,1.7396544993168068,2.3322552269130865,12.646032533814843,44.0,19.0,25.0,43.18181818181818,9268.74,5327.919999999999,3940.8200000000006,568.36,52.0
74,0.13937169942870584,True,27,1.9,1.4000000000000001,2,0.25,0.06,0.45901639344262296,36.52984380879996,1.3772017140791986,1.1404958480526481,13.703533815020187,56.0,24.0,32.0,42.857142857142854,13337.509999999998,9684.5,3653.0099999999984,750.32,219.0,27.404353643700034,1.7837419672196784,1.9526303296619514,11.714417883452965,28.0,12.0,16.0,42.857142857142854,6237.05,3496.61,2740.44,325.65,113.0
109,0.13924175580780834,True,11,2.2,1.6,2,0.4,0.13,0.47540983606557374,35.05811396660001,1.4033876345929475,1.1026732541930133,13.73376780983632,51.0,21.0,30.0,41.1764705882353,12196.869999999999,8691.02,3505.8499999999985,646.88,226.0,29.3637136809,1.7805179512669684,1.9809723802960646,12.790628496748083,29.0,12.0,17.0,41.37931034482759,6698.54,3762.13,2936.41,356.75,114.0
39,0.1367332656678671,True,30,2.7,1.8,14,0.75,0.0,0.4426229508196721,44.64792419334997,1.5629300975623286,1.4048320062503705,12.618598977850723,53.0,22.0,31.0,41.509433962264154,12396.13,7931.34,4464.789999999999,728.55,229.0,23.441996556249926,1.759226332170629,1.7155199614295074,13.607231328040797,27.0,12.0,15.0,44.44444444444444,5431.84,3087.6300000000006,2344.2099999999996,328.2,118.0
91,0.13087184645606836,True,17,2.1,1.0,2,0.1,0.05,0.6721311475409836,40.291689561700025,1.3221825340661117,1.1263268757235743,18.127043967647204,84.0,33.0,51.0,39.285714285714285,16534.99,12505.83,4029.1600000000017,1063.58,124.0,39.09174707495007,1.7295795151266307,2.3290479664383135,11.45380434768418,41.0,18.0,23.0,43.90243902439025,9267.26,5358.1,3909.16,543.34,65.0
133,0.12980909942613025,True,40,2.4,1.4000000000000001,2,0.45,0.12,0.5245901639344263,7.224552573199944,1.0665462407112807,0.34060861195587117,28.588098888075585,79.0,27.0,52.0,34.177215189873415,11578.33,10855.910000000002,722.4199999999983,870.05,155.0,31.09223238919998,1.8078031265507395,2.1009792155544234,14.949780381904542,32.0,14.0,18.0,43.75,6958.18,3848.9700000000003,3109.21,389.92,90.0
115,0.12283096763130184,True,15,2.3,1.1,3,0.55,0.17,0.6065573770491803,22.106712558100025,1.1984035597709268,0.7368334550463203,19.924870182609943,77.0,28.0,49.0,36.36363636363637,13352.960000000001,11142.29,2210.67,897.28,151.0,36.38244163965004,1.729852695434822,2.232114752636126,11.453519553357298,37.0,16.0,21.0,43.24324324324324,8623.16,4984.910000000001,3638.249999999999,489.39,74.0
