trial,score,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,risk_per_trade_pct,max_position_allocation_pct,leverage,tr_return_pct,tr_net_pnl,tr_gross_profit,tr_gross_loss,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_fees,tr_blocked,va_return_pct,va_net_pnl,va_gross_profit,va_gross_loss,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_fees,va_blocked
230,0.3258520812401683,100,16,61.0,31.0,13,17,3.8000000000000003,19,25,1.6,1.9,0.028,0.6000000000000001,2.5,31.12618876749979,3112.618876749979,18371.449999999997,15258.81,1.2039896951334998,0.9323932555953929,26.4298032286932,131.0,53.0,78.0,40.458015267175576,2022.03,0.0,13.65004252485005,1365.004252485005,6560.859999999999,5195.850000000001,1.2627115871320376,1.0639464481258114,13.895054842821406,52.0,23.0,29.0,44.23076923076923,803.13,0.0
238,0.32311076467124034,98,16,63.0,30.0,13,16,3.5,17,27,1.5,2.2,0.029,0.55,2.5,30.776119180649818,3077.611918064982,22152.21,19074.6,1.1613459784215658,0.874582940794696,25.26850409085992,142.0,52.0,90.0,36.61971830985915,2255.27,0.0,15.938061841600065,1593.8061841600065,7663.28,6069.459999999998,1.2625966725211142,1.148847432470945,12.445809400624514,60.0,24.0,36.0,40.0,841.02,0.0
249,0.3174547553311269,102,16,61.0,32.0,14,16,3.5,18,27,1.5,2.1,0.029,0.6000000000000001,2.5,30.745507926349656,3074.5507926349655,19982.420000000002,16907.85,1.1818427535139007,0.9273099797187851,23.11197414167736,129.0,50.0,79.0,38.75968992248062,2220.29,0.0,12.562141836449992,1256.2141836449991,6240.469999999999,4984.28,1.252030383525805,0.9822279967890488,11.468194351073882,47.0,19.0,28.0,40.42553191489362,726.21,0.0
193,0.3168753842130769,112,15,61.0,32.0,12,16,3.8000000000000003,19,21,1.8,2.4000000000000004,0.025,0.6000000000000001,2.5,28.318686000399758,2831.8686000399757,16390.63,13558.800000000001,1.2088555034368822,0.9508304806158046,19.206351533391757,100.0,37.0,63.0,37.0,1692.91,0.0,16.739169278600073,1673.9169278600075,6895.36,5221.41,1.3205934795390517,1.2346697020871122,14.463208263155982,41.0,17.0,24.0,41.46341463414634,680.56,0.0
265,0.3155506043289487,108,15,62.0,31.0,13,15,3.8000000000000003,18,25,1.7000000000000002,2.3,0.03,0.55,2.5,30.58693440619965,3058.6934406199653,18676.64,15617.92,1.1958468221120353,0.9055012552689579,23.656638165786926,133.0,48.0,85.0,36.090225563909776,1852.98,0.0,12.194106170299928,1219.4106170299929,7350.949999999999,6131.500000000001,1.1988828182337108,0.9239572955694708,14.418190586807714,52.0,21.0,31.0,40.38461538461539,767.89,0.0
122,0.30733530553107613,106,17,68.0,25.0,12,11,3.8000000000000003,19,18,2.0,2.4000000000000004,0.021,0.75,3.0,28.93321787119983,2893.321787119983,21351.739999999994,18458.37,1.1567511107427144,0.8067290038541163,30.863017967259328,124.0,44.0,80.0,35.483870967741936,1997.69,0.0,16.263739721900038,1626.3739721900038,11078.880000000001,9452.499999999998,1.1720581856651682,0.9728667658258441,16.274067136696345,66.0,24.0,42.0,36.36363636363637,1093.26,0.0
267,0.3061079373415456,106,16,61.0,31.0,14,17,3.8000000000000003,18,24,1.7000000000000002,2.3,0.029,0.6000000000000001,2.5,28.166515977749658,2816.651597774966,18224.819999999996,15408.18,1.182801602785014,0.8759291609489348,23.727912258221625,116.0,43.0,73.0,37.06896551724138,1884.71,0.0,15.62190239044996,1562.190239044996,7017.9,5455.6799999999985,1.2863474397325358,1.189166494911077,11.820688322098995,47.0,18.0,29.0,38.297872340425535,754.0600000000001,0.0
123,0.3050362499786735,105,17,68.0,25.0,12,11,3.9000000000000004,19,17,2.0,2.4000000000000004,0.02,0.75,2.5,29.134382288349787,2913.438228834979,20373.54,17460.12,1.1668613961416074,0.8432364786752835,26.539649739204158,127.0,45.0,82.0,35.43307086614173,1825.2,0.0,14.082536804100037,1408.2536804100037,9881.359999999999,8473.08,1.166206385399406,0.9203055827653573,13.896841524296702,62.0,22.0,40.0,35.483870967741936,928.15,0.0
152,0.3039062955152633,119,17,66.0,26.0,12,13,4.0,20,19,2.0,2.4000000000000004,0.023000000000000003,0.7,2.0,18.88204832349975,1888.2048323499748,19000.61,17112.36,1.1103442190323252,0.6254980413536531,31.480265134106144,120.0,42.0,78.0,35.0,1651.29,0.0,43.14087775994998,4314.087775994998,13190.25,8876.190000000002,1.4860260990357346,2.273761268549947,15.202054050535493,63.0,27.0,36.0,42.857142857142854,1015.8,0.0
222,0.300409196026433,98,16,60.0,30.0,13,16,3.8000000000000003,19,28,1.6,1.9,0.03,0.6000000000000001,2.5,28.5051724915498,2850.51724915498,17350.720000000005,14500.250000000002,1.1965807486077829,0.8965332950111189,23.486619596126488,121.0,47.0,74.0,38.84297520661157,1956.29,0.0,12.129416324750055,1212.9416324750055,7233.76,6020.830000000001,1.201455613262623,0.9272986276341609,14.396815961360469,57.0,27.0,30.0,47.36842105263158,896.2,0.0
280,0.2924539110164728,112,15,61.0,35.0,13,16,3.6,16,26,1.6,1.9,0.029,0.6000000000000001,2.5,25.86485243079971,2586.485243079971,16791.809999999998,14205.32,1.1820789675980548,0.8759433524803825,14.042376409050242,120.0,48.0,72.0,40.0,2024.9,0.0,16.464959872350065,1646.4959872350064,6622.160000000001,4975.67,1.3309081992977831,1.2674865096233383,12.1359546207705,46.0,20.0,26.0,43.47826086956522,750.15,0.0
140,0.2879620534574999,124,16,65.0,28.0,11,12,4.0,20,21,2.0,2.5,0.022000000000000002,0.7,2.0,18.803449901199727,1880.3449901199729,16970.44,15090.14,1.1246045430990037,0.6387476764950261,27.33741993467053,107.0,35.0,72.0,32.71028037383178,1523.61,0.0,37.31335533815005,3731.335533815005,12285.150000000001,8553.81,1.436219649489526,2.0597414413923736,13.925802077618707,60.0,24.0,36.0,40.0,953.04,0.0
146,0.28634571942273734,115,16,65.0,26.0,13,13,3.9000000000000004,20,19,2.0,2.1,0.022000000000000002,0.65,2.0,21.41006534934966,2141.006534934966,16195.990000000002,14054.97,1.1523318797549909,0.7454756289968114,25.31674136772002,114.0,44.0,70.0,38.59649122807018,1513.4,0.0,27.98943085065002,2798.9430850650024,9588.78,6789.82,1.4122288956113713,1.803418417598232,12.63071463928251,57.0,25.0,32.0,43.85964912280702,815.61,0.0
120,0.281807312503133,106,17,70.0,24.0,12,11,3.8000000000000003,18,18,2.0,2.6,0.021,0.75,3.0,27.01623594064962,2701.623594064962,22188.159999999996,19486.479999999996,1.1386438186886498,0.7465409190694148,30.936162852427408,125.0,42.0,83.0,33.6,2009.91,0.0,13.834077698749988,1383.4077698749988,10819.380000000001,9436.019999999999,1.1466041826956708,0.8400097370124152,16.274510765139187,62.0,21.0,41.0,33.87096774193548,982.91,0.0
181,0.28048733386102115,103,16,61.0,31.0,12,15,3.6,18,19,1.8,2.4000000000000004,0.024,0.65,2.5,27.304107792749694,2730.410779274969,18442.31,15711.900000000001,1.1737797465615234,0.8817169278964178,27.39680601508074,111.0,39.0,72.0,35.13513513513514,1897.7,0.0,9.298252753600027,929.8252753600027,6336.9,5407.070000000001,1.1719655931955753,0.7469321145081683,13.461035745142702,44.0,17.0,27.0,38.63636363636363,687.42,0.0
145,0.2777691475235119,118,18,67.0,28.0,12,12,4.0,19,20,2.0,2.4000000000000004,0.024,0.7,2.0,17.59284236404976,1759.2842364049757,19801.14,18041.84,1.0975122271342612,0.5772953078497448,31.339502926215513,125.0,44.0,81.0,35.2,1715.7,0.0,38.667754289750086,3866.7754289750083,14973.86,11107.109999999999,1.3481328626438382,1.9701008337775332,14.137602545419577,72.0,29.0,43.0,40.27777777777778,1205.8,0.0
117,0.27000586521198555,138,10,70.0,23.0,18,9,3.8000000000000003,19,18,1.9000000000000001,3.0,0.02,0.75,3.0,26.08833891864955,2608.833891864955,17487.879999999997,14879.02,1.1753381607121973,0.7759310208123793,26.586886838708217,104.0,32.0,72.0,30.76923076923077,1722.24,0.0,10.352375223199997,1035.2375223199997,9149.42,8114.149999999999,1.127588225507293,0.6979130112055956,15.985121203642743,52.0,16.0,36.0,30.76923076923077,906.78,0.0
215,0.26865807541692194,102,16,61.0,30.0,14,16,3.8000000000000003,19,27,1.7000000000000002,2.1,0.029,0.6000000000000001,2.5,22.246533417099563,2224.6533417099563,18097.230000000003,15872.61,1.140154643754241,0.7236439698080157,22.547460552404587,125.0,48.0,77.0,38.4,1936.72,0.0,20.91155954380005,2091.155954380005,7995.9,5904.759999999999,1.3541447916596103,1.3796801125439744,12.138412689903749,51.0,23.0,28.0,45.09803921568628,825.43,0.0
244,0.2619730150839965,106,16,61.0,30.0,14,16,3.5,19,25,1.6,2.1,0.03,0.6000000000000001,2.5,25.46011308614969,2546.0113086149686,16661.28,14115.289999999999,1.1803710727870274,0.8410731951889175,22.92153156141931,111.0,43.0,68.0,38.73873873873874,1835.57,0.0,7.887152147600027,788.7152147600027,5114.84,4326.13,1.1823130604027157,0.6927800243839501,11.539900062959756,40.0,16.0,24.0,40.0,606.78,0.0
255,0.26045904303050293,93,16,61.0,30.0,14,17,3.5,19,27,1.6,2.2,0.029,0.6000000000000001,2.5,20.69593935024983,2069.593935024983,16269.49,14199.890000000001,1.1457476079040048,0.6984119968520694,28.938280691286906,104.0,37.0,67.0,35.57692307692308,1715.1,0.0,22.030702315250057,2203.0702315250055,6064.160000000001,3861.09,1.5705824003066493,1.6301113237446616,11.411270000612248,40.0,19.0,21.0,47.5,631.29,0.0
142,0.2595572029745701,116,17,67.0,27.0,12,12,3.9000000000000004,20,21,2.0,2.2,0.023000000000000003,0.65,2.0,20.540770269849652,2054.0770269849654,18264.67,16210.619999999999,1.1267101443374774,0.6768836952534899,23.248051151901024,125.0,46.0,79.0,36.8,1602.74,0.0,23.08553729640011,2308.5537296400107,11080.659999999998,8772.11,1.2631692945026907,1.4450467977661108,14.63817587886123,67.0,27.0,40.0,40.298507462686565,980.56,0.0
89,0.25696624925158473,109,18,73.0,27.0,12,14,3.2,12,26,1.7000000000000002,2.9000000000000004,0.02,0.45,3.5,24.935815432349717,2493.581543234972,20421.02,17927.45,1.1390922858521428,0.7407458428554508,23.35919123013506,133.0,40.0,93.0,30.075187969924812,2058.17,0.0,10.48967349904997,1048.9673499049968,8128.120000000001,7079.16,1.1481757722667663,0.7677773100516269,12.84541908827475,59.0,19.0,40.0,32.20338983050848,881.75,0.0
36,0.24436737466346353,115,17,71.0,28.0,7,8,2.7,4,39,1.8,3.3000000000000003,0.015,0.4,3.5,14.428081800049913,1442.8081800049913,14253.62,12810.810000000001,1.112624416410828,0.5511493159276252,16.028527645422727,125.0,35.0,90.0,28.0,1493.96,0.0,34.85029820855003,3485.029820855003,10007.649999999998,6522.599999999999,1.5343038052310427,2.127120971172173,8.764410432165658,61.0,22.0,39.0,36.0655737704918,871.07,0.0
97,0.24178724255045775,121,17,71.0,23.0,16,9,3.3000000000000003,8,17,1.9000000000000001,2.8,0.018000000000000002,0.75,3.5,16.31988012179947,1631.988012179947,25186.69,23554.680000000004,1.0692860187444702,0.5423554296462848,31.29400614771281,143.0,44.0,99.0,30.76923076923077,2823.58,0.0,31.167236113700074,3116.7236113700073,13040.530000000002,9923.83,1.3140622118677974,1.6332944931454731,17.26791195520801,63.0,23.0,40.0,36.507936507936506,1376.83,0.0
294,0.23546294530570763,102,17,60.0,31.0,14,17,3.8000000000000003,15,28,1.5,2.1,0.03,0.6000000000000001,2.5,29.20566795899958,2920.5667958999584,21470.509999999995,18549.890000000003,1.1574467557489554,0.8507012180637851,24.65102985480539,136.0,53.0,83.0,38.970588235294116,2407.39,0.0,7.323954147199983,732.3954147199984,6578.38,5845.98,1.1252826728794831,0.6386368544208695,14.345535918459584,55.0,21.0,34.0,38.18181818181818,838.35,0.0
208,0.22790956123774633,106,15,62.0,32.0,14,17,3.7,19,22,1.6,2.2,0.028,0.6000000000000001,2.5,38.775681400449685,3877.5681400449685,20494.1,16616.56,1.2333539553313078,1.1174621399177853,20.063736151308365,118.0,45.0,73.0,38.13559322033898,2084.68,0.0,6.157527989449991,615.7527989449991,6247.88,5632.11,1.109332026540675,0.5575187098133082,12.85147657182355,50.0,18.0,32.0,36.0,759.42,0.0
162,0.22435631285357047,113,16,66.0,28.0,12,14,3.9000000000000004,20,17,1.9000000000000001,2.5,0.021,0.7,2.0,17.53657214219966,1753.6572142199657,18443.53,16689.899999999998,1.1050713305651922,0.6023611569360746,34.354019647373065,127.0,42.0,85.0,33.07086614173228,1721.83,0.0,20.32503898494997,2032.503898494997,10389.109999999999,8356.6,1.2432221238302656,1.2536770638080386,16.701044994138854,64.0,24.0,40.0,37.5,897.81,0.0
139,0.21867962955534487,113,17,67.0,26.0,12,13,3.9000000000000004,20,20,2.0,2.2,0.022000000000000002,0.65,1.5,11.460285641149785,1146.0285641149785,13264.260000000002,12118.260000000002,1.0945680320442044,0.4879141927025191,18.993585673097332,120.0,45.0,75.0,37.5,1149.54,0.0,34.86837240925,3486.8372409250005,9519.130000000001,6032.28,1.5780318552852324,2.4483234451532647,12.093134683383452,63.0,28.0,35.0,44.44444444444444,739.23,0.0
231,0.21775533998834234,108,16,63.0,31.0,13,15,3.7,19,26,1.7000000000000002,2.0,0.03,0.6000000000000001,2.5,21.49028511629971,2149.028511629971,18559.950000000004,16410.91,1.1309519094309826,0.6596709931589168,29.178802725700088,143.0,55.0,88.0,38.46153846153846,1965.92,0.0,7.081534524400085,708.1534524400086,8448.58,7740.469999999999,1.0914815250236745,0.545285510307426,15.362249191670571,60.0,24.0,36.0,40.0,907.09,0.0
154,0.21179504609849564,122,18,67.0,27.0,13,12,3.9000000000000004,20,23,1.9000000000000001,2.5,0.021,0.7,1.5,15.088434887949735,1508.8434887949734,15693.160000000002,14184.300000000001,1.1063753586712068,0.5728045146495342,22.139315126298023,130.0,43.0,87.0,33.07692307692308,1346.17,0.0,22.299413427750043,2229.941342775004,10403.609999999999,8173.68,1.2728183633320607,1.4407816254794215,13.90467391649144,72.0,27.0,45.0,37.5,833.82,0.0
100,0.21027182180487697,139,10,71.0,23.0,16,10,3.7,6,14,1.9000000000000001,2.8,0.018000000000000002,0.75,3.5,13.364685168349624,1336.4685168349624,16281.99,14945.55,1.0894205967662616,0.5068755883260669,22.698071511257094,113.0,36.0,77.0,31.858407079646017,2004.06,0.0,27.47772884450003,2747.7728844500034,11143.07,8395.279999999999,1.327301769565756,1.6160846170790908,16.051779501106132,59.0,21.0,38.0,35.59322033898305,1282.1299999999999,0.0
61,0.20463550709030617,100,16,67.0,26.0,16,8,3.1,17,18,2.0,3.4000000000000004,0.007,0.5,4.0,14.845897594599903,1484.58975945999,7696.710000000001,6212.14,1.238978838210343,0.9802017792124589,11.53017685321652,106.0,31.0,75.0,29.245283018867923,647.32,0.0,9.268750382149864,926.8750382149865,3527.59,2600.75,1.3563741228491781,1.2613802212699459,6.538963314838629,48.0,15.0,33.0,31.25,369.97,0.0
273,0.19979513496224904,109,16,63.0,32.0,13,16,3.8000000000000003,16,26,1.5,2.0,0.03,0.55,1.0,24.88497489689993,2488.497489689993,10241.880000000001,7753.36,1.320960203060351,1.3776219387702502,12.884208679503455,168.0,68.0,100.0,40.476190476190474,1003.41,0.0,5.201430153600067,520.1430153600068,3641.78,3121.6400000000003,1.1666239540754217,0.7877478214699302,9.340694295840839,68.0,28.0,40.0,41.1764705882353,373.46,0.0
224,0.19906233158349054,102,16,61.0,29.0,13,17,3.6,19,25,1.6,2.1,0.03,0.6000000000000001,2.5,16.255547196699606,1625.5547196699608,16305.38,14679.83,1.1107335711653337,0.5804522506111955,25.59850767030518,112.0,41.0,71.0,36.607142857142854,1787.2,0.0,15.059177186500056,1505.9177186500056,6529.9800000000005,5024.039999999999,1.2997468173024103,1.1566016908082157,11.253268435162154,46.0,19.0,27.0,41.30434782608695,748.94,0.0
64,0.199049169164356,99,18,68.0,27.0,13,9,3.3000000000000003,17,19,2.0,3.0,0.008,0.45,3.0,11.84062464959985,1184.062464959985,8260.83,7076.7699999999995,1.167316445214413,0.7416679464513192,13.630389578321267,115.0,35.0,80.0,30.434782608695652,753.44,0.0,20.78325159104994,2078.325159104994,5405.86,3327.5499999999997,1.6245766404712176,2.3778866836077612,7.43033849528725,58.0,22.0,36.0,37.93103448275862,480.49,0.0
151,0.19112253683645175,118,17,66.0,43.0,11,12,4.0,20,20,2.0,2.3,0.024,0.7,2.0,11.076077585799684,1107.6077585799685,18351.710000000003,17244.08,1.0642324786245483,0.4269119542989789,32.519484134498896,126.0,44.0,82.0,34.92063492063492,1656.69,0.0,28.607049386150063,2860.7049386150065,12693.39,9832.640000000001,1.290944242848309,1.6223958244780936,15.473820575342032,68.0,28.0,40.0,41.1764705882353,1084.57,0.0
148,0.18679994061198107,125,18,66.0,26.0,11,12,4.0,19,20,2.0,2.4000000000000004,0.024,0.7,1.5,8.013557896299844,801.3557896299844,14796.45,13995.04,1.0572638591958294,0.3624791720489836,27.171995189941217,120.0,40.0,80.0,33.333333333333336,1266.6,0.0,35.61823027195001,3561.8230271950015,11406.349999999999,7844.53,1.4540514218187703,2.2267634370687874,12.628080905177633,68.0,27.0,41.0,39.705882352941174,863.24,0.0
235,0.18442754902740263,103,16,61.0,30.0,13,16,3.5,18,29,1.6,2.2,0.028,0.6000000000000001,2.5,14.185698379949846,1418.5698379949845,15642.310000000001,14223.67,1.099737971986133,0.5491165333228025,21.849405091248762,111.0,39.0,72.0,35.13513513513514,1789.96,0.0,15.899345501000099,1589.9345501000098,6140.38,4550.42,1.3494095050566761,1.2214188512317414,9.353818050074572,43.0,18.0,25.0,41.86046511627907,675.17,0.0
287,0.18352311294963652,105,17,62.0,33.0,13,15,3.5,15,24,1.7000000000000002,2.1,0.029,0.6000000000000001,2.5,15.562755248449847,1556.2755248449848,17511.89,15955.61,1.0975381072864026,0.5452214814069466,24.882995337620237,132.0,49.0,83.0,37.121212121212125,1949.9,0.0,12.522980470500006,1252.2980470500006,6690.520000000001,5438.23,1.2302752917769204,0.9550284412608965,11.338542549054562,51.0,19.0,32.0,37.254901960784316,776.52,0.0
254,0.17707032338371487,104,15,62.0,30.0,14,16,3.4000000000000004,18,26,1.6,2.2,0.028,0.6000000000000001,2.5,14.597715794049765,1459.7715794049764,14830.41,13370.61,1.1091797606840674,0.5640172002441927,19.303994634922205,105.0,38.0,67.0,36.19047619047619,1663.75,0.0,11.922492248250055,1192.2492248250055,5548.62,4356.35,1.2736855394998106,0.977874542177098,10.216432496525353,40.0,16.0,24.0,40.0,610.31,0.0
206,0.170920123471137,105,15,61.0,30.0,14,16,3.8000000000000003,18,24,1.6,2.2,0.028,0.6000000000000001,2.5,14.539780977849622,1453.9780977849623,18330.14,16876.170000000006,1.0861552117571696,0.5411584282224529,18.752817780768943,122.0,44.0,78.0,36.0655737704918,2050.28,0.0,11.156071346450009,1115.6071346450008,6936.319999999999,5820.7,1.1916642328242306,0.8539486366055513,11.530235085611091,47.0,19.0,28.0,40.42553191489362,733.89,0.0
266,0.1631357508963954,101,16,60.0,33.0,15,16,3.8000000000000003,18,27,1.7000000000000002,2.3,0.03,0.6000000000000001,2.5,11.173655860349827,1117.3655860349827,15050.46,13933.130000000001,1.0801923185960367,0.45893174644486134,18.115420240442283,110.0,39.0,71.0,35.45454545454545,1731.95,0.0,17.98478023069996,1798.4780230699962,7579.03,5780.57,1.311121567596275,1.3109842985718831,14.398120771652268,49.0,21.0,28.0,42.857142857142854,795.74,0.0
247,0.15351681907706208,105,16,61.0,30.0,14,16,3.4000000000000004,19,26,1.6,2.2,0.03,0.6000000000000001,2.5,11.497783529849803,1149.7783529849803,14329.32,13179.539999999999,1.0872397670935405,0.4697477417181813,23.204326927603148,103.0,37.0,66.0,35.922330097087375,1605.38,0.0,13.60699019095011,1360.699019095011,5877.4800000000005,4516.75,1.3012630763270052,1.0551814798839312,10.947595176088566,41.0,17.0,24.0,41.46341463414634,633.77,0.0
78,0.15026097780910053,99,16,73.0,22.0,7,11,3.7,14,16,2.0,2.8,0.01,0.4,3.5,12.547846618799849,1254.784661879985,11465.85,10211.05,1.1228864808222465,0.6351110769075375,17.667212950115864,131.0,41.0,90.0,31.297709923664122,1076.75,0.0,6.127283183300023,612.7283183300024,5311.4,4698.66,1.130407392746017,0.6844972177130803,14.208493139114653,66.0,21.0,45.0,31.818181818181817,503.38,0.0
143,0.1447075181803414,121,17,64.0,26.0,11,13,4.0,20,22,2.0,2.3,0.025,0.7,1.5,5.0993654072999375,509.9365407299938,11909.66,11399.73,1.0447317611908353,0.28074091994316,22.534491505936998,109.0,37.0,72.0,33.944954128440365,1133.13,0.0,30.167246071000097,3016.72460710001,9561.720000000001,6545.01,1.4609175539838748,2.0169085481402993,11.928438606625944,58.0,25.0,33.0,43.10344827586207,716.92,0.0
82,0.14137894479102203,93,16,73.0,24.0,11,11,3.5,13,18,2.0,2.9000000000000004,0.008,0.45,3.0,11.26566818719988,1126.566818719988,8937.050000000001,7810.449999999999,1.144242649271169,0.6965691429051204,16.263496171762277,123.0,38.0,85.0,30.89430894308943,883.2,0.0,4.422181802749983,442.2181802749983,4120.32,3678.1400000000003,1.1202183712419862,0.6180574625072268,9.40436211088433,62.0,19.0,43.0,30.64516129032258,412.98,0.0
99,0.13681734554133534,135,10,72.0,22.0,17,10,3.6,8,14,1.9000000000000001,2.7,0.018000000000000002,0.75,3.5,9.685207423049542,968.5207423049542,16483.1,15514.59,1.062425755369623,0.4061480870875276,21.360733551157136,116.0,37.0,79.0,31.896551724137932,2022.77,0.0,14.156971229549963,1415.6971229549963,10578.499999999998,9162.820000000002,1.1545026531133424,0.9568621417478712,14.85318450496273,64.0,21.0,43.0,32.8125,1283.78,0.0
185,0.1349826929395534,105,15,63.0,31.0,12,17,3.6,18,21,1.7000000000000002,2.1,0.026000000000000002,0.6000000000000001,2.5,11.098802137149686,1109.8802137149687,15759.490000000002,14649.679999999998,1.075756603557211,0.451943468900691,31.362265142575225,116.0,42.0,74.0,36.206896551724135,1760.91,0.0,9.03941472624998,903.9414726249979,6440.049999999999,5536.1100000000015,1.1632807151591997,0.7634778981896744,11.293532493120022,50.0,19.0,31.0,38.0,741.75,0.0
197,0.12115202073802367,112,15,62.0,29.0,13,18,3.5,19,18,1.6,2.1,0.025,0.6000000000000001,2.5,9.859192646499814,985.9192646499814,14150.36,13164.45,1.0748918488808876,0.4402507527507281,18.223997165290236,106.0,38.0,68.0,35.84905660377358,1671.25,0.0,7.5453165622999405,754.531656229994,5555.589999999999,4801.07,1.1571566338337078,0.6661126885686052,13.360908883478222,43.0,17.0,26.0,39.53488372093023,622.48,0.0
201,0.11930522672705869,111,16,62.0,30.0,13,18,3.7,19,18,1.7000000000000002,2.3,0.028,0.55,2.5,3.241650387399659,324.1650387399659,13850.22,13526.069999999998,1.0239648323570705,0.22081798513208392,34.974028119017895,116.0,38.0,78.0,32.758620689655174,1589.68,0.0,27.725430507649946,2772.5430507649944,8068.91,5296.37,1.5234792886448643,1.8787978802356173,11.853986104603703,49.0,21.0,28.0,42.857142857142854,738.74,0.0
65,0.11928513629654319,98,18,69.0,24.0,13,9,3.3000000000000003,18,18,1.9000000000000001,3.0,0.008,0.45,3.0,7.554929397749765,755.4929397749765,8822.130000000001,8066.620000000001,1.093658806290615,0.4886181894786688,16.095044533857873,134.0,39.0,95.0,29.104477611940297,859.96,0.0,10.867946803099967,1086.7946803099967,5228.27,4141.490000000001,1.2624128031215818,1.2918585762597825,7.794781650796854,68.0,22.0,46.0,32.35294117647059,521.17,0.0
101,0.11613579943635852,145,9,72.0,23.0,16,10,3.7,8,14,1.9000000000000001,2.8,0.018000000000000002,0.75,3.5,6.99967370724964,699.967370724964,15425.17,14725.21,1.0475348059552292,0.332357395192767,24.86099956172828,110.0,34.0,76.0,30.90909090909091,1948.95,0.0,15.25557771014992,1525.5577710149919,9449.02,7923.43,1.1925416139222533,1.0231093648928973,15.77728434910406,56.0,18.0,38.0,32.142857142857146,1113.0,0.0
111,0.11613579943635852,145,9,72.0,23.0,16,10,3.7,8,14,1.9000000000000001,2.8,0.018000000000000002,0.75,3.5,6.99967370724964,699.967370724964,15425.17,14725.21,1.0475348059552292,0.332357395192767,24.86099956172828,110.0,34.0,76.0,30.90909090909091,1948.95,0.0,15.25557771014992,1525.5577710149919,9449.02,7923.43,1.1925416139222533,1.0231093648928973,15.77728434910406,56.0,18.0,38.0,32.142857142857146,1113.0,0.0
98,0.11448283516647866,131,12,71.0,22.0,17,9,3.6,8,17,1.9000000000000001,2.7,0.019,0.7,3.5,-2.5867237661005675,-258.67237661005674,17907.11,18165.73,0.9857633026583573,0.06978639552094591,33.24484830384645,133.0,40.0,93.0,30.075187969924812,2108.85,0.0,43.50808382909987,4350.808382909987,14801.41,10450.619999999997,1.4163188404132965,2.1603408075481836,12.170871126869837,63.0,24.0,39.0,38.095238095238095,1457.83,0.0
105,0.11277850113849981,149,11,74.0,23.0,17,10,3.9000000000000004,7,12,1.8,2.9000000000000004,0.019,0.7,3.0,6.157303485449702,615.7303485449702,19491.75,18875.99,1.0326213353577745,0.3017712832154954,23.394318622006857,144.0,43.0,101.0,29.86111111111111,2182.32,0.0,17.10889301459989,1710.889301459989,12161.529999999999,10450.640000000001,1.163711504749948,1.0422501656271008,16.74628780224564,73.0,23.0,50.0,31.506849315068493,1337.19,0.0
67,0.11098074238119496,90,18,69.0,24.0,15,8,3.5,16,19,2.0,3.0,0.007,0.4,4.5,4.924025065849891,492.40250658498917,7340.34,6847.9800000000005,1.0718985744701357,0.3876147587676474,15.305588698981929,126.0,36.0,90.0,28.571428571428573,711.01,0.0,16.64732384494993,1664.7323844949933,4765.36,3100.64,1.536895608648537,2.124946098112246,7.099903856030278,60.0,22.0,38.0,36.666666666666664,435.22,0.0
35,0.10885038325057263,116,17,65.0,28.0,7,8,2.8,10,39,1.8,3.2,0.015,0.4,3.5,3.3949277950996657,339.49277950996657,13231.300000000001,12891.78,1.0263361614920516,0.22557413481439303,27.11319340497515,130.0,35.0,95.0,26.923076923076923,1401.87,0.0,23.724521931650052,2372.452193165005,7898.7,5526.28,1.4292978278335517,1.6267655381405801,9.506554652767386,52.0,18.0,34.0,34.61538461538461,694.01,0.0
109,0.10812250097441543,139,11,73.0,21.0,11,10,3.8000000000000003,7,16,2.0,2.9000000000000004,0.019,0.7,2.5,1.1916935207995993,119.16935207995994,15538.589999999998,15419.449999999999,1.0077266050345506,0.16181274204526827,22.152947929899945,120.0,35.0,85.0,29.166666666666668,1679.07,0.0,30.305782907699925,3030.5782907699922,12429.81,9399.21,1.3224313532733072,1.7353497379316383,14.135951055861607,69.0,23.0,46.0,33.333333333333336,1217.32,0.0
32,0.10688597271009775,103,15,65.0,34.0,19,10,3.7,10,38,2.0,2.3,0.013000000000000001,0.25,3.0,-0.14119621240002744,-14.119621240002743,7335.09,7349.209999999999,0.9980787050580948,0.061378946123769325,18.21095989477398,119.0,42.0,77.0,35.294117647058826,788.18,0.0,34.9991761283,3499.9176128300005,6167.71,2667.8,2.311908688807257,3.822471487127931,5.386403511986928,53.0,27.0,26.0,50.943396226415096,450.29,0.0
285,0.1037738246431148,108,15,61.0,31.0,14,16,3.7,17,27,1.7000000000000002,2.1,0.029,0.55,2.5,7.97263238354968,797.263238354968,12780.720000000001,11983.440000000002,1.0665318139031863,0.38240629024696654,17.620493466249425,109.0,41.0,68.0,37.61467889908257,1539.43,0.0,7.397300685200026,739.7300685200025,5706.320000000001,4966.589999999999,1.148941225267236,0.6717974090493605,12.002921436203358,46.0,18.0,28.0,39.130434782608695,662.6899999999999,0.0
