stage,trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency,c_gate_shortfall
1b_narrow,13,0.36644523289574804,True,83,13,76.0,35.0,21,18,3.5,17,38,1.5,4.0,1.0,0.015,0.5,26.810552476499943,1.3535926102260905,1.2511532637255882,10.266700027233327,119,34,85,28.571428571428573,10263.44,7582.37,2681.0700000000006,693.52,0,1,24.870312380200012,1.8341243036386867,2.3014028794857895,6.238252054799861,56,19,37,33.92857142857143,5468.57,2981.57,2486.9999999999995,308.24,0,0,0.07461093714060003,0.20853107590967168,-0.0,0.044444444444444446,0.026810552476499945,0.017679630511304525,-0.005631407586772601,
1b_narrow,14,0.26995712334820177,True,83,12,75.0,36.0,21,19,3.5,17,36,1.5,3.2,1.0,0.015,0.5,5.44289745189999,1.0842626534074722,0.3800564325538299,14.401051010272292,121,35,86,28.925619834710744,7004.249999999999,6459.920000000001,544.3299999999981,611.36,0,0,25.251451281499993,1.9222214918047158,2.778125680750731,5.33218789767533,64,24,40,37.5,5263.35,2738.16,2525.1900000000005,360.18,0,0,0.07575435384449998,0.23055537295117895,-0.0,0.050793650793650794,0.00544289745189999,0.0042131326703736096,-0.09680228436340156,
1b_narrow,15,0.2519595049048254,True,81,13,74.0,40.0,21,17,3.5,19,38,1.5,3.4,1.0,0.015,0.5,28.21103593214984,1.3331860972962501,1.3067026109443944,14.725472421396926,137,42,95,30.656934306569344,11288.26,8467.130000000001,2821.129999999999,812.12,0,0,17.149282769649982,1.5784075309545573,1.7705155926543268,7.907374909184282,60,20,40,33.333333333333336,4679.71,2964.83,1714.88,318.05,0,0,0.051447848308949946,0.14460188273863933,-0.0,0.047619047619047616,0.028211035932149842,0.01665930486481251,-0.03657961455877385,
1b_narrow,16,0.3244553482734465,True,87,12,76.0,30.0,21,19,3.6,17,39,1.6,3.7,1.0,0.015,0.5,11.156126407899865,1.15978406900167,0.6459062859991129,13.16294558624311,121,34,87,28.09917355371901,8097.450000000001,6981.860000000001,1115.5900000000001,630.93,0,1,25.882829882799978,2.0744875169167156,2.593638698715535,6.13355379251459,47,17,30,36.170212765957444,4997.15,2408.86,2588.2899999999995,266.55,0,0,0.07764848964839993,0.25,-0.0,0.0373015873015873,0.011156126407899866,0.007989203450083504,-0.05964005853452406,
1b_narrow,17,0.2157056808315114,True,83,13,74.0,35.0,21,14,3.5,19,49,1.6,3.1,1.0,0.015,0.5,12.80900280819993,1.1389493347102686,0.6470755093428082,14.295793111082663,151,45,106,29.801324503311257,10499.45,9218.54,1280.9099999999999,792.12,0,2,15.41506363490007,1.4415184913615329,1.5901637839471239,6.49283579893527,67,21,46,31.34328358208955,5032.860000000001,3491.3599999999997,1541.500000000001,353.63,0,0,0.04624519090470021,0.11037962284038322,-0.0,0.05317460317460318,0.01280900280819993,0.006947466735513431,-0.013850205631888579,
1b_narrow,18,0.4137137786803051,True,89,11,75.0,40.0,20,17,3.4000000000000004,18,38,1.5,4.0,1.0,0.015,0.5,27.681764726599866,1.3894067105181718,1.3027678709773765,11.210114384045523,113,32,81,28.31858407079646,9877.07,7108.84,2768.2299999999996,673.3,0,0,26.61176437150003,2.2821530782350616,2.730354210991283,5.094258921131538,50,18,32,36.0,4736.7,2075.54,2661.16,283.05,0,0,0.07983529311450009,0.25,-0.0,0.03968253968253968,0.027681764726599868,0.01947033552590859,-0.0029561543692431004,
1b_narrow,19,0.24697792244869662,True,84,11,76.0,45.0,20,19,3.3000000000000003,17,36,1.4000000000000001,4.0,1.0,0.015,0.5,6.577309965749956,1.1153225749893048,0.4258988054297223,11.60156469267361,104,25,79,24.03846153846154,6361.22,5703.4800000000005,657.7399999999998,518.15,0,0,18.652792338850013,1.839968117012366,2.162743939961003,7.274457263698493,51,17,34,33.333333333333336,4085.87,2220.62,1865.25,279.94,0,0,0.055958377016550036,0.20999202925309152,-0.0,0.04047619047619048,0.006577309965749956,0.005766128749465239,-0.07179211301235061,
1b_narrow,20,0.3527297850463161,True,81,11,75.0,31.0,20,18,3.4000000000000004,18,38,1.6,3.8,1.0,0.015,0.5,15.736778433999898,1.245333083890682,0.8450635059259076,10.315257604391679,107,31,76,28.97196261682243,7987.940000000001,6414.3,1573.6400000000012,588.65,0,0,21.791169736300017,1.9786539359752808,2.3592456469675844,4.771844457522938,49,17,32,34.69387755102041,4405.749999999999,2226.64,2179.109999999999,273.22,0,0,0.06537350920890005,0.2446634839938202,-0.0,0.03888888888888889,0.0157367784339999,0.012266654194534099,-0.024199529673827085,
1b_narrow,21,0.3375021163543176,True,80,11,75.0,30.0,20,18,3.4000000000000004,18,38,1.6,3.8,1.0,0.015,0.5,14.260863682899908,1.2184457022065296,0.7760243888803622,10.315257604391679,110,31,79,28.181818181818183,7954.44,6528.350000000002,1426.0899999999974,602.78,0,0,21.462230407549978,1.953952076379104,2.3271428123970894,4.771817401977675,50,17,33,34.0,4396.06,2249.8300000000004,2146.23,277.78000000000003,0,0,0.06438669122264994,0.23848801909477602,-0.0,0.03968253968253968,0.014260863682899909,0.010922285110326481,-0.030238282438874452,
1b_narrow,22,0.3312896814885169,True,82,11,75.0,32.0,20,17,3.4000000000000004,19,38,1.5,3.9,1.0,0.015,0.5,33.39367779774995,1.429162966494756,1.4833490057490566,10.339677234673166,119,35,84,29.41176470588235,11120.56,7781.169999999999,3339.3900000000003,735.92,0,1,20.315030016499968,1.8461727500301977,2.1186929447566043,5.32790422458863,51,17,34,33.333333333333336,4432.3099999999995,2400.8100000000004,2031.499999999999,281.90999999999997,0,0,0.060945090049499905,0.2115431875075494,-0.0,0.04047619047619048,0.03339367779774995,0.021458148324737802,-0.03652661266721066,
1b_narrow,23,-1.0192743764172336,False,85,11,76.0,28.0,20,19,3.3000000000000003,18,39,1.6,3.9,1.0,0.015,0.5,17.457600275449877,1.3331132638906118,0.9817481200749635,8.501073012465808,89,26,63,29.213483146067414,6986.54,5240.769999999999,1745.7700000000013,475.71999999999997,0,1,18.000505688850044,1.929389411509588,2.12323678214421,6.599061883090742,41,14,27,34.146341463414636,3736.8799999999997,1936.8199999999997,1800.06,224.03,0,0,,,,,,,,0.11564625850340138
