trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency,c_gate_shortfall
167,0.31348797012767643,True,83,15,67.0,44.0,20,17,3.4000000000000004,5,33,1.6,3.0,1.0,0.013000000000000001,0.6000000000000001,9.045629003649957,1.128704657609098,0.5852847625638512,16.588157343489776,136.0,42.0,94.0,30.88235294117647,7932.129999999999,7027.6399999999985,904.4900000000007,823.88,0.0,0.0,24.43295160540003,2.093130214974386,2.5544974874644044,5.63583026715345,55.0,23.0,32.0,41.81818181818182,4678.459999999999,2235.1500000000005,2443.3099999999986,363.44,0.0,0.0,0.07329885481620009,0.25,-0.0,0.043650793650793655,0.009045629003649957,0.0064352328804549,-0.0689425402234222,
168,0.3231388339149863,True,85,16,68.0,45.0,19,18,3.3000000000000003,5,36,1.5,2.8,1.5,0.015,0.6000000000000001,11.12724766444997,1.1179432769947277,0.5712897953502778,19.579709191121413,124.0,39.0,85.0,31.451612903225808,10547.369999999997,9434.619999999999,1112.7499999999982,1127.8799999999999,0.0,0.0,33.6936219483501,1.9349201416251371,2.8053035600435874,6.725653486192876,59.0,26.0,33.0,44.067796610169495,6973.22,3603.8800000000006,3369.3399999999997,613.64,0.0,0.0,0.1010808658450503,0.2337300354062843,-0.0,0.046825396825396826,0.01112724766444997,0.005897163849736387,-0.07552187567593142,
169,0.3827512204511801,True,78,16,69.0,43.0,20,17,3.4000000000000004,4,34,1.4,2.8,1.5,0.012,0.65,12.747700908899843,1.097868645551195,0.5881266151603597,17.650603581342722,178.0,53.0,125.0,29.775280898876403,14300.310000000001,13025.52,1274.7900000000009,1757.29,0.0,0.0,50.87253071224992,2.3991463052398814,3.8784493052123428,5.278566987954186,66.0,32.0,34.0,48.484848484848484,8723.2,3635.9600000000005,5087.24,733.45,0.0,0.0,0.15261759213674975,0.25,-0.0,0.05238095238095239,0.012747700908899843,0.004893432277559751,-0.08988845725298164,
170,-1.0472860727539168,False,79,15,71.0,42.0,20,4,3.4000000000000004,4,31,1.4,2.5,1.5,0.012,0.65,-28.371643652350038,0.8515051721647305,-0.898521608188823,30.586650481654114,299.0,86.0,213.0,28.762541806020067,16268.960000000003,19106.120000000003,-2837.16,2131.45,0.0,2.0,14.136112598900016,1.1695895909585485,1.0587825998470655,11.252165612877832,122.0,42.0,80.0,34.42622950819672,9749.499999999998,8335.83,1413.6699999999983,1107.49,0.0,0.0,,,,,,,,0.28371643652350037
171,-1.0062997372092504,False,76,16,69.0,43.0,20,17,3.4000000000000004,5,34,1.5,2.8,1.5,0.013000000000000001,0.65,-3.779842325550162,0.9682626435623612,-0.0833415493328539,27.171409316487953,163.0,45.0,118.0,27.607361963190183,11533.17,11911.200000000003,-378.0300000000025,1474.96,0.0,0.0,45.08635378879993,2.1846980952105675,3.368289569833235,5.915916573272689,63.0,28.0,35.0,44.44444444444444,8314.24,3805.6699999999996,4508.57,709.71,0.0,0.0,,,,,,,,0.03779842325550162
172,0.3128047381388682,True,82,16,70.0,43.0,20,17,3.5,4,35,1.4,2.7,1.5,0.011,0.6000000000000001,3.7090504699998204,1.0332883026421495,0.24204183900539433,22.86944276810128,174.0,53.0,121.0,30.45977011494253,11511.399999999998,11140.55,370.84999999999854,1426.78,0.0,0.0,41.97770067449999,2.0751359367276323,3.5534330621024757,4.594180355700164,72.0,33.0,39.0,45.833333333333336,8102.139999999999,3904.39,4197.75,688.36,0.0,0.0,0.12593310202349997,0.25,-0.0,0.05714285714285714,0.0037090504699998205,0.0016644151321074776,-0.12564468662959621,
173,-1.0074967196119167,False,85,17,69.0,44.0,18,11,3.2,5,34,1.4,2.7,1.5,0.012,0.65,-4.498031767150005,0.9682001702060286,-0.07303210643776882,24.41959867758063,213.0,63.0,150.0,29.577464788732396,13697.670000000002,14147.560000000001,-449.8899999999994,1727.39,0.0,1.0,37.870850025650014,1.6429317202941092,2.8151915800906786,6.476491149681992,91.0,37.0,54.0,40.65934065934066,9677.410000000002,5890.330000000001,3787.080000000001,949.67,0.0,0.0,,,,,,,,0.04498031767150005
174,0.29152736414586145,True,91,16,69.0,44.0,19,18,3.3000000000000003,4,32,1.5,2.9000000000000004,1.5,0.014000000000000002,0.65,3.7763412462498125,1.0389929899546773,0.24608476747875221,25.1966874884815,128.0,37.0,91.0,28.90625,10063.789999999999,9686.1,377.6899999999987,1211.33,0.0,0.0,38.10144878655001,2.0799843534753992,3.0689689303977303,6.4314557119941895,56.0,25.0,31.0,44.642857142857146,7338.0599999999995,3527.9399999999996,3810.12,627.9,0.0,0.0,0.11430434635965002,0.25,-0.0,0.044444444444444446,0.003776341246249813,0.0019496494977338632,-0.12294741740221668,
175,0.36071965717582655,True,74,15,70.0,43.0,20,18,3.4000000000000004,5,36,1.4,2.8,1.5,0.014000000000000002,0.6000000000000001,23.055825753449792,1.1958112871034863,0.9795350305526359,14.9217688787768,159.0,49.0,110.0,30.81761006289308,14080.08,11774.5,2305.58,1541.15,0.0,0.0,33.75102962199997,1.794047759087166,2.8079955574797992,6.411243559195492,71.0,30.0,41.0,42.25352112676056,7625.5999999999985,4250.5,3375.0999999999985,725.99,0.0,0.0,0.1012530888659999,0.1985119397717915,-0.0,0.05634920634920635,0.02305582575344979,0.009790564355174315,-0.028240967919795273,
176,0.3324983835180902,True,78,15,71.0,43.0,21,18,3.3000000000000003,4,37,1.4,2.9000000000000004,1.5,0.014000000000000002,0.6000000000000001,7.309635825699898,1.067773870134157,0.39824049580974846,24.422610735493834,151.0,43.0,108.0,28.47682119205298,11516.08,10785.13,730.9500000000007,1393.44,0.0,0.0,41.876375407800005,2.1116556013623464,3.3566582877962956,5.611205911983577,65.0,29.0,36.0,44.61538461538461,7954.67,3767.0299999999997,4187.64,693.29,0.0,0.0,0.1256291262234,0.25,-0.0,0.0515873015873016,0.007309635825699898,0.003388693506707852,-0.10541637362501916,
177,0.3521283425838675,True,72,15,70.0,42.0,19,18,3.5,5,36,1.4,2.8,1.5,0.016,0.65,16.945004819299847,1.117592399183069,0.6675752002977944,16.51459982856398,176.0,53.0,123.0,30.113636363636363,16104.539999999999,14410.029999999999,1694.5100000000002,1813.37,0.0,0.0,40.94913528694997,1.8492010659366866,2.751307696444064,6.506790984850416,71.0,31.0,40.0,43.66197183098591,8916.94,4822.05,4094.8900000000003,797.63,0.0,0.0,0.1228474058608499,0.21230026648417166,-0.0,0.05634920634920635,0.016945004819299846,0.0058796199591534485,-0.06219316088881373,
178,0.34282069799697307,True,73,15,70.0,42.0,21,18,3.5,5,36,1.4,3.0,1.5,0.016,0.65,24.956090039549835,1.1661429547206636,0.8768323818809721,16.961802110758555,173.0,50.0,123.0,28.90173410404624,17516.609999999997,15020.980000000001,2495.6299999999956,1858.92,0.0,0.0,34.85782666814997,1.690689905246514,2.3260756468839925,9.070256867229547,72.0,29.0,43.0,40.27777777777778,8532.54,5046.779999999999,3485.760000000002,785.5,0.0,0.0,0.1045734800044499,0.17267247631162852,-0.0,0.05714285714285714,0.024956090039549836,0.008307147736033183,-0.024831353237545525,
