trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,tr_on_head_dropped,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked,va_on_head_dropped,c_gate_shortfall,c_valid_trade_ratio,c_reason,c_va_pf,c_va_netpnl,c_va_dd,c_tr_pf,c_tr_netpnl,c_tr_dd
119,0.10083137826350254,True,11,2.5,0.0,17,0.45,0.09,114.11341611599943,1.4033960473950604,1.6576097920387765,26.279131907972115,110.0,32.0,78.0,29.09090909090909,39699.520000000004,28288.180000000004,11411.34,2859.71,40.0,0.0,98.36533552145004,2.1915847263291655,3.1188189000719566,12.050886627083111,49.0,18.0,31.0,36.734693877551024,18091.51,8254.99,9836.519999999999,1027.83,8.0,0.0,,0.9607843137254902,,0.04635904308860336,0.018733211178908676,0.016724370371252503,0.008543359455250685,0.01153730729158803,-0.0010659131221007132
44,0.0989319109180872,True,26,2.6,0.30000000000000004,17,0.30000000000000004,0.07,131.68661369754972,1.4705815087444831,1.7924718122384353,22.629298518702996,104.0,32.0,72.0,30.76923076923077,41152.65,27983.93,13168.720000000001,2822.41,42.0,0.0,91.57601374725007,2.1224982349134125,2.8239881423776576,13.56311727131065,48.0,17.0,31.0,35.416666666666664,17315.85,8158.24,9157.609999999999,983.1,10.0,0.0,,0.9411764705882353,,0.024769514521180563,0.0036363919378078723,0.0,0.021140633458267444,0.03641452881755177,0.012970842183279544
137,0.0967817894565204,True,14,2.6,0.4,20,0.4,0.12,159.77995169484979,1.5932313452286453,2.0561399870479997,22.490620350278782,99.0,32.0,67.0,32.323232323232325,42911.87,26933.86,15978.010000000002,2779.51,61.0,0.0,79.6252578591001,1.9980771810019469,2.579676825060203,13.562377618513096,47.0,15.0,32.0,31.914893617021278,15940.400000000003,7977.870000000001,7962.5300000000025,914.56,21.0,0.0,,0.9215686274509803,,-0.014112064826152446,-0.022938421717396348,8.180119467652984e-06,0.04413747779904785,0.07618243880894503,0.013504179272608658
120,0.09024801409479198,True,12,2.6,0.30000000000000004,19,0.5,0.07,120.0309037088995,1.4460724816172237,1.7158032269484336,23.134539923828783,106.0,31.0,75.0,29.245283018867923,38911.41,26908.34,12003.070000000003,2722.6,54.0,0.0,91.9749867855501,2.136894762800046,2.9854788690743432,12.752070917421584,47.0,16.0,31.0,34.04255319148936,17287.5,8090.01,9197.49,968.79,15.0,0.0,,0.9215686274509803,,0.02926842948575356,0.004523197481009645,0.008969689684884945,0.0165451908719063,0.019913753076539833,0.0110277534946977
95,0.09008889911924267,True,11,2.3,0.1,20,0.5,0.1,119.3089354984495,1.4398300676581106,1.7102188338738609,25.25773750407127,105.0,31.0,74.0,29.523809523809526,39056.96,27126.09,11930.869999999999,2705.24,57.0,0.0,94.25015388405001,2.153330698322689,3.0352937566431772,12.751807536459564,48.0,17.0,31.0,35.416666666666664,17597.039999999997,8172.009999999999,9425.029999999999,995.7,13.0,0.0,,0.9411764705882353,,0.03440465933657946,0.009582970131464143,0.00897260252147794,0.015374738254572598,0.018891700137406185,0.0028622287377423495
141,0.08647692399785213,True,14,2.5,0.1,18,0.45,0.06,119.32305091634954,1.4357171600321048,1.7105672247397854,26.001592782436163,106.0,31.0,75.0,29.245283018867923,39317.659999999996,27385.379999999997,11932.279999999999,2759.0099999999998,46.0,0.0,94.25015388405001,2.153330698322689,3.0352937566431772,12.751807536459564,48.0,17.0,31.0,35.416666666666664,17597.039999999997,8172.009999999999,9425.029999999999,995.7,12.0,0.0,,0.9411764705882353,,0.03440465933657946,0.009582970131464143,0.00897260252147794,0.01460356807469651,0.01891165989702084,1.464036613235914e-06
61,0.07815428621852724,True,18,2.4,0.0,12,0.35000000000000003,0.05,115.86134133409989,1.3936209607390426,1.6509975140090705,26.30402503891635,113.0,33.0,80.0,29.20353982300885,41021.01,29434.84,11586.170000000002,3023.0,22.0,0.0,96.11056030195003,2.133314545066488,3.0451258143402544,12.050886627083111,50.0,18.0,32.0,36.0,18091.51,8480.47,9611.039999999999,1057.49,4.0,0.0,,0.9803921568627451,,0.02814961144401662,0.013719246437656665,0.016724370371252503,0.00671053070724735,0.014012175925226902,-0.0011616486668727978
147,0.07667717843805934,True,10,2.4,0.30000000000000004,20,0.4,0.12,131.33645668319954,1.4989277776068297,1.829672669659473,25.257635851529304,103.0,31.0,72.0,30.097087378640776,39457.52,26323.83,13133.689999999995,2677.98,43.0,0.0,89.86690448510002,2.0803634435774048,2.794550680220461,13.562910310874884,49.0,17.0,32.0,34.69387755102041,17304.9,8318.21,8986.690000000002,992.04,12.0,0.0,,0.9607843137254902,,0.011602392228678149,-0.00016433031505170588,2.2888591718286384e-06,0.02645555886995743,0.035918649115919424,0.0028626196793842115
63,0.0708120414581111,True,19,2.4,0.2,9,0.35000000000000003,0.04,112.16392127759973,1.3823795824039236,1.6176798938615127,26.30400766822075,114.0,33.0,81.0,28.94736842105263,40549.520000000004,29333.13,11216.390000000003,3006.06,19.0,0.0,96.11056030195003,2.133314545066488,3.0451258143402544,12.050886627083111,50.0,18.0,32.0,36.0,18091.51,8480.47,9611.039999999999,1057.49,3.0,0.0,,0.9803921568627451,,0.02814961144401662,0.013719246437656665,0.016724370371252503,0.004602772269412525,0.008777622797348561,-0.0011615818615757767
123,0.06793410003010081,True,17,2.5,0.2,18,0.4,0.13,138.34722949579975,1.5638305199550226,1.8855928291622133,22.054427926372092,98.0,31.0,67.0,31.632653061224488,38371.59999999999,24536.929999999997,13834.669999999995,2495.61,70.0,0.0,81.35208209059998,2.025999233202339,2.7354506501351143,14.216816043206826,47.0,16.0,31.0,34.04255319148936,16064.31,7929.079999999999,8135.2300000000005,949.03,19.0,0.0,,0.9215686274509803,,-0.005386423513529942,-0.019098117873089918,-0.007229519130667443,0.038624823060243604,0.04584162237456015,0.01518171511258435
