stage,trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency
1c_risk,102,0.6803863398292669,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,5.0,0.027,0.5,95.93014592674943,1.348828194742467,1.5640698428005086,36.13299974895188,125,45,80,36.0,37093.76,27500.73,9593.030000000002,3790.89,0,1,98.78527069845015,1.9079714001307002,3.3676359782676255,16.54617276508764,64,29,35,45.3125,20758.289999999994,10879.770000000002,9878.519999999991,2072.07,0,0,0.29635581209535045,0.22699285003267505,-0.008835272943357942,0.05470085470085471,0.09593014592674944,0.01744140973712335,-0.0021994597201282
1c_risk,103,0.6830891738040329,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,5.0,0.029,0.5,104.40711379409969,1.3572709096203706,1.5957737070020688,36.845737635530384,125,45,80,36.0,39664.22,29223.510000000002,10440.71,3990.02,0,1,102.52938255450013,1.9043482709409056,3.351682207386474,17.4852103053028,64,29,35,45.3125,21590.32,11337.379999999997,10252.940000000002,2134.54,0,0,0.3,0.2260870677352264,-0.01420120174458743,0.05470085470085471,0.1,0.01786354548101853,-0.0013610923684793462
1c_risk,104,0.6880275843917343,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.5,0.028,0.55,100.14840066764947,1.3549677615556683,1.5850317688696158,36.28516431190924,125,45,80,36.0,38227.99,28213.21,10014.779999999999,3865.68,0,1,100.22070091554997,1.9080750339098687,3.360951890967806,16.992601024244284,64,29,35,45.3125,21058.679999999997,11036.61,10022.069999999996,2086.78,0,0,0.3,0.22701875847746716,-0.011386291567110192,0.05470085470085471,0.1,0.01774838807778342,-5.412529726082473e-05
1c_risk,105,0.682681728404184,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.5,0.029,0.55,104.46279225724942,1.359155036110479,1.6006009715952525,36.64139701955263,125,45,80,36.0,39532.03,29085.739999999998,10446.29,3966.57,0,1,101.65771654285007,1.9045359419433598,3.3495449015990277,17.46216720716898,64,29,35,45.3125,21404.469999999998,11238.679999999998,10165.789999999999,2112.67,0,0,0.3,0.22613398548583996,-0.014069526898108468,0.05470085470085471,0.1,0.017957751805523947,-0.002041336689926216
1c_risk,106,0.6506336766997977,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.0,0.027,0.55,95.07734821069964,1.3694472173574816,1.6126007370651105,33.6077907352816,125,45,80,36.0,35242.82000000001,25735.07,9507.750000000007,3492.55,0,1,89.10297116034995,1.908657037877791,3.3360945201283103,16.264272148062407,64,29,35,45.3125,18716.309999999998,9806.01,8910.299999999997,1828.38,0,0,0.26730891348104985,0.22716425946944774,-0.007224412274642326,0.05470085470085471,0.09507734821069964,0.018472360867874082,-0.00486564775548606
1c_risk,107,0.6782786730334143,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.5,0.03,0.6000000000000001,108.51375965729947,1.3473358127189987,1.5755678514372837,38.807488775900204,125,45,80,36.0,42092.939999999995,31241.61,10851.329999999994,4284.65,0,1,111.04855226930009,1.903414466678219,3.3639107323778443,18.134403309670496,64,29,35,45.3125,23396.98,12292.109999999999,11104.87,2333.2599999999998,0,0,0.3,0.22585361666955472,-0.01791087605525998,0.05470085470085471,0.1,0.017366790635949935,-0.001731712917685075
1c_risk,108,0.6673809312355218,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.5,0.026000000000000002,0.55,91.73025027044957,1.345814813558172,1.5509361599892504,35.559050641340285,125,45,80,36.0,35698.68,26525.699999999997,9172.980000000003,3670.17,0,1,95.46905600539998,1.9049563157550495,3.3655583115775576,16.048479659152747,64,29,35,45.3125,20096.469999999998,10549.57,9546.899999999998,2015.68,0,0,0.2864071680161999,0.22623907893876238,-0.005991312338015697,0.05470085470085471,0.09173025027044958,0.0172907406779086,-0.0029958490306377364
1c_risk,109,0.655756963325144,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.0,0.028,0.55,98.40408604949941,1.372089250812116,1.6207905782584529,33.945693604334096,125,45,80,36.0,36286.78000000001,26446.369999999995,9840.410000000018,3570.43,0,1,90.71642809875003,1.9116649783330515,3.334006091480325,16.736094671741007,64,29,35,45.3125,19022.289999999997,9950.640000000001,9071.649999999996,1848.38,0,0,0.27214928429625007,0.22791624458326287,-0.009920540981377186,0.05470085470085471,0.09840408604949942,0.018604462540605805,-0.006097427863951697
1c_risk,110,0.47769013770552243,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.5,0.015,0.5,46.866729236799706,1.3097525979103037,1.3698607044700097,26.320880769945255,125,45,80,36.0,19817.12,15130.43,4686.689999999999,2229.14,0,1,54.94877678200007,1.8307819773726852,3.2828790151671123,9.680889135104662,64,29,35,45.3125,12109.029999999999,6614.13,5494.899999999999,1334.38,0,0,0.16484633034600019,0.2076954943431713,-0.0,0.05470085470085471,0.046866729236799715,0.015487629895515187,-0.011906900816818678
1c_risk,111,0.6872710752102685,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,5.0,0.028,0.5,100.13388316419957,1.3531741664973702,1.580452197150799,36.489761964366686,125,45,80,36.0,38366.06,28352.64,10013.419999999998,3889.43,0,1,101.04614466404993,1.9084387825281732,3.3638985462889837,17.015650086915795,64,29,35,45.3125,21227.66,11123.050000000001,10104.609999999999,2107.01,0,0,0.3,0.2271096956320433,-0.011518000496661684,0.05470085470085471,0.1,0.017658708324868513,-0.0006801829508363308
