trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,tr_on_head_dropped,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked,va_on_head_dropped,c_gate_shortfall,c_valid_trade_ratio,c_reason,c_va_pf,c_va_netpnl,c_va_dd,c_tr_pf,c_tr_netpnl,c_tr_dd
144,0.08033350473504468,True,19,2.1,0.30000000000000004,19,0.55,0.06,96.4619325878498,1.3996216789714901,1.6959102048088606,24.89430892231715,99.0,38.0,61.0,38.38383838383838,33784.38999999999,24138.23,9646.159999999993,3281.7599999999998,93.0,1.0,85.8293413898499,2.09625472422289,3.324148582475908,15.179773537479422,49.0,23.0,26.0,46.93877551020408,16412.27,7829.33,8582.94,1552.07,43.0,0.0,,0.765625,,0.05880615322281922,-0.028719216688767812,0.016002501478541164,0.00837260951546659,-0.005521139755441552,0.03139259696242707
111,0.0757715311346997,True,16,2.5,0.30000000000000004,20,0.35000000000000003,0.04,120.74517169434972,1.425041194860402,1.8000362304690731,30.01744701942462,118.0,44.0,74.0,37.28813559322034,40482.1,28407.670000000002,12074.429999999997,3903.7,27.0,1.0,101.25412152125001,1.9479062713562194,3.4254833092507715,16.992601024244284,60.0,27.0,33.0,45.0,20807.34,10681.9,10125.44,1966.25,13.0,0.0,,0.9375,,0.01244726170198461,0.0020628472960177785,0.0,0.013138768744637569,0.030849154948985366,0.017273498443074378
107,0.07220909659318515,True,16,2.4,0.8,20,0.45,0.05,132.32189630074987,1.4954436395169635,2.0020868767143027,27.496153027186654,94.0,37.0,57.0,39.361702127659576,39939.89,26707.72,13232.169999999998,3428.86,108.0,1.0,81.14983729069998,1.9449243129948768,3.104840102792699,16.992601024244284,46.0,20.0,26.0,43.47826086956522,16703.010000000002,8588.0,8115.010000000002,1399.9,56.0,0.0,,0.71875,,0.011515399714065039,-0.03805720774251217,0.0,0.026339227117742836,0.04818962573316638,0.02422205177072307
145,0.06962317436835175,True,19,2.1,0.2,18,0.6000000000000001,0.06,90.6640895452998,1.4154640753137155,1.6414323861040903,23.67035494334271,93.0,36.0,57.0,38.70967741935484,30888.710000000003,21822.32,9066.390000000003,2940.95,113.0,1.0,76.41964670704976,2.1295601314328874,3.2126011513385775,15.179773537479422,45.0,22.0,23.0,48.888888888888886,14407.390000000001,6765.43,7641.960000000001,1356.73,51.0,0.0,,0.703125,,0.06921409297594334,-0.047497373297133154,0.016002501478541164,0.01134305882963385,-0.014204855223978897,0.034765749605345446
62,0.06913466990609463,True,14,2.3,0.2,17,0.30000000000000004,0.09,143.09133246424977,1.5260609754842198,2.015269058467152,27.000739343754464,114.0,44.0,70.0,38.59649122807018,41509.52999999999,27200.44,14309.089999999993,3830.22,33.0,1.0,85.68316136425,1.8317822150299432,3.1128352339952405,16.992601024244284,58.0,26.0,32.0,44.827586206896555,18869.5,10301.17,8568.33,1850.28,14.0,0.0,,0.90625,,-0.023841505899976703,-0.02901077322349568,0.0,0.0320799776116034,0.06431958565240566,0.025587385765557948
125,0.0666500693277352,True,15,2.4,0.4,19,0.35000000000000003,0.07,128.67705424859977,1.4766711317109025,1.8919298234898587,29.46767180738583,114.0,43.0,71.0,37.719298245614034,39862.560000000005,26994.879999999997,12867.680000000008,3741.68,35.0,1.0,91.21856698264997,1.9089583798348269,3.2236385672158185,16.992601024244284,55.0,25.0,30.0,45.45454545454545,19157.39,10035.519999999999,9121.87,1749.19,24.0,0.0,,0.859375,,0.0002760456015494378,-0.01796435267364917,0.0,0.0228193819041064,0.04273034455075412,0.018788649944974416
108,0.05921040192458673,True,16,2.5,0.5,20,0.4,0.05,124.76104099374952,1.448585079332206,1.893292485718535,28.308754506353324,110.0,42.0,68.0,38.18181818181818,40288.28,27812.159999999996,12476.120000000003,3830.3,54.0,1.0,91.75219004254996,1.907144085944961,3.2302126963065723,16.992601024244284,56.0,25.0,31.0,44.642857142857146,19289.58,10114.380000000003,9175.199999999999,1766.7,30.0,0.0,,0.875,,-0.0002909212390336119,-0.016900101476042328,0.0,0.017553247083100798,0.03686561262454099,0.021982564932020884
116,0.05689503127375641,True,16,2.5,0.4,20,0.45,0.02,120.15484657039974,1.4403520338810987,1.835223077206258,27.941681832643678,114.0,43.0,71.0,37.719298245614034,39301.46,27286.010000000002,12015.449999999997,3788.98,43.0,1.0,94.21439734059997,1.9077891795538848,3.251265939348301,16.992601024244284,60.0,26.0,34.0,43.333333333333336,19799.989999999998,10378.500000000002,9421.489999999996,1902.78,22.0,0.0,,0.9375,,-8.932948624494619e-05,-0.011985148776649938,0.0,0.016009551061018187,0.029965760605824565,0.022994197869808542
121,0.05689503127375641,True,16,2.5,0.4,20,0.45,0.02,120.15484657039974,1.4403520338810987,1.835223077206258,27.941681832643678,114.0,43.0,71.0,37.719298245614034,39301.46,27286.010000000002,12015.449999999997,3788.98,43.0,1.0,94.21439734059997,1.9077891795538848,3.251265939348301,16.992601024244284,60.0,26.0,34.0,43.333333333333336,19799.989999999998,10378.500000000002,9421.489999999996,1902.78,22.0,0.0,,0.9375,,-8.932948624494619e-05,-0.011985148776649938,0.0,0.016009551061018187,0.029965760605824565,0.022994197869808542
122,0.0512066776921289,True,14,2.5,0.30000000000000004,20,0.5,0.01,126.7944432412498,1.4704637170085475,1.9082448284632527,30.37558823932554,110.0,42.0,68.0,38.18181818181818,39630.35,26950.92,12679.43,3731.91,48.0,1.0,88.94207613779992,1.8948304604726358,3.1875029295547836,16.992601024244284,59.0,26.0,33.0,44.067796610169495,18833.799999999996,9939.57,8894.229999999996,1850.56,16.0,0.0,,0.921875,,-0.004138929199135263,-0.02250712677121594,0.0,0.021655491647414843,0.03991076189392081,0.016286480121144455
127,0.04488532752404373,True,18,2.4,0.0,19,0.35000000000000003,0.06,105.82069941744965,1.3787889526525892,1.670366179847442,33.94337123696006,117.0,43.0,74.0,36.75213675213675,38518.51,27936.48,10582.030000000002,3782.88,31.0,1.0,104.58782286024999,1.9616879516488082,3.500727907701942,16.992601024244284,61.0,28.0,33.0,45.90163934426229,21334.199999999997,10875.43,10458.769999999997,2045.47,14.0,0.0,,0.953125,,0.016754036793418595,0.00871476651031176,0.0,0.0044664733306726545,0.00849619262729691,0.006453858262343805
112,0.037950289809633386,True,16,2.7,0.5,20,0.35000000000000003,0.01,124.59110754154948,1.4336607596276107,1.828443462918284,29.384315819649654,120.0,45.0,75.0,37.5,41189.26,28730.129999999997,12459.130000000005,3993.56,18.0,1.0,91.36742767145006,1.8608214253075424,3.1762685842493883,16.992601024244284,59.0,26.0,33.0,44.067796610169495,19750.74,10613.99,9136.750000000002,1867.31,21.0,0.0,,0.921875,,-0.01476675268822697,-0.01766740803047663,0.0,0.014754937138489202,0.03661113873694689,0.019018374652900894
67,0.03559776434975557,True,11,2.4,0.2,19,0.75,0.09,106.24735596239982,1.477121840814787,1.789705311179406,27.658506354704766,93.0,36.0,57.0,38.70967741935484,32893.14,22268.399999999998,10624.740000000002,3001.49,110.0,1.0,70.5079238831,1.915295602121699,2.9090165840717925,12.821226691138543,46.0,20.0,26.0,43.47826086956522,14754.02,7703.260000000001,7050.759999999999,1370.93,53.0,0.0,,0.71875,,0.0022564275661969557,-0.0592953351952241,0.036822270414819454,0.022903889861084756,0.009135897144021179,0.02377461455885732
92,0.030848052858408734,True,14,2.4,0.7000000000000001,20,0.55,0.09,174.73405777304993,1.6539550195193864,2.369820471551559,26.92779313447316,95.0,40.0,55.0,42.10526315789474,44193.0,26719.59,17473.41,3676.17,113.0,1.0,55.31051942094991,1.67418122956045,2.391427030505393,16.992601024244284,45.0,18.0,27.0,40.0,13735.1,8204.07,5531.030000000001,1265.69,57.0,0.0,,0.703125,,-0.07309181385919336,-0.08962300203450979,0.0,0.056060110868197136,0.11171433621108005,0.025788421672834697
63,0.027837453160715994,True,15,2.3,0.7000000000000001,17,0.30000000000000004,0.09,163.9262728398498,1.5908575642638842,2.223452439993682,26.927114194526858,100.0,41.0,59.0,41.0,44136.45,27743.81,16392.639999999996,3736.48,83.0,1.0,63.04743926249991,1.7047905222467408,2.584085002441179,16.992601024244284,47.0,19.0,28.0,40.42553191489362,15250.340000000002,8945.580000000002,6304.76,1377.27,45.0,0.0,,0.734375,,-0.06352640989472746,-0.07418247926825491,0.0,0.044229338007790484,0.09552671152037284,0.025790292795535047
135,0.024225005413735297,True,19,2.1,0.0,18,0.55,0.11,112.17521996554991,1.450633018180065,1.8523854989568893,23.648991187151456,99.0,39.0,60.0,39.39393939393939,36110.1,24892.65,11217.449999999997,3396.34,93.0,1.0,61.997861168099924,1.951993341962985,2.8264709403205814,15.179773537479422,44.0,21.0,23.0,47.72727272727273,12712.220000000001,6512.429999999999,6199.790000000002,1235.86,49.0,0.0,,0.6875,,0.013724471266598828,-0.0762772560957965,0.016002501478541164,0.017937235617074387,0.0180134261561412,0.034824626991176215
85,0.023790387057392382,True,19,2.4,0.1,17,0.6000000000000001,0.08,90.71175196264994,1.4141451680134192,1.654589072168636,22.153130901313236,92.0,36.0,56.0,39.130434782608695,30974.46,21903.309999999998,9071.150000000001,2987.07,119.0,1.0,65.28123934404987,2.0412073846644603,2.9877662449147544,15.179773537479422,43.0,21.0,22.0,48.83720930232558,12797.86,6269.75,6528.110000000001,1198.29,54.0,0.0,,0.671875,,0.04160385961080988,-0.06972531622708676,0.016002501478541164,0.01109576371082828,-0.01413356059743695,0.03894713908173677
81,0.02061380271384325,True,15,2.3,0.2,19,0.4,0.06,130.66774775294988,1.4741835336811069,1.9428568487209212,27.00117588968385,112.0,43.0,69.0,38.392857142857146,40622.97,27556.25,13066.720000000001,3847.47,44.0,1.0,79.85964155494996,1.8043811089354636,2.9894320457508057,16.992601024244284,59.0,26.0,33.0,44.067796610169495,17914.039999999997,9928.08,7985.959999999997,1805.26,15.0,0.0,,0.921875,,-0.032404351554501595,-0.04063252401948898,0.0,0.022352957273519727,0.04571153834632417,0.025586182667989933
33,0.020534751576101653,True,14,2.3,0.5,19,0.5,0.03,121.90104196309979,1.446021062059972,1.8606718376789548,30.375969713050523,110.0,42.0,68.0,38.18181818181818,39520.71,27330.660000000003,12190.049999999996,3730.85,60.0,1.0,81.63975024165003,1.8814359917816235,3.0303245544702624,16.992601024244284,54.0,24.0,30.0,44.44444444444444,17426.18,9262.17,8164.01,1616.91,31.0,0.0,,0.84375,,-0.008324700665076623,-0.037079365839591955,0.0,0.017072493844556946,0.03258089543654474,0.01628542879966854
98,0.013561416176212513,True,15,2.9000000000000004,0.4,17,0.30000000000000004,0.07,126.08679733294966,1.4555475307274846,1.8641278611045922,29.467101154575776,114.0,43.0,71.0,37.719298245614034,40286.630000000005,27677.989999999998,12608.640000000007,3812.66,35.0,1.0,83.20521417684992,1.8153309319243678,3.0508364360941753,16.992601024244284,57.0,25.0,32.0,43.85964912280702,18525.670000000002,10205.119999999999,8320.550000000003,1803.07,17.0,0.0,,0.890625,,-0.028982531870469022,-0.03395546029911972,0.0,0.01885870671971554,0.038850478992049874,0.018790222634035843
114,0.012177607905790384,True,18,2.5,0.30000000000000004,20,0.25,0.04,104.76680369654972,1.3716042678512583,1.6375834139571779,35.82990268849635,120.0,44.0,76.0,36.666666666666664,38669.78999999999,28193.11,10476.679999999993,3801.25,18.0,1.0,99.46146194365004,1.91575493247965,3.382901900278812,16.992601024244284,61.0,27.0,34.0,44.26229508196721,20807.34,10861.17,9946.17,2016.0,9.0,0.0,,0.953125,,0.0023999683030566377,-0.0015146571516661935,0.0,0.0031193449304231236,0.006918274789860499,0.001254677034116316
