stage,trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_gate_shortfall,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency
1b_narrow,246,0.4093898728346346,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.3000000000000003,1.0,0.015,0.5,22.630633373299823,1.3685351320454215,1.3678874365323266,9.762762281371515,125,51,74,40.8,8403.75,6140.6900000000005,2263.0599999999995,687.84,0,1,25.049518392499976,2.047832179532763,3.5897808219255136,3.5071247862414308,64,29,35,45.3125,4895.65,2390.65,2504.9999999999995,365.83,0,0,,0.07514855517749992,0.25,-0.0,0.050793650793650794,0.022630633373299822,0.01842675660227108,-0.007609723112087011
1b_narrow,247,0.4154783175004087,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,23.844740113949957,1.3876423673541047,1.4410306989924508,9.909029031150531,126,53,73,42.06349206349206,8535.86,6151.340000000001,2384.5199999999995,705.34,0,1,24.686137433499916,2.075582104639409,3.6282182908481837,3.5504305640826224,64,30,34,46.875,4763.710000000001,2295.1200000000003,2468.5900000000006,361.96,0,0,,0.07405841230049974,0.25,-0.0,0.050793650793650794,0.02384474011394996,0.019382118367705238,-0.002600604075397059
1b_narrow,248,0.4154783175004087,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,23.844740113949957,1.3876423673541047,1.4410306989924508,9.909029031150531,126,53,73,42.06349206349206,8535.86,6151.340000000001,2384.5199999999995,705.34,0,1,24.686137433499916,2.075582104639409,3.6282182908481837,3.5504305640826224,64,30,34,46.875,4763.710000000001,2295.1200000000003,2468.5900000000006,361.96,0,0,,0.07405841230049974,0.25,-0.0,0.050793650793650794,0.02384474011394996,0.019382118367705238,-0.002600604075397059
1b_narrow,249,0.2591446474157799,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,1.6,1.0,0.015,0.5,12.374961061199938,1.2272340831844468,0.8941180291122417,10.684661411725434,129,60,69,46.51162790697674,6683.4800000000005,5445.969999999998,1237.510000000002,690.72,0,1,12.646803951349975,1.5868650261483703,2.3431129737923055,3.8418369068969045,66,32,34,48.484848484848484,3419.71,2155.01,1264.6999999999998,353.51,0,0,,0.03794041185404992,0.14671625653709258,-0.0,0.05238095238095239,0.012374961061199938,0.011361704159222342,-0.0016296385767372399
1b_narrow,250,0.4154783175004087,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,23.844740113949957,1.3876423673541047,1.4410306989924508,9.909029031150531,126,53,73,42.06349206349206,8535.86,6151.340000000001,2384.5199999999995,705.34,0,1,24.686137433499916,2.075582104639409,3.6282182908481837,3.5504305640826224,64,30,34,46.875,4763.710000000001,2295.1200000000003,2468.5900000000006,361.96,0,0,,0.07405841230049974,0.25,-0.0,0.050793650793650794,0.02384474011394996,0.019382118367705238,-0.002600604075397059
1b_narrow,251,0.3987207249384973,True,99,18,75.0,43.0,17,6,2.2,10,32,1.8,2.3000000000000003,1.0,0.015,0.5,20.51459787054986,1.3265309370816813,1.2533821023815557,9.762146128901298,127,51,76,40.15748031496063,8334.05,6282.589999999999,2051.46,693.22,0,1,25.87536061000001,2.077925107581306,3.685071235602255,3.506918676898739,65,30,35,46.15384615384615,4988.080000000001,2400.5099999999998,2587.570000000001,373.06,0,0,,0.07762608183000003,0.25,-0.0,0.0515873015873016,0.020514597870549864,0.016326546854084068,-0.01733380320343824
1b_narrow,252,0.4154783175004087,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,23.844740113949957,1.3876423673541047,1.4410306989924508,9.909029031150531,126,53,73,42.06349206349206,8535.86,6151.340000000001,2384.5199999999995,705.34,0,1,24.686137433499916,2.075582104639409,3.6282182908481837,3.5504305640826224,64,30,34,46.875,4763.710000000001,2295.1200000000003,2468.5900000000006,361.96,0,0,,0.07405841230049974,0.25,-0.0,0.050793650793650794,0.02384474011394996,0.019382118367705238,-0.002600604075397059
1b_narrow,253,0.4154783175004087,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,23.844740113949957,1.3876423673541047,1.4410306989924508,9.909029031150531,126,53,73,42.06349206349206,8535.86,6151.340000000001,2384.5199999999995,705.34,0,1,24.686137433499916,2.075582104639409,3.6282182908481837,3.5504305640826224,64,30,34,46.875,4763.710000000001,2295.1200000000003,2468.5900000000006,361.96,0,0,,0.07405841230049974,0.25,-0.0,0.050793650793650794,0.02384474011394996,0.019382118367705238,-0.002600604075397059
1b_narrow,254,0.40497071606275775,True,99,18,75.0,43.0,17,6,2.2,10,32,1.8,2.2,1.0,0.015,0.5,21.70608854574975,1.344697096015537,1.3253982269900717,9.910882725821478,128,53,75,41.40625,8467.84,6297.21,2170.63,710.86,0,1,25.471575891199937,2.105577040769821,3.7210737819536215,3.550590624482063,65,31,34,47.69230769230769,4851.0599999999995,2303.9100000000003,2547.149999999999,369.11,0,0,,0.07641472767359982,0.25,-0.0,0.0515873015873016,0.02170608854574975,0.017234854800776855,-0.011972256544670252
1b_narrow,255,0.4017018680336245,True,98,18,75.0,43.0,17,6,2.2,10,32,1.8,2.1,1.0,0.015,0.5,23.187932316149944,1.3849229997958168,1.4318655094881,8.117622257699104,127,55,72,43.30708661417323,8342.789999999999,6024.01,2318.779999999999,707.66,0,1,22.242268132850022,1.9794787785909937,3.351492375483407,3.5938098483914565,64,30,34,46.875,4495.040000000001,2270.82,2224.2200000000007,358.15,0,0,,0.06672680439855005,0.24486969464774844,-0.0,0.050793650793650794,0.023187932316149944,0.01924614998979084,-0.003122364112265561
