trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency,c_gate_shortfall
22,0.16761339574229053,True,133,14,65.0,32.0,16,6,3.3000000000000003,19,30,1.9000000000000001,2.8,1.5,0.015,0.55,19.754267379199973,1.2279914317831908,0.9013707226917419,15.769766766065537,111.0,38.0,73.0,34.234234234234236,10640.029999999999,8664.58,1975.449999999999,905.55,0.0,1.0,13.473705840099957,1.3388321681838755,1.2748952248650747,12.31490041945149,50.0,17.0,33.0,34.0,5324.0,3976.6000000000004,1347.3999999999996,451.3,0.0,0.0,0.040421117520299865,0.08470804204596888,-0.0,0.03968253968253968,0.019754267379199976,0.011399571589159541,-0.02835214247487741,
23,-1.084642970189301,False,136,11,63.0,33.0,16,6,3.3000000000000003,20,27,1.8,3.1,1.5,0.019,0.55,13.645403867099922,1.193652266966412,0.7113226229323276,10.50771455278558,97.0,31.0,66.0,31.95876288659794,8410.449999999999,7045.98,1364.4699999999993,803.76,0.0,1.0,-6.4504804349500775,0.7451936180886658,-0.5953898443094858,15.656013678105731,36.0,10.0,26.0,27.77777777777778,1886.48,2531.5299999999997,-645.0499999999997,281.26,0.0,0.0,,,,,,,,0.5078578211358056
24,-1.004565566488359,False,109,18,58.0,33.0,16,7,3.5,4,18,1.9000000000000001,2.4000000000000004,1.5,0.013000000000000001,0.55,-1.7189317297501294,0.9691356916047644,-0.06976396983790868,12.111462437369934,97.0,31.0,66.0,31.95876288659794,5396.07,5567.92,-171.85000000000036,765.29,0.0,2.0,17.648663694549903,2.0844649813815734,2.521915907593197,5.6097302625305225,42.0,21.0,21.0,50.0,3392.3,1627.4199999999998,1764.8800000000003,356.0,0.0,0.0,,,,,,,,0.027393398930154366
25,0.29800620528763966,True,129,15,72.0,26.0,14,6,2.5,18,31,1.6,2.1,2.5,0.015,0.5,23.8840503124498,1.1627523787263534,0.899339492970355,16.554613820158018,155.0,59.0,96.0,38.064516129032256,17063.24,14674.87,2388.370000000001,1771.81,0.0,2.0,32.836584517950016,1.5487274611052624,2.3881957074590394,8.294070255458484,68.0,30.0,38.0,44.11764705882353,9267.740000000002,5984.1,3283.6400000000012,801.73,0.0,0.0,0.09850975355385005,0.1371818652763156,-0.0,0.05396825396825397,0.023884050312449803,0.00813761893631767,-0.023675336759547447,
26,-1.0840762616882018,False,146,16,73.0,23.0,14,9,2.2,18,38,1.5,2.0,3.0,0.015,0.45,-7.928750210199978,0.8961232754136977,-0.35799547514537416,19.27515046694854,82.0,26.0,56.0,31.70731707317073,6840.1,7632.99,-792.8899999999994,824.61,0.0,0.0,7.6337484031999345,1.297840463510271,0.9337808818823697,5.594839121987553,31.0,13.0,18.0,41.935483870967744,3326.4300000000003,2563.05,763.3800000000001,340.89,0.0,0.0,,,,,,,,0.5044575701292106
27,0.2434118527640924,True,133,13,77.0,27.0,13,7,2.5,19,45,1.6,2.2,2.5,0.022000000000000002,0.5,18.474630179649868,1.1228163014039225,0.6368883685624894,19.848184597588862,124.0,47.0,77.0,37.903225806451616,16889.56,15042.140000000003,1847.4199999999983,1517.85,0.0,1.0,32.83471413199988,1.4554418777550608,2.000049012129834,14.00740143413394,61.0,25.0,36.0,40.98360655737705,10492.949999999999,7209.459999999999,3283.49,838.78,0.0,0.0,0.09850414239599964,0.11386046943876521,-0.0,0.048412698412698414,0.018474630179649867,0.006140815070196127,-0.041980902733216856,
28,-1.019987985416028,False,84,12,77.0,27.0,13,8,2.4000000000000004,16,43,1.2000000000000002,1.7000000000000002,2.5,0.027,0.4,-8.809147532750139,0.9497564620263274,-0.1521556667277539,19.34425725956491,194.0,73.0,121.0,37.628865979381445,16652.27,17533.199999999997,-880.9299999999967,1874.04,0.0,3.0,1.1455987977501354,1.016571740972899,0.1949779789283064,13.530260282653552,84.0,35.0,49.0,41.666666666666664,7028.759999999999,6914.18,114.57999999999902,824.46,0.0,0.0,,,,,,,,0.11992791249616912
29,-1.1363791112924326,False,57,19,75.0,28.0,9,7,2.0,18,46,1.6,1.0,4.0,0.025,0.35,-3.7838089912499164,0.9591507783991535,-0.10067808111550053,14.695732647479339,109.0,58.0,51.0,53.211009174311926,8884.23,9262.6,-378.3700000000008,1398.22,0.0,0.0,-25.454711914749918,0.4978160683706724,-2.7556834216540564,28.936200657014382,49.0,20.0,29.0,40.816326530612244,2523.35,5068.840000000002,-2545.490000000002,536.02,0.0,0.0,,,,,,,,0.8182746677545961
30,-2.0,False,111,17,78.0,22.0,10,10,1.0,17,46,0.8,2.2,3.0,0.023000000000000003,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
31,0.10680705679434005,True,133,13,72.0,25.0,14,6,2.7,20,33,1.7000000000000002,2.2,2.5,0.02,0.5,11.1160039430496,1.064355796502779,0.43520271803962335,28.780751533942432,142.0,50.0,92.0,35.2112676056338,18384.16,17272.569999999996,1111.5900000000038,1745.05,0.0,1.0,10.732983069100008,1.141736505278505,0.7962421666851759,19.498350473621574,67.0,23.0,44.0,34.32835820895522,8645.480000000001,7572.22,1073.2600000000011,841.11,0.0,0.0,0.03219894920730002,0.035434126319626225,-0.02570485984926614,0.05317460317460318,0.011116003943049601,0.0032177898251389506,-0.002629555826111788,
32,0.07936553060171661,True,129,14,74.0,29.0,13,5,2.0,19,27,1.6,2.5,4.0,0.011,0.7,29.42593210549983,1.2466639115663083,1.2268451038701131,11.485727386670286,137.0,50.0,87.0,36.496350364963504,14871.94,11929.39,2942.550000000001,1528.84,0.0,2.0,8.743899674999975,1.1737788457143081,0.8383372497911383,7.618297521294526,62.0,22.0,40.0,35.483870967741936,5905.879999999999,5031.51,874.369999999999,649.91,0.0,0.0,0.026231699024999923,0.04344471142857703,-0.0,0.049206349206349205,0.029425932105499833,0.012333195578315415,-0.0812763567420248,
33,0.008209654270694129,True,141,13,69.0,26.0,15,8,4.0,18,18,1.5,1.8,1.5,0.008,0.4,15.186584878999964,1.1808411571090374,1.0030649340749491,12.03745098445148,196.0,84.0,112.0,42.857142857142854,9916.089999999998,8397.48,1518.6099999999988,1045.86,0.0,1.0,2.4155959387499935,1.0660671010235285,0.4249263390396152,6.047628007047313,87.0,34.0,53.0,39.08045977011494,3897.5200000000004,3655.9800000000005,241.53999999999996,444.49,0.0,0.0,0.00724678781624998,0.016516775255882132,-0.0,0.06904761904761905,0.015186584878999966,0.009042057855451868,-0.10883017058350887,
34,-1.009758577099417,False,103,16,78.0,34.0,12,5,2.6,19,36,1.4,2.2,2.5,0.028,0.5,-5.855146259650247,0.9750062746825523,0.04232506518210752,36.747523375805166,180.0,62.0,118.0,34.44444444444444,22841.940000000002,23427.480000000003,-585.5400000000009,2044.15,0.0,3.0,22.13482312359996,1.1956492916464845,1.0957260786488123,24.389610591760814,95.0,37.0,58.0,38.94736842105263,13527.050000000001,11313.56,2213.4900000000016,1175.45,0.0,0.0,,,,,,,,0.058551462596502464
35,-1.0042328164176033,False,116,11,75.0,43.0,13,7,2.4000000000000004,17,33,1.7000000000000002,1.2,1.0,0.014000000000000002,0.45,6.606996761049977,1.1286342034199914,0.606515944130652,7.96683809038456,143.0,72.0,71.0,50.34965034965035,5796.969999999999,5136.2699999999995,660.6999999999998,679.65,0.0,1.0,0.5065917953500139,1.0233332565690996,0.15064771662672552,4.628304247723925,69.0,32.0,37.0,46.3768115942029,2221.8100000000004,2171.15,50.66000000000031,305.72,0.0,0.0,,,,,,,,0.0253968985056195
36,-1.1208354429405722,False,138,12,70.0,38.0,17,6,1.8,19,20,1.9000000000000001,2.4000000000000004,3.5,0.022000000000000002,0.5,-0.7325582813501024,0.9909062370880107,0.060141221829821394,23.077027025321286,58.0,17.0,41.0,29.310344827586206,7986.080000000001,8059.37,-73.28999999999905,851.34,0.0,0.0,8.942829474849987,1.245348243828295,0.8259647107279967,9.98945496205761,29.0,11.0,18.0,37.93103448275862,4539.12,3644.86,894.2599999999998,458.22,0.0,0.0,,,,,,,,0.725012657643433
