trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,tr_on_head_dropped,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked,va_on_head_dropped,c_gate_shortfall,c_valid_trade_ratio,c_reason,c_va_pf,c_va_netpnl,c_va_dd,c_tr_pf,c_tr_netpnl,c_tr_dd
28,-0.01971413774390187,True,16,2.5,1.0,18,0.35000000000000003,0.03,85.21962896044984,1.3523459658813701,1.4949017683712371,28.37132378655205,98.0,41.0,57.0,41.83673469387755,32708.11,24186.200000000004,8521.909999999996,2704.75,56.0,1.0,91.81226313685005,1.9258994815444543,3.0727614024489314,14.41636949422718,49.0,24.0,25.0,48.97959183673469,19097.199999999997,9915.990000000002,9181.209999999995,1382.88,39.0,0.0,,0.7777777777777778,,0.019392555000665307,-0.029560331032639216,-0.0003487932286821751,0.0058062190256745055,-0.02009389151307711,0.005090104004156819
60,-0.02110988735826105,True,11,2.3,0.5,20,0.65,0.08,66.87815943894977,1.2797798338002058,1.2779617745499647,28.578037425242353,103.0,42.0,61.0,40.77669902912621,30591.550000000003,23903.76,6687.7900000000045,2733.77,47.0,1.0,104.10658535995,1.9824964562567127,3.353032274626928,14.382749387114044,52.0,26.0,26.0,50.0,21006.81,10596.14,10410.670000000002,1571.16,25.0,0.0,,0.8253968253968254,,0.037079109598246035,-0.006736677569902537,1.8319779416570559e-06,-0.007799930739543812,-0.0480528105462556,0.004398589921253206
61,-0.02110988735826105,True,11,2.3,0.5,20,0.65,0.08,66.87815943894977,1.2797798338002058,1.2779617745499647,28.578037425242353,103.0,42.0,61.0,40.77669902912621,30591.550000000003,23903.76,6687.7900000000045,2733.77,47.0,1.0,104.10658535995,1.9824964562567127,3.353032274626928,14.382749387114044,52.0,26.0,26.0,50.0,21006.81,10596.14,10410.670000000002,1571.16,25.0,0.0,,0.8253968253968254,,0.037079109598246035,-0.006736677569902537,1.8319779416570559e-06,-0.007799930739543812,-0.0480528105462556,0.004398589921253206
91,-0.02110988735826105,True,11,2.3,0.5,20,0.65,0.08,66.87815943894977,1.2797798338002058,1.2779617745499647,28.578037425242353,103.0,42.0,61.0,40.77669902912621,30591.550000000003,23903.76,6687.7900000000045,2733.77,47.0,1.0,104.10658535995,1.9824964562567127,3.353032274626928,14.382749387114044,52.0,26.0,26.0,50.0,21006.81,10596.14,10410.670000000002,1571.16,25.0,0.0,,0.8253968253968254,,0.037079109598246035,-0.006736677569902537,1.8319779416570559e-06,-0.007799930739543812,-0.0480528105462556,0.004398589921253206
88,-0.024655752676281187,True,11,2.3,0.2,19,0.2,0.04,86.17265190634946,1.2892977498101508,1.4582527302959563,29.892913823842093,123.0,51.0,72.0,41.46341463414634,38404.079999999994,29786.82,8617.259999999995,3667.04,4.0,1.0,107.73554852804999,1.8638433055423254,3.3217197224238983,14.38292504845688,63.0,30.0,33.0,47.61904761904762,23245.219999999998,12471.66,10773.559999999998,1947.06,2.0,0.0,,1.0,,0.0,0.0,0.0,-0.006015321487679123,-0.01864039723254283,-3.3956059230606763e-08
132,-0.024655752676281187,True,11,2.0,0.1,15,0.1,0.04,86.17265190634946,1.2892977498101508,1.4582527302959563,29.892913823842093,123.0,51.0,72.0,41.46341463414634,38404.079999999994,29786.82,8617.259999999995,3667.04,4.0,1.0,107.73554852804999,1.8638433055423254,3.3217197224238983,14.38292504845688,63.0,30.0,33.0,47.61904761904762,23245.219999999998,12471.66,10773.559999999998,1947.06,1.0,0.0,,1.0,,0.0,0.0,0.0,-0.006015321487679123,-0.01864039723254283,-3.3956059230606763e-08
72,-0.024766591166046178,True,14,2.1,0.30000000000000004,18,0.2,0.06,94.60587234649968,1.3155485527046062,1.5521709461579225,30.542384497962804,121.0,51.0,70.0,42.14876033057851,39442.04,29981.440000000006,9460.599999999995,3679.67,8.0,1.0,105.12589191949999,1.863128250811805,3.2795003342415243,15.403919678588936,61.0,29.0,32.0,47.540983606557376,22692.25,12179.65,10512.6,1881.01,6.0,0.0,,0.9682539682539683,,-0.00022345460328761224,-0.004844452530082859,-0.010647986692820847,-0.0010932959449687224,-0.005784709067405952,-0.0021726923274801857
124,-0.024766591166046178,True,14,2.1,0.0,13,0.05,0.06,94.60587234649968,1.3155485527046062,1.5521709461579225,30.542384497962804,121.0,51.0,70.0,42.14876033057851,39442.04,29981.440000000006,9460.599999999995,3679.67,8.0,1.0,105.12589191949999,1.863128250811805,3.2795003342415243,15.403919678588936,61.0,29.0,32.0,47.540983606557376,22692.25,12179.65,10512.6,1881.01,5.0,0.0,,0.9682539682539683,,-0.00022345460328761224,-0.004844452530082859,-0.010647986692820847,-0.0010932959449687224,-0.005784709067405952,-0.0021726923274801857
82,-0.025883543364491376,True,14,2.3,0.4,19,0.25,0.06,100.87661055949968,1.3436513881919454,1.6255287327278922,30.542384497962804,120.0,51.0,69.0,42.5,39442.04,29354.370000000003,10087.669999999998,3634.94,9.0,1.0,100.07349572165,1.8579911537581093,3.1863596994821046,15.87956771805252,57.0,27.0,30.0,47.36842105263158,21671.07,11663.710000000001,10007.359999999999,1713.33,11.0,0.0,,0.9047619047619048,,-0.0018287974325675166,-0.014223710639751376,-0.015608535793867045,0.00417598570890737,0.0037742071202673745,-0.0021726923274801857
134,-0.026208327975774246,True,15,2.2,0.5,16,0.0,0.01,93.69848662514971,1.3138298852207049,1.5414704456322594,31.81995995315644,121.0,51.0,70.0,42.14876033057851,39226.270000000004,29856.429999999997,9369.840000000007,3658.39,10.0,1.0,102.61871181749997,1.8584753894430215,3.229100296576307,14.383090871271742,59.0,28.0,31.0,47.45762711864407,22215.489999999998,11953.61,10261.879999999997,1779.69,9.0,0.0,,0.9365079365079365,,-0.0016774737810324597,-0.009498810049788566,-1.7293716087350567e-06,-0.0014155460982002294,-0.007168234404598142,-0.006446534270546114
108,-0.027006993866314933,True,20,2.9000000000000004,0.0,16,0.2,0.02,102.75365160269949,1.3439789235123685,1.6416085578984623,29.89253276045229,122.0,52.0,70.0,42.622950819672134,40147.54,29872.15,10275.39,3737.53,5.0,0.0,100.55127766699997,1.8193637497046098,3.179938652586785,15.40363354195771,62.0,29.0,33.0,46.774193548387096,22327.050000000003,12271.900000000001,10055.150000000001,1880.44,1.0,0.0,,0.9841269841269841,,-0.013899861199286115,-0.013336538711437935,-0.01064500256445062,0.0042373985814866955,0.006635769221388523,1.2408059845179866e-06
110,-0.02863951300910852,True,14,2.6,0.9,18,0.30000000000000004,0.03,79.81566699319981,1.3077078472525285,1.4090409103757031,31.821015404604736,107.0,44.0,63.0,41.12149532710281,33920.32,25938.760000000002,7981.559999999998,2954.94,37.0,1.0,102.31587604419998,1.985915085803597,3.2844636234282594,16.24135783969462,50.0,25.0,25.0,50.0,20609.369999999995,10377.77,10231.599999999995,1481.09,31.0,0.0,,0.7936507936507936,,0.038147431331647386,-0.010060926935943234,-0.01938165691237952,-0.0025634282172332934,-0.028330867228721683,-0.006450065046478177
81,-0.02952455620227546,True,11,2.3,0.5,20,0.35000000000000003,0.08,77.27062648634964,1.273676541580645,1.3641577403184777,29.892489532724188,117.0,48.0,69.0,41.02564102564103,35961.2,28234.17,7727.029999999999,3355.97,19.0,1.0,107.24061359364987,1.9039898777882864,3.3288985123204595,14.382683347396656,58.0,28.0,30.0,48.275862068965516,22587.07,11863.02,10724.05,1779.81,10.0,0.0,,0.9206349206349206,,0.012545803826862836,-0.0009191019495876649,2.520708333767922e-06,-0.00894429803071145,-0.032210866171819695,1.3854146467447854e-06
128,-0.03208578356424301,True,10,2.1,0.6000000000000001,15,0.05,0.05,76.56753007049979,1.282633989181495,1.3577887668149753,31.819798575164032,116.0,47.0,69.0,40.51724137931034,34747.34999999999,27090.62,7656.729999999992,3195.27,23.0,1.0,105.14958006629989,1.9387007213255252,3.3243041868834236,14.736229517081547,55.0,27.0,28.0,49.09090909090909,21716.55,11201.599999999999,10514.95,1646.84,21.0,0.0,,0.873015873015873,,0.023392942432249944,-0.004800827210318539,-0.003684623963147604,-0.007264776605552067,-0.033282503800782154,-0.006445994416692595
126,-0.03583376587871095,True,11,2.0,0.4,16,0.05,0.06,86.17265190634946,1.2892977498101508,1.4582527302959563,29.892913823842093,123.0,51.0,72.0,41.46341463414634,38404.079999999994,29786.82,8617.259999999995,3667.04,10.0,1.0,102.61871181749997,1.8584753894430215,3.229100296576307,14.383090871271742,59.0,28.0,31.0,47.45762711864407,22215.489999999998,11953.61,10261.879999999997,1779.69,9.0,0.0,,0.9365079365079365,,-0.0016774737810324597,-0.009498810049788566,-1.7293716087350567e-06,-0.006015321487679123,-0.01864039723254283,-3.3956059230606763e-08
