trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,risk_per_trade_pct,max_position_allocation_pct,leverage,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked
49,-10.0,False,73,11,74.0,37.0,19,8,3.4000000000000004,4,17,1.5,2.6,0.022000000000000002,0.5,3.5,-68.50735979325002,0.6709413614788501,-2.4688932677732565,70.17346697396033,277.0,62.0,215.0,22.382671480144403,13968.61,20819.42,-6850.809999999998,3145.98,0.0,-27.96699584750008,0.7512093926082491,-1.4461353934870338,39.908298208631,118.0,31.0,87.0,26.271186440677965,8444.480000000001,11241.180000000004,-2796.7000000000025,1666.6,0.0
50,-10.0,False,59,19,55.0,30.0,13,15,2.1,19,24,1.6,3.1,0.02,0.25,1.5,-0.7192855044499993,0.0,-1.4665958337866174,0.7192855044499993,2.0,0.0,2.0,0.0,0.0,71.93,-71.93,7.33,0.0,0.709404576550005,3.363878707097634,1.200172975920373,0.29709953585601745,2.0,1.0,1.0,50.0,100.95,30.01,70.94,7.52,0.0
51,-10.0,False,132,9,57.0,40.0,19,19,3.2,6,19,0.6,3.7,0.013000000000000001,0.35,1.0,-2.2696151007001024,0.8241133212965616,-0.7208155522582829,5.141819990492241,108.0,26.0,82.0,24.074074074074073,1063.51,1290.4900000000002,-226.98000000000025,373.43,0.0,-0.8319556447000468,0.8391493475108747,-0.546919448286683,1.9329064817545625,40.0,13.0,27.0,32.5,434.0499999999999,517.25,-83.2000000000001,137.95,0.0
52,-10.0,False,115,10,55.0,42.0,17,16,2.6,5,20,0.8,3.5,0.024,0.3,1.0,0.2998391388000346,1.0633427738090204,0.11544928709801736,2.151628675190192,51.0,14.0,37.0,27.45098039215686,503.10999999999996,473.14,29.96999999999997,153.08,0.0,-0.2582736325500082,0.8308438155136268,-0.3471108207988833,0.7506006239569688,14.0,4.0,10.0,28.571428571428573,126.82000000000001,152.64000000000001,-25.820000000000007,41.26,0.0
53,-10.0,False,85,21,56.0,44.0,10,19,3.5,8,26,0.5,3.8000000000000003,0.017,0.45,1.5,-17.000536665200087,0.8074733990750262,-0.8665826209740375,27.01935533120342,256.0,53.0,203.0,20.703125,7130.410000000001,8830.52,-1700.1099999999997,1601.03,0.0,-10.89568714484998,0.6541509943024012,-1.6004387048107096,13.62914612358281,94.0,21.0,73.0,22.340425531914892,2060.87,3150.45,-1089.58,581.65,0.0
54,-10.0,False,105,8,58.0,21.0,16,18,3.7,17,22,0.7,3.4000000000000004,0.028,0.35,1.5,-6.215006518349983,0.8286305166066926,-0.6089555568948686,13.86789935484673,165.0,39.0,126.0,23.636363636363637,3005.070000000001,3626.5499999999997,-621.4799999999987,854.75,0.0,-1.8848868437500277,0.8159449299419033,-0.7680874446411858,5.465476654515173,45.0,14.0,31.0,31.11111111111111,835.6500000000001,1024.1499999999999,-188.49999999999977,230.74,0.0
55,-10.0,False,95,7,67.0,38.0,20,12,3.1,4,30,1.9000000000000001,1.4,0.026000000000000002,0.5,2.0,-14.307451258149994,0.5695918078798617,-1.4152944614150784,15.811608430869162,64.0,25.0,39.0,39.0625,1893.42,3324.17,-1430.75,591.01,0.0,-4.523964004199952,0.50572514913795,-1.3206696289967577,7.475719509176851,17.0,7.0,10.0,41.1764705882353,462.87000000000006,915.26,-452.38999999999993,163.42,0.0
56,-10.0,False,141,13,60.0,26.0,18,10,4.0,7,28,1.0,1.0,0.015,0.4,1.0,-4.778142947399957,0.8353023100285092,-0.8961115573711838,5.787449078457755,217.0,116.0,101.0,53.45622119815668,2423.0699999999997,2900.8299999999995,-477.75999999999976,844.52,0.0,-3.8808724866499325,0.6985335238923754,-1.732700414486235,4.2447202021316235,85.0,42.0,43.0,49.411764705882355,899.3199999999999,1287.44,-388.1200000000001,332.98,0.0
57,-10.0,False,116,9,76.0,34.0,8,14,2.4000000000000004,10,35,0.9,2.8,0.022000000000000002,0.6000000000000001,2.5,-17.489056604749965,0.5411975193342917,-1.1143051742823145,25.264522202544992,48.0,10.0,38.0,20.833333333333332,2062.98,3811.88,-1748.9,645.96,0.0,10.720301621950004,2.000513313485212,1.694008594886433,4.7020532105172,15.0,7.0,8.0,46.666666666666664,2143.4900000000002,1071.47,1072.0200000000002,240.45,0.0
58,-10.0,False,43,10,62.0,23.0,7,15,2.9000000000000004,12,38,0.8,3.8000000000000003,0.02,0.65,2.0,-24.005927257249795,0.849761368031452,-0.6643774123617175,35.658041985968346,225.0,43.0,182.0,19.11111111111111,13577.98,15978.580000000002,-2400.600000000002,2541.0,0.0,14.858033366250092,1.2741746784521415,1.1027716952293956,19.628695396213892,75.0,27.0,48.0,36.0,6904.880000000001,5419.1,1485.7800000000007,929.16,0.0
