trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,risk_per_trade_pct,max_position_allocation_pct,leverage,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked
117,-10.0,False,59,17,56.0,39.0,14,11,2.7,7,13,1.9000000000000001,3.9000000000000004,0.015,0.6000000000000001,5.0,7.661341058000071,1.0588135947134398,0.35359214376590453,24.976771807179876,85.0,21.0,64.0,24.705882352941178,13792.359999999999,13026.240000000002,766.1199999999972,1986.73,0.0,2.1803923009002935,1.0542146203658573,0.2738336839876266,18.037137463612602,33.0,8.0,25.0,24.242424242424242,4239.25,4021.2400000000002,218.00999999999976,720.37,0.0
118,-10.0,False,68,17,57.0,40.0,18,11,2.8,5,10,2.0,3.8000000000000003,0.019,0.6000000000000001,4.5,8.787429428949926,1.061659988085908,0.36010017834930136,34.10996577951342,84.0,21.0,63.0,25.0,15130.81,14252.029999999997,878.7800000000025,2086.84,0.0,-0.12966130630000408,0.9970330679310959,0.10189026842666025,16.682408350267462,33.0,9.0,24.0,27.272727272727273,4365.27,4378.26,-12.989999999999782,782.96,0.0
119,-10.0,False,54,19,58.0,38.0,20,10,2.9000000000000004,8,14,1.4,3.7,0.03,0.55,3.0,89.94787597545,1.1719002145783308,1.2149231660637336,27.074029511205204,246.0,66.0,180.0,26.829268292682926,61320.71,52325.880000000005,8994.829999999994,6174.55,0.0,-6.856475125600027,0.9392308380874558,-0.06418657489592365,27.45326692307291,102.0,25.0,77.0,24.50980392156863,10597.519999999999,11283.189999999999,-685.6700000000001,1410.38,0.0
120,-10.0,False,72,13,60.0,36.0,13,12,2.9000000000000004,6,13,0.8,3.9000000000000004,0.017,0.6000000000000001,2.5,-48.8625050252002,0.812476637343254,-1.2221581673642807,57.247795045274216,325.0,62.0,263.0,19.076923076923077,21170.329999999994,26056.54,-4886.210000000006,3752.12,0.0,-12.688076280099994,0.8588576863392902,-0.6214002530330585,25.1601880239808,116.0,30.0,86.0,25.862068965517242,7720.83,8989.65,-1268.8199999999997,1502.6,0.0
121,-10.0,False,45,16,61.0,37.0,18,13,3.1,7,15,1.9000000000000001,2.4000000000000004,0.014000000000000002,0.3,4.0,14.653765763799692,1.0976248376028515,0.6511256528563826,18.43158246748736,167.0,58.0,109.0,34.73053892215569,16474.8,15009.5,1465.2999999999993,2024.81,0.0,1.5360640453499945,1.032053984779732,0.2325694170040234,15.880850266553365,66.0,21.0,45.0,31.818181818181817,4944.55,4790.98,153.57000000000062,735.15,0.0
122,-10.0,False,52,16,59.0,39.0,16,12,2.8,8,40,1.9000000000000001,2.5,0.013000000000000001,0.25,4.5,25.047409207399905,1.45152986265217,1.5729816716466392,8.953628860404374,73.0,30.0,43.0,41.0958904109589,8051.969999999999,5547.230000000001,2504.739999999998,822.51,0.0,22.403029835350065,2.2576119905692154,2.7923079388164087,5.587770913788488,31.0,15.0,16.0,48.38709677419355,4021.7100000000005,1781.4,2240.3100000000004,334.46999999999997,0.0
123,0.08074459351723595,True,48,17,58.0,37.0,17,9,3.0,7,12,2.0,2.6,0.014000000000000002,0.65,4.5,10.19283152304999,1.0567222085885477,0.43764024434933685,23.028568803072766,146.0,49.0,97.0,33.56164383561644,18989.520000000004,17970.21,1019.310000000005,2784.29,0.0,11.24677419124986,1.1964300996393424,0.9427379890964566,15.059132766932276,57.0,20.0,37.0,35.08771929824562,6850.34,5725.65,1124.6900000000005,1049.72,0.0
124,-0.0750411948669642,True,50,17,58.0,40.0,18,10,3.0,7,11,2.0,2.6,0.015,0.65,4.5,15.302239550900032,1.0847733784810945,0.5856471312609486,22.51405999150792,136.0,46.0,90.0,33.8235294117647,19580.550000000003,18050.359999999997,1530.190000000006,2799.39,0.0,29.97793228699989,1.5613578441377995,2.087928419902316,12.587769556238415,52.0,21.0,31.0,40.38461538461539,8338.01,5340.23,2997.7800000000007,1084.11,0.0
125,-10.0,False,61,14,57.0,38.0,17,9,2.6,6,12,0.9,2.7,0.016,0.7,4.5,-49.45859198804964,0.8489435873378303,-1.0965635027277918,55.785819158798255,354.0,100.0,254.0,28.24858757062147,27796.06,32741.940000000002,-4945.880000000001,6589.2,0.0,-10.504066907999949,0.9148636294377573,-0.4034270059420775,25.15027671790181,118.0,36.0,82.0,30.508474576271187,11287.990000000002,12338.439999999999,-1050.449999999997,2743.84,0.0
126,-10.0,False,45,10,55.0,27.0,20,9,2.7,8,13,2.0,4.0,0.014000000000000002,0.65,5.0,-17.444911474649928,0.4788740388464365,-1.2788710613498835,20.020106012623224,28.0,4.0,24.0,14.285714285714286,1603.05,3347.54,-1744.49,545.7,0.0,-6.678039081949992,0.42550390998012755,-1.117131399506127,11.594515342480873,9.0,1.0,8.0,11.11111111111111,494.61,1162.4099999999999,-667.7999999999998,178.68,0.0
127,0.12845418850409293,True,56,18,60.0,35.0,19,9,3.3000000000000003,9,12,1.8,2.3,0.018000000000000002,0.4,4.5,27.559260904499787,1.089542244334547,0.7783856782723767,28.25579407884749,204.0,73.0,131.0,35.78431372549019,33534.159999999996,30778.21,2755.949999999997,4167.22,0.0,21.800133628500063,1.258083572872912,1.3712597865084586,14.74647569390003,87.0,32.0,55.0,36.7816091954023,10626.73,8446.76,2179.9699999999993,1359.77,0.0
128,0.03257365917522462,True,57,19,60.0,33.0,19,9,3.3000000000000003,9,10,2.0,2.4000000000000004,0.018000000000000002,0.4,4.5,33.85376645479979,1.1448948653331232,0.9503144234454153,22.089494930922434,164.0,58.0,106.0,35.36585365853659,26749.69,23364.32,3385.369999999999,3088.39,0.0,18.29901686024996,1.2522322597719082,1.2574064867812025,12.226288994255013,70.0,26.0,44.0,37.142857142857146,9084.92,7254.9800000000005,1829.9399999999996,1079.63,0.0
129,-10.0,False,55,18,60.0,35.0,18,9,3.6,6,12,2.0,2.3,0.013000000000000001,0.35,4.5,-11.546768113450216,0.925391930144909,-0.3958421817459147,29.97546016277244,171.0,55.0,116.0,32.16374269005848,14321.929999999998,15476.609999999999,-1154.6800000000003,2119.76,0.0,24.247715855099923,1.3883488925938563,1.9101336014999237,10.488663796458678,79.0,32.0,47.0,40.50632911392405,8668.67,6243.869999999999,2424.800000000001,1144.16,0.0
130,-0.2700664274641995,True,60,11,61.0,34.0,18,8,3.5,9,11,1.9000000000000001,2.1,0.015,0.35,4.5,6.44884270739998,1.0619758942591744,0.378634442492842,20.59281795013145,109.0,40.0,69.0,36.69724770642202,11050.73,10405.819999999998,644.9100000000017,1701.79,0.0,13.643931567900127,1.426541158522289,1.4813237820008371,8.237920292353209,44.0,20.0,24.0,45.45454545454545,4563.120000000001,3198.7299999999996,1364.3900000000012,685.83,0.0
131,-10.0,False,48,18,59.0,36.0,19,10,3.2,8,14,1.8,2.2,0.017,0.65,3.0,13.659307206999802,1.0505093647002441,0.4844913268223065,27.248260738026843,205.0,75.0,130.0,36.58536585365854,28408.41,27042.51,1365.9000000000015,3826.03,0.0,2.4560310708500945,1.0322659467554731,0.28528499849800737,26.19167842344996,83.0,29.0,54.0,34.93975903614458,7857.66,7612.05,245.60999999999967,1204.38,0.0
132,0.07968951264055407,True,41,17,58.0,31.0,21,11,2.9000000000000004,8,12,1.8,2.4000000000000004,0.025,0.6000000000000001,4.5,34.046959339099615,1.0849200396777392,0.7616878064528511,31.919059375693422,192.0,68.0,124.0,35.416666666666664,43497.71,40093.01,3404.699999999997,6072.37,0.0,22.999675213950194,1.2208741197292994,1.11068438798681,19.226551829499865,79.0,29.0,50.0,36.70886075949367,12712.949999999999,10412.990000000002,2299.9599999999973,1791.36,0.0
133,-10.0,False,42,17,58.0,31.0,21,11,3.0,7,12,1.7000000000000002,2.4000000000000004,0.025,0.6000000000000001,4.5,-1.6442747991507893,0.9957299537911559,0.1639542067977981,37.93418979888343,226.0,75.0,151.0,33.1858407079646,38343.35,38507.78,-164.4300000000003,5732.51,0.0,33.32182931649995,1.2604307021849295,1.3539179064125288,22.17220987094492,97.0,36.0,61.0,37.11340206185567,16127.109999999999,12794.92,3332.1899999999987,2346.42,0.0
134,-10.0,False,40,17,60.0,29.0,21,9,2.9000000000000004,9,11,1.8,2.4000000000000004,0.026000000000000002,0.6000000000000001,4.5,-23.558441405400508,0.9413630288201869,-0.23978757290282993,48.968426963167154,225.0,70.0,155.0,31.11111111111111,37820.86,40176.7,-2355.8399999999965,5234.47,0.0,-1.1514726858498943,0.9902000917438217,0.15693611161235774,26.067434467249935,88.0,29.0,59.0,32.95454545454545,11634.96,11750.110000000002,-115.15000000000327,1781.5,0.0
135,-10.0,False,46,20,59.0,33.0,20,10,3.3000000000000003,5,15,1.9000000000000001,2.3,0.028,0.65,4.5,-11.818379498400336,0.9686785361338005,-0.01803166654212601,48.44513123555208,194.0,65.0,129.0,33.50515463917526,36551.37,37733.229999999996,-1181.8599999999933,5051.28,0.0,2.654842460049858,1.0209527011456156,0.31420887693476784,30.401693646044276,85.0,28.0,57.0,32.94117647058823,12936.410000000003,12670.92,265.4900000000034,2122.78,0.0
136,-10.0,False,53,16,59.0,30.0,19,9,3.1,7,10,1.6,2.5,0.023000000000000003,0.35,4.5,-20.655653334400295,0.924535167938736,-0.37706960185365923,35.24761222761074,246.0,73.0,173.0,29.67479674796748,25304.62,27370.1,-2065.4799999999996,3524.79,0.0,33.90955334085018,1.3481729580542219,1.7301169071387834,14.81933990456557,100.0,38.0,62.0,38.0,13130.180000000002,9739.240000000002,3390.9400000000005,1629.01,0.0
137,-10.0,False,38,17,58.0,34.0,17,11,3.2,10,14,1.7000000000000002,2.2,0.024,0.4,4.5,-17.083997253200305,0.9453781566342877,-0.2465915192443844,41.06777268777477,233.0,78.0,155.0,33.47639484978541,29567.08,31275.4,-1708.3199999999997,4186.44,0.0,3.508936525449899,1.036958284625025,0.3387128382447049,35.565220297399975,106.0,38.0,68.0,35.84905660377358,9846.230000000001,9495.300000000001,350.9300000000003,1486.39,0.0
138,-10.0,False,65,20,62.0,31.0,18,10,2.9000000000000004,6,12,2.0,2.6,0.02,0.6000000000000001,3.0,-27.650967646200225,0.8540382179054054,-0.7116971287891168,40.31882472199236,168.0,47.0,121.0,27.976190476190474,16178.9,18944.0,-2765.1000000000004,2328.33,0.0,7.591498005700031,1.0899392104106467,0.5855756486985404,18.10010227651192,72.0,24.0,48.0,33.333333333333336,9199.73,8440.59,759.1399999999994,1229.32,0.0
139,-10.0,False,143,19,61.0,32.0,20,8,3.0,7,14,1.2000000000000002,2.3,0.016,0.3,4.0,-19.520680319300173,0.8935001112919906,-0.5828862453982743,29.531415997214634,262.0,83.0,179.0,31.6793893129771,16377.999999999998,18330.160000000003,-1952.1600000000053,2570.45,0.0,-4.416053743649955,0.9389250690450145,-0.22151841939879183,12.088141126046084,96.0,28.0,68.0,29.166666666666668,6789.17,7230.79,-441.6199999999999,1052.13,0.0
140,-10.0,False,43,21,59.0,37.0,17,9,3.4000000000000004,9,11,1.8,2.7,0.019,0.6000000000000001,4.5,-24.13107059560022,0.9324671842776708,-0.3799779866159056,49.691029322366475,238.0,69.0,169.0,28.991596638655462,33319.020000000004,35732.11,-2413.0899999999965,4503.71,0.0,12.867613975400163,1.0898835748059987,0.7386378989918679,25.83230305608263,97.0,32.0,65.0,32.98969072164948,15602.369999999999,14315.63,1286.7399999999998,2162.24,0.0
141,0.362786671287611,True,51,18,57.0,39.0,13,12,2.8,8,13,1.8,2.5,0.018000000000000002,0.55,5.0,33.760328323299674,1.1598401986248903,1.0025999708784374,29.68170988002078,132.0,49.0,83.0,37.121212121212125,24497.24,21121.219999999998,3376.020000000004,3514.54,0.0,34.085575170400226,1.6329511164755584,2.184251150515262,15.24430461103873,46.0,20.0,26.0,43.47826086956522,8793.85,5385.25,3408.6000000000004,1093.55,0.0
142,-10.0,False,56,18,56.0,37.0,13,11,2.6,8,12,1.9000000000000001,2.5,0.018000000000000002,0.55,5.0,6.540108016950071,1.0562695583565003,0.3413010143732127,23.64160965722919,84.0,28.0,56.0,33.333333333333336,12276.250000000002,11622.27,653.9800000000014,1933.31,0.0,10.088194276950198,1.2316502754324368,0.9581189477631098,13.14993977055342,36.0,14.0,22.0,38.888888888888886,5363.799999999999,4354.97,1008.829999999999,880.77,0.0
143,-10.0,False,48,18,57.0,32.0,19,10,2.8,8,13,1.8,2.6,0.02,0.6000000000000001,4.5,65.58130063400019,1.2068551447177591,1.3635244473348627,25.06755750851778,165.0,61.0,104.0,36.96969696969697,38261.869999999995,31703.78,6558.0899999999965,4970.47,0.0,0.7794453571499617,1.0097283842118798,0.19130793751222921,22.746194926088044,63.0,20.0,43.0,31.746031746031747,8088.51,8010.58,77.93000000000029,1317.67,0.0
144,-0.32806013302646564,True,52,17,58.0,35.0,21,12,3.0,7,16,1.8,2.4000000000000004,0.021,0.4,4.0,3.9808887026496453,1.0211871893393505,0.23638978462997237,22.20146196333507,152.0,53.0,99.0,34.86842105263158,19188.719999999998,18790.6,398.119999999999,2547.23,0.0,47.97269363374997,2.0608546048397978,2.9448296015925925,9.452587703735157,53.0,24.0,29.0,45.283018867924525,9319.37,4522.09,4797.280000000001,914.1,0.0
145,-10.0,False,45,19,57.0,38.0,16,13,2.7,8,18,1.9000000000000001,1.1,0.027,0.55,3.0,-6.757924564750156,0.9345146326786314,-0.23500850148075927,28.672865368103867,109.0,53.0,56.0,48.62385321100918,9643.92,10319.710000000001,-675.7900000000009,1862.0,0.0,-10.202850002299929,0.6900394339496534,-1.1168536650086105,12.151817601747068,38.0,17.0,21.0,44.73684210526316,2271.32,3291.58,-1020.2599999999998,597.92,0.0
146,-10.0,False,41,7,58.0,36.0,17,10,3.1,9,14,1.5,2.5,0.015,0.45,4.5,-7.601291292199985,0.9069199025262359,-0.28978066317502116,22.064108111008785,93.0,28.0,65.0,30.107526881720432,7406.18,8166.3,-760.1199999999999,1546.69,0.0,-10.714335554549997,0.6588237916463671,-1.2495587138068351,15.347146398400035,35.0,10.0,25.0,28.571428571428573,2068.9900000000002,3140.43,-1071.4399999999996,584.35,0.0
147,-10.0,False,58,18,60.0,39.0,18,11,3.3000000000000003,7,15,1.7000000000000002,2.7,0.019,0.6000000000000001,5.0,4.384880805299709,1.012730901107733,0.2602672597786575,29.393491140525125,213.0,66.0,147.0,30.985915492957748,34879.07,34440.61,438.4599999999991,4855.62,0.0,5.271083546699956,1.0499925077151566,0.4175726320920844,29.29460926690699,86.0,27.0,59.0,31.3953488372093,11071.31,10544.18,527.1299999999992,1657.67,0.0
148,0.04409900839825773,True,54,16,63.0,30.0,17,7,2.8,6,10,2.0,2.8,0.016,0.7,4.0,25.25869616409986,1.099202337610312,0.7304437293791282,21.9584928639494,171.0,55.0,116.0,32.16374269005848,27987.78,25461.899999999998,2525.880000000001,3560.97,0.0,16.778094800150047,1.1915555799116786,1.0511819879455626,16.376073275689436,75.0,25.0,50.0,33.333333333333336,10436.74,8758.92,1677.8199999999997,1416.22,0.0
149,-10.0,False,62,17,59.0,40.0,20,8,1.8,9,13,1.0,2.2,0.014000000000000002,0.55,4.5,-3.581110749850086,0.9822526192498139,-0.00021571659921757288,26.007582543353873,198.0,73.0,125.0,36.86868686868687,19825.06,20183.260000000002,-358.2000000000007,3926.87,0.0,-16.302313044549884,0.7473557785440315,-1.550617952356523,20.979660191127245,72.0,22.0,50.0,30.555555555555557,4822.5,6452.750000000001,-1630.250000000001,1273.89,0.0
150,-10.0,False,50,19,57.0,38.0,13,12,2.9000000000000004,10,11,1.1,2.4000000000000004,0.022000000000000002,0.3,3.5,4.814069498049667,1.0182348634042477,0.2598808330105343,22.24457329709789,347.0,111.0,236.0,31.988472622478387,26880.82,26399.43,481.3899999999994,3640.48,0.0,4.931472697450081,1.0505180882722023,0.4509922132196271,13.514134683714193,143.0,51.0,92.0,35.66433566433567,10254.999999999998,9761.85,493.1499999999978,1446.96,0.0
151,-10.0,False,50,18,56.0,39.0,14,12,2.5,8,13,1.8,2.5,0.017,0.55,5.0,21.119781308500006,1.1863722963128995,0.8717925710016051,24.730186981783067,82.0,30.0,52.0,36.58536585365854,13444.220000000001,11332.21,2112.010000000002,2063.66,0.0,14.256257037350222,1.335198617495268,1.235165897034214,14.520008093789016,37.0,15.0,22.0,40.54054054054054,5678.799999999999,4253.150000000001,1425.6499999999987,908.79,0.0
152,-10.0,False,36,18,57.0,38.0,14,13,2.8,8,12,1.8,3.8000000000000003,0.017,0.5,5.0,-6.934255266150248,0.9670333536167945,-0.006434193677781259,34.411193648612304,155.0,36.0,119.0,23.225806451612904,20341.74,21035.200000000004,-693.4600000000028,2923.35,0.0,12.367144408050153,1.1898471655941445,0.7896264733988391,24.0365869059257,56.0,16.0,40.0,28.571428571428573,7750.95,6514.24,1236.71,1062.33,0.0
153,-10.0,False,47,18,56.0,40.0,13,12,2.7,8,13,1.8,3.6,0.018000000000000002,0.6000000000000001,5.0,27.44333301914998,1.1370280456335733,0.7460837590446553,25.071963955537097,112.0,31.0,81.0,27.678571428571427,22771.67,20027.359999999997,2744.3100000000013,2939.83,0.0,0.805488216200065,1.0143461569294627,0.18722046047150046,19.768784521445433,38.0,10.0,28.0,26.31578947368421,5693.879999999999,5613.349999999999,80.52999999999975,888.86,0.0
154,-10.0,False,59,20,72.0,39.0,12,14,2.9000000000000004,7,21,1.9000000000000001,2.3,0.017,0.55,5.0,-24.15044983085,0.8409794248871424,-0.7677620951369135,30.76384493498658,132.0,41.0,91.0,31.060606060606062,12772.19,15187.28,-2415.09,2058.64,0.0,13.29585396055001,1.2745698939164591,1.0963188701787503,14.419114154167564,45.0,18.0,27.0,40.0,6171.990000000001,4842.41,1329.5800000000008,789.13,0.0
155,-10.0,False,51,17,58.0,38.0,12,11,2.7,9,16,0.6,2.6,0.016,0.75,4.5,-62.85754270365044,0.8040277303190311,-1.461385602207646,63.66040232552081,445.0,124.0,321.0,27.865168539325843,25788.900000000005,32074.64,-6285.739999999994,5647.4,0.0,-47.30671403984977,0.7349082909138184,-2.394419192288523,57.30687410847211,183.0,49.0,134.0,26.775956284153004,13114.849999999999,17845.559999999998,-4730.709999999999,3296.27,0.0
156,-10.0,False,55,18,58.0,37.0,13,13,3.0,5,11,1.7000000000000002,4.0,0.019,0.65,3.0,-9.32918294710018,0.961030026066034,-0.05180066638026076,43.552494909866304,161.0,37.0,124.0,22.981366459627328,23006.289999999997,23939.199999999993,-932.9099999999962,3001.6,0.0,43.56242425595001,1.6359601740196794,2.108369382844909,17.694476591780802,59.0,19.0,40.0,32.20338983050848,11206.0,6849.8,4356.2,1161.7,0.0
157,-10.0,False,43,15,60.0,41.0,16,11,2.6,7,32,1.9000000000000001,2.4000000000000004,0.014000000000000002,0.55,4.5,8.441034411199816,1.1062863186788972,0.4670021547057622,12.396855178597976,76.0,28.0,48.0,36.8421052631579,8785.96,7941.85,844.1099999999988,1272.39,0.0,19.016973717700168,1.5737884964109745,1.7665822620244087,15.782433259903438,38.0,16.0,22.0,42.10526315789474,5215.96,3314.2699999999995,1901.6900000000005,610.05,0.0
158,-10.0,False,40,20,61.0,39.0,18,12,2.8,8,17,1.3,2.5,0.025,0.6000000000000001,5.0,21.28057517994941,1.0362143143276352,0.5250963460708025,45.133743572394245,319.0,104.0,215.0,32.60188087774295,60891.87,58763.78,2128.090000000004,9363.53,0.0,12.787637836550166,1.0627076560629563,0.6600757941198333,24.028543380408376,126.0,42.0,84.0,33.333333333333336,21669.98,20391.29,1278.6899999999987,3459.48,0.0
159,-10.0,False,69,16,57.0,37.0,15,10,3.2,6,22,2.0,3.7,0.018000000000000002,0.6000000000000001,4.5,-13.878608805900095,0.8900144706331734,-0.3173633172977746,34.65605413671659,86.0,19.0,67.0,22.093023255813954,11230.79,12618.660000000002,-1387.8700000000008,1727.67,0.0,6.117808055799924,1.1557733927434755,0.5359813365789372,15.012154523641374,31.0,9.0,22.0,29.032258064516128,4539.3,3927.5000000000005,611.7999999999997,682.48,0.0
160,-10.0,False,48,13,59.0,31.0,19,14,3.1,9,10,1.8,3.9000000000000004,0.024,0.5,2.5,63.36538490685012,1.461233696941816,1.4195288814653197,20.03198619558316,107.0,29.0,78.0,27.102803738317757,20074.749999999996,13738.220000000001,6336.529999999995,1732.36,0.0,5.974660576400019,1.1983374774673088,0.5621199350500949,15.897311198663388,35.0,9.0,26.0,25.714285714285715,3609.74,3012.29,597.4499999999998,425.03,0.0
161,-10.0,False,36,16,62.0,36.0,17,13,3.1,8,15,1.9000000000000001,2.6,0.014000000000000002,0.25,4.0,14.926264500899904,1.097971981750002,0.628658910482445,19.892989168082934,190.0,62.0,128.0,32.63157894736842,16727.680000000004,15235.07,1492.6100000000042,1990.68,0.0,-0.0014478362999579986,0.9999760420333309,0.08834376559506182,16.2488411052944,81.0,25.0,56.0,30.864197530864196,5426.039999999999,5426.17,-0.13000000000101863,762.01,0.0
162,-0.16638872407406727,True,32,17,63.0,38.0,17,13,3.0,19,14,2.0,2.5,0.012,0.25,4.0,10.467929994000041,1.0893698111789956,0.5262255499229909,17.30401543642685,150.0,50.0,100.0,33.333333333333336,12759.44,11712.680000000002,1046.7599999999984,1383.8799999999999,0.0,21.246146823250072,1.5198762840182243,1.9535203896544064,10.054069678597214,61.0,25.0,36.0,40.98360655737705,6211.399999999999,4086.78,2124.6199999999985,578.8,0.0
163,-10.0,False,39,15,62.0,21.0,18,12,2.9000000000000004,11,17,1.9000000000000001,2.4000000000000004,0.015,0.25,3.5,17.5182197341499,1.1433301561458125,0.8051818851248411,17.083174436369887,160.0,55.0,105.0,34.375,13974.409999999998,12222.55,1751.8599999999988,1539.39,0.0,1.4684662549499807,1.0365756157580255,0.23820877937133347,11.23080595282077,66.0,21.0,45.0,31.818181818181817,4161.82,4014.97,146.8499999999999,554.22,0.0
164,-0.6036951082735376,True,45,16,64.0,33.0,16,13,3.1,7,15,1.8,2.3,0.013000000000000001,0.25,4.0,3.6670288605497805,1.0246277139666935,0.23528252491860313,16.491712033625998,206.0,70.0,136.0,33.980582524271846,15260.590000000002,14893.79,366.8000000000011,1941.02,0.0,19.91388683394998,1.3940759972612176,1.7332829011861803,9.65127281186749,83.0,31.0,52.0,37.34939759036145,7044.74,5053.339999999999,1991.4000000000005,821.55,0.0
165,-0.5875332965748691,True,53,17,61.0,29.0,17,11,3.2,6,12,1.9000000000000001,2.6,0.015,0.3,4.0,6.917784160349766,1.0373464951825428,0.33882270135777187,25.6946789489781,180.0,58.0,122.0,32.22222222222222,19213.96,18522.22,691.739999999998,2354.35,0.0,22.74583815819995,1.376686523215933,1.7160819402726397,8.987309635543461,81.0,29.0,52.0,35.80246913580247,8312.859999999999,6038.309999999999,2274.55,984.89,0.0
166,-0.2599746391975386,True,56,18,62.0,37.0,13,13,3.3000000000000003,8,19,2.0,2.4000000000000004,0.014000000000000002,0.25,4.5,10.372093621349885,1.0783484284235891,0.49008486323600736,21.581674765531268,147.0,51.0,96.0,34.69387755102041,14275.5,13238.3,1037.2000000000007,1573.77,0.0,23.751186385450055,1.5098291754139674,2.167743872732105,9.256719915132155,69.0,29.0,40.0,42.028985507246375,7033.66,4658.58,2375.08,729.1,0.0
167,0.03713035185018802,True,60,17,79.0,39.0,17,14,2.8,10,13,1.8,3.5,0.016,0.55,4.5,19.127094327249797,1.1034820982721787,0.5988897378077594,22.482958241116812,133.0,36.0,97.0,27.06766917293233,20396.730000000003,18483.97,1912.760000000002,2415.9,0.0,13.608630551300047,1.1932512244616842,0.9303609129086172,13.669131104358524,59.0,18.0,41.0,30.508474576271187,8402.72,7041.87,1360.8499999999995,1057.6200000000001,0.0
168,-10.0,False,49,16,58.0,34.0,18,10,3.0,7,16,1.9000000000000001,3.8000000000000003,0.015,0.35,4.0,32.2727582929498,1.2045969345739411,0.983571861373502,18.19556565813158,137.0,37.0,100.0,27.00729927007299,19001.300000000003,15773.99,3227.310000000003,2029.45,0.0,-1.2689032152499387,0.9675957965703489,-0.017441941701703222,19.686430908335815,44.0,11.0,33.0,25.0,3788.9600000000005,3915.85,-126.88999999999942,579.65,0.0
169,-10.0,False,42,19,60.0,40.0,14,11,2.9000000000000004,4,24,1.7000000000000002,2.5,0.017,0.3,3.5,11.93278275019984,1.0741781825437724,0.519547395950428,16.56726724490194,191.0,64.0,127.0,33.50785340314136,17280.53,16087.209999999997,1193.3200000000015,2138.56,0.0,1.0722516298999654,1.0209732626596513,0.18833149812316569,16.585399830865526,80.0,26.0,54.0,32.5,5219.93,5112.700000000001,107.22999999999956,768.33,0.0
170,-10.0,False,35,14,56.0,38.0,19,9,2.6,6,14,2.0,2.7,0.028,0.6000000000000001,5.0,-12.924851244050151,0.9147382656595311,-0.22477704099480253,26.22270519270304,91.0,27.0,64.0,29.67032967032967,13866.060000000001,15158.5,-1292.4399999999987,2439.95,0.0,18.204334406250055,1.405097177037113,1.2193882701275183,16.8574801666295,31.0,13.0,18.0,41.935483870967744,6314.31,4493.86,1820.4500000000007,966.91,0.0
171,-0.07780303661325977,True,54,15,63.0,30.0,17,8,2.8,13,10,2.0,3.0,0.016,0.7,4.0,65.80543976699981,1.2483329421203544,1.4727101712535464,19.51433617530662,149.0,50.0,99.0,33.557046979865774,33079.3,26498.78,6580.520000000004,3431.36,0.0,13.954812730999947,1.1853968186486232,0.9206658488505802,17.181358266323073,64.0,20.0,44.0,31.25,8922.47,7526.989999999999,1395.4800000000005,1050.62,0.0
172,-0.24831174371273157,True,52,16,63.0,31.0,17,6,2.7,6,11,2.0,2.4000000000000004,0.016,0.7,4.0,5.450451698249545,1.0245669006006624,0.2772666953972146,25.33147182765585,169.0,57.0,112.0,33.72781065088758,22732.239999999998,22187.170000000002,545.0699999999961,3193.48,0.0,10.02281767575003,1.1124174473278061,0.7317219258372606,15.670300803227445,80.0,28.0,52.0,35.0,9917.780000000002,8915.52,1002.260000000002,1521.4,0.0
173,-10.0,False,57,17,63.0,30.0,17,8,2.8,5,10,1.9000000000000001,2.8,0.015,0.75,4.0,-4.2402446147002415,0.980404352000828,0.0174527011491142,38.19224542802268,187.0,56.0,131.0,29.946524064171122,21217.46,21641.54,-424.08000000000175,3168.74,0.0,22.285341599950062,1.2418755087643132,1.3472281040470295,16.155233885226338,83.0,28.0,55.0,33.734939759036145,11442.02,9213.5,2228.5200000000004,1628.92,0.0
174,-0.47610627406289086,True,63,16,59.0,35.0,16,9,3.4000000000000004,6,12,2.0,2.6,0.018000000000000002,0.65,4.5,5.750913783099532,1.0289412449098314,0.2850677963707479,32.47860987847299,125.0,41.0,84.0,32.8,20446.75,19871.639999999996,575.1100000000042,3137.01,0.0,38.9692569797999,1.6023907350899813,2.291973520430231,13.092660725422222,53.0,22.0,31.0,41.509433962264154,10366.09,6469.139999999999,3896.9500000000007,1379.65,0.0
175,-10.0,False,46,18,64.0,29.0,18,7,3.0,7,11,2.0,2.5,0.017,0.65,4.0,-15.19403551960002,0.9392917234548133,-0.2850061954246784,39.410550714665135,182.0,56.0,126.0,30.76923076923077,23507.870000000003,25027.229999999996,-1519.3599999999933,3180.09,0.0,13.226824799349998,1.1212447040404205,0.8292407100298415,20.14230789498984,85.0,29.0,56.0,34.11764705882353,12231.949999999999,10909.26,1322.6899999999987,1632.8,0.0
