trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,va_trades_ratio,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked
137,0.225149796549373,True,50,2.1,0.9,19,0.75,0.04,0.5233644859813084,37.14335280820013,1.229290284187575,1.0404792886711234,21.31787735412767,100.0,35.0,65.0,35.0,19913.469999999998,16199.16,3714.3099999999977,1882.87,434.0,41.68317464200007,1.7229266499130234,2.397391720387335,11.304156506024691,56.0,24.0,32.0,42.857142857142854,9934.24,5765.91,4168.33,976.41,175.0
106,0.22500432908873744,True,30,2.2,0.6000000000000001,8,0.7000000000000001,0.02,0.7476635514018691,28.315526676249704,1.084482593493531,0.7056111859356168,27.71866950440995,181.0,60.0,121.0,33.149171270718234,36348.05,33516.490000000005,2831.5599999999977,3740.95,207.0,71.22790001839974,1.7445752276219646,2.959549018494939,13.71609945336184,80.0,33.0,47.0,41.25,16689.13,9566.300000000001,7122.83,1530.8,93.0
75,0.2142084199381227,True,43,2.8,0.4,13,0.1,0.1,0.5981308411214953,15.26747125404994,1.069753671895131,0.5055239102536224,32.553952921161795,121.0,38.0,83.0,31.40495867768595,23414.640000000003,21887.88,1526.760000000002,2398.32,349.0,46.95161316404996,1.6993781048209908,2.6621744460656416,12.605409378015258,64.0,26.0,38.0,40.625,11408.52,6713.350000000001,4695.169999999999,1172.15,146.0
85,0.21169683649950322,True,49,2.5,0.2,7,0.4,0.1,0.5420560747663551,29.10399398229998,1.1651853062670057,0.8386743232300699,20.26337738067102,111.0,35.0,76.0,31.53153153153153,20529.329999999998,17618.940000000002,2910.389999999996,2090.22,389.0,42.350180823199935,1.6972392026960952,2.5174171542225334,9.614438174366537,58.0,23.0,35.0,39.6551724137931,10308.980000000001,6073.97,4235.010000000001,1040.28,165.0
45,0.2096559175740903,True,48,2.3,0.4,9,0.15000000000000002,0.11,0.5700934579439252,29.284478823400022,1.1577774269792893,0.8316915330795452,23.64396452017748,113.0,37.0,76.0,32.743362831858406,21489.31,18560.829999999998,2928.480000000003,2183.8,379.0,43.61887490104995,1.6809414754694654,2.5229107199323573,9.878195734549621,61.0,24.0,37.0,39.34426229508197,10767.59,6405.6900000000005,4361.9,1098.86,155.0
54,0.20759463719521656,True,44,2.5,0.6000000000000001,19,0.5,0.09,0.48598130841121495,5.118940737099837,1.03178683436187,0.2684740222216728,26.536233636322386,104.0,33.0,71.0,31.73076923076923,16617.350000000002,16105.409999999998,511.94000000000415,1838.65,414.0,43.73889235675,1.7748862605589883,2.6448694480436967,14.63542826590149,52.0,21.0,31.0,40.38461538461539,10018.31,5644.4800000000005,4373.829999999999,969.8100000000001,178.0
145,0.20639619177988816,True,48,2.5,0.4,4,0.4,0.1,0.5700934579439252,24.515438870049966,1.1316996206256722,0.7274601390906003,24.404905891879988,114.0,37.0,77.0,32.45614035087719,21066.429999999997,18614.859999999997,2451.5699999999997,2158.07,375.0,43.61887490104995,1.6809414754694654,2.5229107199323573,9.878195734549621,61.0,24.0,37.0,39.34426229508197,10767.59,6405.6900000000005,4361.9,1098.86,154.0
79,0.20270129929235092,True,49,2.5,1.2000000000000002,13,0.2,0.03,0.7476635514018691,47.87877262344986,1.1317595607482602,1.0007540793487175,29.983055721883794,185.0,60.0,125.0,32.432432432432435,41126.06,36338.159999999996,4787.9000000000015,4128.95,192.0,72.89096881999984,1.7178140550356438,2.9949214931125763,14.566062329072613,80.0,33.0,47.0,41.25,17443.559999999998,10154.510000000002,7289.049999999996,1629.23,95.0
72,0.20125842040194775,True,46,2.6,0.0,16,0.35000000000000003,0.05,0.7383177570093458,7.018014565399826,1.0289305308616377,0.3112780693910082,28.302815829915584,158.0,49.0,109.0,31.0126582278481,24959.91,24258.11,701.7999999999993,2771.98,246.0,65.35733504339977,1.7137660306639861,3.000660559009382,12.520822091138307,79.0,34.0,45.0,43.037974683544306,15692.39,9156.669999999998,6535.720000000001,1561.3,98.0
22,0.19563518144510209,True,41,2.6,0.7000000000000001,11,0.4,0.05,0.7757009345794392,35.100470086799724,1.1051526915943455,0.8259348852948631,32.977622306070096,175.0,59.0,116.0,33.714285714285715,36890.03,33380.03,3510.0,3742.82,198.0,68.32572104579987,1.7105829130050434,3.0863325516689777,15.272541654324803,83.0,34.0,49.0,40.963855421686745,16448.109999999997,9615.500000000002,6832.609999999995,1598.63,95.0
133,0.18581797945335093,True,48,2.4,1.1,11,0.8500000000000001,0.03,0.5233644859813084,10.988597204149828,1.0724743492589859,0.42859560110132683,22.074365094029844,106.0,33.0,73.0,31.132075471698112,16261.210000000001,15162.330000000002,1098.8799999999992,1677.55,442.0,46.10451286325004,1.7026862668891887,2.577981389132896,11.068593435053446,56.0,24.0,32.0,42.857142857142854,11171.58,6561.15,4610.43,1077.47,174.0
143,0.18461631722306407,True,49,2.4,0.6000000000000001,11,0.55,0.03,0.7757009345794392,11.887353966899774,1.0410158736730966,0.4118972412151305,32.36145443494169,181.0,56.0,125.0,30.939226519337016,30170.67,28981.949999999997,1188.7200000000012,3360.6,202.0,70.54626295474988,1.7145573146150497,2.979797207030843,16.510699163695488,83.0,35.0,48.0,42.16867469879518,16927.31,9872.7,7054.610000000001,1694.13,79.0
83,0.1635399369060411,True,48,2.4,0.4,13,0.30000000000000004,0.11,0.5233644859813084,38.313922892200026,1.2102648588666969,1.0236325683882226,21.171095828069724,110.0,37.0,73.0,33.63636363636363,22053.18,18221.78,3831.4000000000015,2186.18,394.0,37.20495708389991,1.6421680903468783,2.3123828264735464,12.232650427724606,56.0,22.0,34.0,39.285714285714285,9514.18,5793.670000000001,3720.5099999999993,986.81,170.0
112,0.16179027435918145,True,49,2.4,1.7000000000000002,10,0.6000000000000001,0.05,0.411214953271028,-10.573307000950189,0.9416571115155113,-0.16208284908898105,34.60583097153357,108.0,30.0,78.0,27.77777777777778,17065.52,18122.86,-1057.3400000000001,1799.02,416.0,40.23667034519991,1.7853944471337784,2.438481751306657,16.9744139070085,44.0,19.0,25.0,43.18181818181818,9146.79,5123.119999999999,4023.670000000002,804.0699999999999,198.0
