trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,va_trades_ratio,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked
33,0.0682152454135308,True,25,2.6,0.7000000000000001,5,0.35000000000000003,0.14,0.7363636363636363,10.258268465549953,1.1470975402008103,0.6296918436110046,12.93584018384679,149.0,35.0,114.0,23.48993288590604,7999.56,6973.740000000001,1025.8199999999997,822.21,522.0,10.628399616000097,1.287575421412917,1.2419867835923748,11.847181347840289,81.0,21.0,60.0,25.925925925925927,4758.75,3695.9,1062.85,414.38,180.0
42,0.06307125784175872,True,20,2.9000000000000004,0.5,14,0.05,0.16,0.7818181818181819,6.946988148299951,1.0950384107591171,0.4496332849676896,13.71479559496763,166.0,38.0,128.0,22.89156626506024,8003.8,7309.15,694.6500000000005,904.49,419.0,10.892269523250052,1.2914185273769203,1.2834362547988043,12.19708393036537,86.0,24.0,62.0,27.906976744186046,4827.09,3737.8199999999997,1089.2700000000004,440.29,144.0
90,0.059892298961966524,True,13,2.3,0.2,10,0.45,0.41000000000000003,0.6545454545454545,10.094012259550018,1.1817332344299132,0.6710307726313403,8.465482210923406,119.0,29.0,90.0,24.369747899159663,6563.630000000001,5554.24,1009.3900000000012,642.97,682.0,7.568505859599972,1.2463038957573314,0.9976445174619497,9.991845541937169,72.0,20.0,52.0,27.77777777777778,3829.6800000000003,3072.83,756.8500000000004,360.05,248.0
15,0.04127978332992102,True,33,2.4,0.1,18,0.65,0.14,0.6,21.714328803699992,1.4368734168811024,1.3467773821885385,7.165324855047057,122.0,33.0,89.0,27.049180327868854,7141.85,4970.41,2171.4400000000005,710.32,702.0,4.863828920049982,1.1800202839756595,0.7280311860565848,10.959931831690385,66.0,19.0,47.0,28.78787878787879,3187.9900000000002,2701.6399999999994,486.3500000000008,321.02,247.0
11,0.0019916501347515964,True,38,2.6,0.2,9,1.0,0.0,0.5,2.993291192499964,1.0509506104744202,0.25269903310798497,12.181532522180088,154.0,38.0,116.0,24.675324675324674,6173.41,5874.119999999999,299.2900000000009,807.6,741.0,5.110058917350015,1.2301476483465008,0.7900303267848089,12.631853840112079,55.0,17.0,38.0,30.90909090909091,2731.1,2220.14,510.96000000000004,272.48,300.0
21,-0.0442250996364522,True,31,2.7,0.7000000000000001,10,0.65,0.13,0.6909090909090909,7.0533522277499285,1.1127590319455414,0.49743799884954454,13.198177717988651,144.0,33.0,111.0,22.916666666666668,6960.33,6255.0199999999995,705.3100000000004,783.38,622.0,4.759453467899984,1.1507338269853233,0.6940089379429383,9.666729526147734,76.0,19.0,57.0,25.0,3633.35,3157.42,475.92999999999984,372.63,225.0
19,-0.057543122203807036,True,38,2.8,0.8,2,0.25,0.08,0.8090909090909091,8.507887384699897,1.1153245056272223,0.5372427733952185,14.155071922343692,171.0,40.0,131.0,23.391812865497077,8228.34,7377.529999999999,850.8100000000013,940.09,455.0,7.1023229610001,1.181228072413661,0.8826377999934685,11.79239819350617,89.0,22.0,67.0,24.719101123595507,4629.41,3919.1500000000005,710.2599999999993,451.38,163.0
32,-0.07284090314131293,True,30,2.9000000000000004,0.0,9,0.75,0.09,0.7727272727272727,3.605588955900075,1.0549527935200456,0.28394286848232875,14.371147993277674,166.0,36.0,130.0,21.686746987951807,6921.06,6560.540000000001,360.5199999999995,891.16,506.0,4.842423862500091,1.144794837598455,0.6698896099605072,11.244613211060301,85.0,23.0,62.0,27.058823529411764,3828.4,3344.1799999999994,484.2200000000007,411.83,181.0
86,-0.09943540696884746,True,18,2.0,0.0,12,0.8500000000000001,0.35000000000000003,0.509090909090909,18.244040423399944,1.4348517315269234,1.1886670050486863,7.020532263924606,87.0,25.0,62.0,28.735632183908045,6019.820000000001,4195.43,1824.3900000000003,500.8,821.0,1.0656536572000004,1.04396724640313,0.21878053593022279,7.812940314819734,56.0,12.0,44.0,21.428571428571427,2529.4700000000003,2422.9400000000005,106.52999999999975,273.88,304.0
45,-0.13179527189885973,True,26,3.0,1.7000000000000002,16,0.15000000000000002,0.05,0.41818181818181815,6.42333140944993,1.1278785260513202,0.4478138599224989,14.497208968786962,89.0,18.0,71.0,20.224719101123597,5665.3,5022.97,642.3299999999999,472.71999999999997,885.0,3.255648036999955,1.1322015040524953,0.47243750319922084,14.183405312072376,46.0,11.0,35.0,23.91304347826087,2788.2499999999995,2462.6800000000003,325.56999999999925,224.46,311.0
