trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,tr_on_head_dropped,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked,va_on_head_dropped,c_gate_shortfall,c_valid_trade_ratio,c_va_pf,c_va_netpnl,c_va_dd,c_tr_pf,c_tr_netpnl,c_tr_dd,c_reason
40,0.09458188851289714,True,19,2.4,0.9,19,1.0,0.02,49.147890930999566,1.234016071064656,1.134842022120345,18.234625385895466,139,46,93,33.093525179856115,25916.460000000006,21001.72,4914.740000000005,2375.47,1149,0,37.42828953449974,1.493388452630316,1.6892317117690947,17.446289660413626,61.0,24.0,37.0,39.34426229508197,11328.8,7585.97,3742.829999999999,810.28,452.0,5.0,,0.7625,0.014747571878745494,-0.026340954170581573,0.02254963830343734,0.019164016896522154,0.03518608763803336,0.029275527966740364,
120,0.08815547729983006,True,12,2.7,0.7000000000000001,19,1.0,0.01,49.096232545999605,1.2018048530859458,1.0832289075159565,22.573196780945356,153,51,102,33.333333333333336,29238.530000000002,24328.84999999999,4909.680000000011,2782.24,1031,1,44.74205660949983,1.5221026001274272,1.9166039629329759,21.04309954986528,68.0,27.0,41.0,39.705882352941174,13043.78,8569.580000000002,4474.199999999999,942.5,367.0,4.0,,0.85,0.023720742971592712,0.007592998573267809,-0.0037261332380927256,0.013124413525513995,0.034995428192478285,0.012448027275069986,
113,0.08314300878483755,True,14,2.5,1.3,18,1.05,0.01,29.82922020399961,1.1852053984816848,0.7897336144286883,19.78140357337179,100,32,68,32.0,19088.93,16106.01,2982.92,1513.63,1415,1,47.61176598299988,1.6410670357738661,2.0702893499687596,19.75898540398436,57.0,23.0,34.0,40.35087719298246,12188.09,7426.93,4761.16,783.36,530.0,3.0,,0.7125,0.0608971291111049,0.020907308812100484,0.005654704495190405,0.01001201578721507,-0.03760437285853537,0.023276223437762065,
132,0.08288588789535692,True,11,2.5,0.30000000000000004,20,1.25,0.05,42.00271761599959,1.2102194099120092,0.9990517936749898,22.48969980186268,139,48,91,34.53237410071942,24180.68,19980.409999999996,4200.270000000004,2336.8,1167,1,45.70427967249994,1.574423935912163,1.969158758255006,21.215165685561086,64.0,25.0,39.0,39.0625,12527.029999999999,7956.580000000001,4570.449999999998,886.35,444.0,3.0,,0.8,0.04007116040432267,0.01205878600178617,-0.0049831278000895,0.014702142930400883,0.008265049285089813,0.012771877073846881,
135,0.07726123191473068,True,10,2.5,0.2,20,1.1500000000000001,0.08,25.587801267999733,1.1273544899807877,0.6997888319289045,23.638026383205588,147,47,100,31.972789115646258,22650.129999999997,20091.4,2558.729999999996,2316.19,1094,1,52.83655957399985,1.6551803670209404,2.103320727411302,18.76587230885136,62.0,23.0,39.0,37.096774193548384,13348.020000000002,8064.39,5283.630000000002,904.65,422.0,2.0,,0.775,0.0653075451258156,0.04514876291888509,0.01290969255534468,-0.0008350295567031429,-0.053587738512705894,0.008317999384094341,
138,0.07324519896551758,True,13,2.5,0.8,19,1.25,0.07,50.30775367549965,1.26808028553737,1.1650382079206354,20.332984052478896,116,42,74,36.206896551724135,23796.82,18766.02,5030.799999999999,2026.48,1335,1,37.716064106499815,1.478612652213858,1.7261708541981746,20.276764941813056,58.0,22.0,36.0,37.93103448275862,11652.0,7880.360000000001,3771.6399999999994,801.83,506.0,2.0,,0.725,0.010130134248602374,-0.025004233798471266,0.0018721701764416471,0.025551057110156053,0.03955919737146158,0.021136873857327196,
126,0.06646367900172083,True,10,2.6,0.1,20,1.1500000000000001,0.09,23.21524844499974,1.1171922562406924,0.653750060250008,23.626198547887626,146,46,100,31.506849315068493,22131.019999999997,19809.5,2321.519999999997,2267.67,1117,1,52.83655957399985,1.6551803670209404,2.103320727411302,18.76587230885136,62.0,23.0,39.0,37.096774193548384,13348.020000000002,8064.39,5283.630000000002,904.65,428.0,2.0,,0.775,0.0653075451258156,0.04514876291888509,0.01290969255534468,-0.0027404483829710086,-0.06252574781708774,0.0083638746017342,
118,0.0651588565324439,True,11,2.7,0.4,19,0.8,0.0,42.258387964499505,1.1541636295581255,0.9381193855050377,25.75067984287382,184,58,126,31.52173913043478,31636.710000000003,27410.94,4225.770000000004,3249.98,622,1,47.839627310499786,1.5206901843662555,1.9314890485110319,19.660554092885192,75.0,27.0,48.0,36.0,13971.63,9187.689999999999,4783.9400000000005,1106.08,223.0,4.0,,0.9375,0.02327936304622656,0.02196425050167609,0.006373774649707064,0.004191684114047689,0.00922588245933094,0.00012390176145554965,
86,0.06374271415329227,True,12,2.7,1.2000000000000002,19,0.75,0.04,25.172481758499632,1.1276483751865478,0.6732105341852616,23.18159848017322,124,41,83,33.064516129032256,22237.35,19720.110000000004,2517.2399999999943,1872.01,1252,1,49.85724336199976,1.6475302741426874,2.0143686167751094,18.433093813139884,57.0,22.0,35.0,38.59649122807018,12685.390000000001,7699.639999999999,4985.750000000002,804.36,448.0,2.0,,0.7125,0.06291689110136153,0.03132778879725328,0.01534073895368014,-0.0007799260806231195,-0.05515107060679476,0.010088291988415191,
109,0.06134805430048821,True,21,2.6,1.0,18,1.1,0.03,39.02142360999951,1.1999509104120143,0.9751786223512515,20.140703160544106,132,42,90,31.818181818181817,23417.449999999997,19515.34,3902.109999999997,2219.77,1259,0,38.42103971199978,1.5386536078196063,1.7337427522041193,17.453239936740097,58.0,23.0,35.0,39.6551724137931,10974.970000000001,7132.84,3842.130000000001,778.58,501.0,5.0,,0.725,0.02889293287539868,-0.021733653478094445,0.022498864457024044,0.012776799274151845,-0.0029695397043902594,0.021882650876398346,
24,0.05967355118576244,True,29,2.6,1.7000000000000002,11,0.7000000000000001,0.05,51.16061411399971,1.2804239880595774,1.1275886001265396,22.65102482589292,102,35,67,34.31372549019608,23359.940000000002,18243.91,5116.0300000000025,1731.84,1385,1,30.77361425249992,1.4828801998421473,1.4482900258089493,17.433581709567843,47.0,16.0,31.0,34.04255319148936,9450.439999999999,6373.03,3077.409999999999,613.46,508.0,4.0,,0.5875,0.011463742882442743,-0.05721497256730588,0.022642473683523474,0.02786550133306992,0.04277064095736647,0.012146164896665708,
112,0.05533710915967502,True,17,2.3,1.1,17,0.8500000000000001,0.02,67.15842862699964,1.32260078932907,1.363078063671037,19.27690728122922,118,42,76,35.59322033898305,27533.479999999996,20817.68,6715.799999999996,2186.48,1234,1,28.015093522999905,1.357386970315875,1.35825270130891,22.031956290261586,60.0,21.0,39.0,35.0,10640.380000000001,7838.869999999999,2801.510000000002,762.36,450.0,5.0,,0.75,-0.027752891344517347,-0.07001612323253407,-0.01095002735441943,0.03577365157109981,0.1030495463360223,0.02523295318402376,
148,0.04716744585244303,True,13,2.3,0.30000000000000004,18,1.1,0.1,37.88285776599963,1.1840714070532445,0.9269842930205207,20.30175317431428,146,50,96,34.24657534246575,24368.9,20580.6,3788.300000000003,2369.13,1121,1,42.44026081149983,1.504063099785265,1.8533769327710188,19.387300728637133,66.0,25.0,41.0,37.878787878787875,12663.730000000001,8419.68,4244.050000000001,925.71,435.0,4.0,,0.825,0.018083399114667068,-0.003085453132430896,0.0083699721671219,0.009799392394382517,-0.007257870040091324,0.021258005348793765,
111,0.0460628906772963,True,20,2.4,1.2000000000000002,17,1.05,0.02,45.608410251499606,1.242919048821253,1.092209006060387,19.14198129757753,124,42,82,33.87096774193548,23335.83,18775.02,4560.810000000001,2037.8,1340,0,31.957936096999784,1.4680314171857216,1.5345665701362319,17.449933002866096,54.0,21.0,33.0,38.888888888888886,10023.879999999997,6828.11,3195.7699999999977,700.12,522.0,5.0,,0.675,0.00682349830230973,-0.051723329969493595,0.022523022597611627,0.02083332522588409,0.021850099976889574,0.025756274544094872,
127,0.03956129384935243,True,10,2.6,0.4,20,1.2000000000000002,0.07,33.58340225249969,1.153147845231912,0.826330710293424,22.498947546094797,158,54,104,34.177215189873415,25287.16,21928.809999999998,3358.350000000002,2537.87,1161,1,45.281464512499845,1.5638056532966775,1.9349465717654935,20.61068821824971,60.0,22.0,38.0,36.666666666666664,12559.580000000002,8031.42,4528.160000000002,831.26,447.0,2.0,,0.75,0.036752947086983456,0.010096623400726151,-0.0005672391873338575,0.004001224552882654,-0.023458270952443246,0.012736008948537273,
4,0.03238571289474908,True,28,2.7,1.2000000000000002,11,0.9500000000000001,0.02,39.83469496749951,1.1823037540084878,0.9596419531388292,26.001802737484326,146,46,100,31.506849315068493,25833.94,21850.51,3983.4300000000003,2426.62,1168,0,37.984693995499875,1.5308615231959304,1.7355038557372073,17.662061468275887,62.0,24.0,38.0,38.70967741935484,10953.85,7155.349999999999,3798.500000000001,826.5600000000001,455.0,7.0,,0.775,0.026457906430499972,-0.023757989119717906,0.020973360740055742,0.009467957448490619,9.457612813098822e-05,-0.0008500987327103376,
90,0.030896079156500753,True,10,2.7,0.6000000000000001,6,0.2,0.05,48.66747929349937,1.168263290039878,1.0264391066847416,23.759224011350984,178,59,119,33.146067415730336,33790.310000000005,28923.539999999997,4866.770000000008,3270.51,563,1,39.49642363899974,1.4284451300208711,1.6463103270481683,19.831180108870985,70.0,24.0,46.0,34.285714285714285,13168.150000000001,9218.52,3949.630000000001,990.11,198.0,4.0,,0.875,-0.00554721643670604,-0.01674589089559337,0.005127300592728854,0.00683537045437628,0.03337859087849043,0.007847924563204595,
46,0.030694846433781814,True,11,2.8,0.30000000000000004,17,1.4000000000000001,0.01,29.73571824349954,1.155917665799406,0.8222159759289414,19.935975441895884,147,48,99,32.6530612244898,22045.13,19071.54,2973.59,2375.99,1251,0,41.523990557499786,1.5353272955812678,1.7864925468514241,17.666922180581963,62.0,22.0,40.0,35.483870967741936,11909.15,7756.75,4152.4,882.94,472.0,3.0,,0.775,0.027853460300917912,-0.007337810720209784,0.02093785178350563,0.004520565909287774,-0.03795592476111064,0.022676703921390925,
119,0.028040182171837662,True,13,2.7,0.6000000000000001,18,0.7000000000000001,0.0,35.27753616349945,1.1296851656883389,0.8250107554213509,25.075250154155903,182,58,124,31.86813186813187,30730.69,27202.88,3527.8099999999977,3140.15,629,1,45.56908889899971,1.4949445689279706,1.859861183544882,18.328780224394038,73.0,27.0,46.0,36.986301369863014,13763.85,9206.93,4556.92,1062.99,223.0,5.0,,0.9125,0.015233858221762528,0.011431023883263107,0.016102780904966266,-0.0003980278615372951,-0.017073063512957076,0.0027436105363401312,
30,0.014738815875767667,True,15,2.1,0.7000000000000001,9,0.8,0.1,37.66830177199954,1.1678753003757818,0.8992855204020586,23.721120982966386,149,52,97,34.899328859060404,26205.440000000002,22438.56,3766.880000000001,2402.59,1085,0,39.80574628949986,1.4653886354442636,1.7292004798126968,18.15706124211459,63.0,21.0,42.0,33.333333333333336,12533.85,8553.259999999998,3980.590000000002,935.66,398.0,4.0,,0.7875,0.005997629008104091,-0.015309415271833016,0.017357239407471855,0.006762622392358253,-0.008064969906453943,0.007995710246120427,
65,0.014266826232534698,True,12,2.7,0.8,19,1.4500000000000002,0.03,41.017950859999495,1.2386148330466376,1.017366632016967,23.202882265412967,115,42,73,36.52173913043478,21291.949999999997,17190.13,4101.819999999996,1924.15,1398,0,37.0381208354999,1.514794059026127,1.746889899505843,22.395665944921436,56.0,21.0,35.0,37.5,10898.609999999999,7194.780000000001,3703.829999999998,743.85,534.0,2.0,,0.7,0.021436823877436437,-0.02815046803772154,-0.013607035116024528,0.020026284768143707,0.004555479637872289,0.010005741102828333,
71,-0.0038132429080347226,True,41,2.0,1.0,3,0.7000000000000001,0.04,31.055376966999503,1.1312916001515194,0.7618542178318563,29.134442102907933,151,45,106,29.801324503311257,26759.300000000003,23653.76,3105.5400000000045,2426.9900000000002,807,1,44.6842275634998,1.5416083856751182,1.8425249122747467,19.831180108870985,67.0,25.0,42.0,37.3134328358209,12718.67,8250.26,4468.41,949.55,284.0,6.0,,0.8375,0.02981630095524615,0.007324355360684773,0.005127300592728854,-9.682139969094394e-05,-0.03298408408106668,-0.013000294335936878,
54,-0.0054897048999036305,True,10,2.7,1.0,16,0.15000000000000002,0.06,39.7978721084997,1.1890339621530241,0.9134667220961683,26.43373467679091,130,46,84,35.38461538461539,25033.599999999995,21053.730000000003,3979.8699999999917,2023.12,1083,1,36.58345951599989,1.4547366536895332,1.5849220578803573,18.625039829807793,56.0,19.0,37.0,33.92857142857143,11703.24,8044.92,3658.3199999999997,762.63,385.0,2.0,,0.7,0.0026688847097508517,-0.030262031527299355,0.013938515917910625,0.010729871475591193,-3.9563718939861495e-05,-0.002525381756917083,
39,-0.010414813318738848,True,36,1.7,0.30000000000000004,12,0.35000000000000003,0.18,34.79378575349947,1.1313925148165183,0.8204787374563681,24.81591424216868,191,60,131,31.413612565445025,29959.929999999997,26480.58,3479.349999999995,3156.03,603,1,39.46254805999981,1.4644981314186505,1.6905276042632607,18.343458872605378,74.0,26.0,48.0,35.13513513513514,12442.01,8495.75,3946.26,1057.32,245.0,7.0,,0.925,0.005719346500100003,-0.016902251452830884,0.01599554899146681,-7.78999000036612e-05,-0.018899023341338556,0.0037494658838674397,
107,-0.01626279646683456,True,11,2.5,0.7000000000000001,16,0.9500000000000001,0.04,59.959633826999756,1.2353733437280907,1.2251000106632428,23.9789316522551,150,52,98,34.666666666666664,31470.37,25474.38,5995.989999999998,2791.04,1064,0,23.483260777499837,1.300795690054899,1.1553852493076844,18.086053811207652,63.0,21.0,42.0,33.333333333333336,10155.39,7807.06,2348.329999999999,827.31,388.0,2.0,,0.7875,-0.04543766642607236,-0.09104267436870013,0.017875969918565434,0.019418505520916174,0.07592729821247311,0.00699577067598321,
33,-0.01650238219243925,True,24,2.8,0.9,10,0.4,0.02,48.229222252999385,1.1718600947663285,1.0178358985438323,26.24452262008977,176,58,118,32.95454545454545,32885.57,28062.710000000003,4822.859999999997,3140.7400000000002,518,1,35.89355513249976,1.3806488285305543,1.529726637023846,20.53304058322357,76.0,25.0,51.0,32.89473684210526,13018.980000000001,9429.61,3589.370000000001,1056.5,200.0,8.0,,0.95,-0.020483560652430066,-0.03346115924881976,0.0,0.0075097713405857525,0.03172407383217913,-0.001791507463954306,
22,-0.017006021963295842,True,35,3.0,1.4000000000000001,7,0.25,0.04,44.9248002809995,1.177238476226546,0.9840197545711845,26.288473973722997,156,51,105,32.69230769230769,29840.170000000002,25347.600000000002,4492.57,2691.29,796,1,35.06121871799982,1.4285333649482572,1.5262633338325549,20.53304058322357,67.0,23.0,44.0,34.32835820895522,11687.960000000001,8181.79,3506.170000000001,914.2,297.0,5.0,,0.8375,-0.005519643021897891,-0.03732145549871826,0.0,0.008518217864376537,0.01927883504315561,-0.001961976350211841,
9,-0.02296121686217223,True,34,2.9000000000000004,0.5,5,0.05,0.14,25.01572478599948,1.099143009900786,0.6567627646571363,26.22746789878082,183,54,129,29.508196721311474,27732.84,25231.33,2501.5099999999984,2907.7,750,1,43.804151160999844,1.5146521824949246,1.8346581346061048,18.342892278075595,68.0,25.0,43.0,36.76470588235294,12891.75,8511.359999999999,4380.390000000001,1012.39,309.0,6.0,,0.85,0.02139248746143567,0.003240421755924424,0.01599968813389547,-0.006124682071703469,-0.055743772796238246,-0.0017253593454860758,
17,-0.036183492635113994,True,29,2.7,1.1,12,0.75,0.17,23.72330349649974,1.1246855085603167,0.6650914351265351,29.242924979232264,131,39,92,29.770992366412212,21399.110000000004,19026.75,2372.360000000004,1947.53,1258,1,37.334150025999826,1.550315220964221,1.696819622425744,15.957735767425588,51.0,19.0,32.0,37.254901960784316,10517.54,6784.13,3733.4100000000008,698.92,497.0,6.0,,0.6375,0.0325371869830908,-0.026778021366182982,0.03342396950846298,-0.0013354635730414566,-0.06061011022577692,-0.013421053961666414,
53,-0.04268423640838516,True,15,2.5,0.0,17,1.05,0.0,48.83958338649927,1.2044118724194146,1.1013037554133478,22.989071060125145,169,57,112,33.72781065088758,28776.23,23892.35,4883.880000000001,3033.3,932,0,27.71511375899987,1.3299841290818801,1.3432542047434375,19.63408190057016,69.0,24.0,45.0,34.78260869565217,11170.55,8399.009999999998,2771.540000000001,925.75,368.0,5.0,,0.8625,-0.03631627923014073,-0.07140666504274396,0.006567161928671452,0.013613229650539405,0.03402329109853982,0.010835025186748849,
21,-0.04378124036823282,True,32,2.8,0.6000000000000001,5,0.05,0.11,46.10658774599928,1.1614240865411714,0.9948275681697568,25.024419958880777,190,60,130,31.57894736842105,33173.28,28562.590000000004,4610.689999999995,3361.33,618,1,30.43542885349976,1.3399095156035887,1.386451394849591,18.343458872605378,76.0,25.0,51.0,32.89473684210526,11997.59,8954.029999999999,3043.5600000000013,1068.36,242.0,7.0,,0.95,-0.033214595942106795,-0.05878553780840029,0.01599554899146681,0.005553019798368794,0.023729565025169635,0.0029407595672690267,
23,-0.05067310276599539,True,44,3.0,1.4000000000000001,7,0.30000000000000004,0.04,24.04238847499966,1.0998353559156642,0.6386178728334281,31.699754140513072,160,49,111,30.625,26486.510000000002,24082.249999999996,2404.2600000000057,2521.74,726,1,44.0631872124998,1.5362051299524677,1.806746710007317,19.833795809966333,68.0,25.0,43.0,36.76470588235294,12623.949999999999,8217.62,4406.329999999998,953.25,264.0,6.0,,0.85,0.02812778354191789,0.0044439804665296545,0.005108192114239667,-0.005994867193913803,-0.05940812676466738,-0.02295006493010142,
75,-0.05268588778259269,True,11,3.0,1.2000000000000002,16,1.35,0.03,40.10434468449971,1.2374751006042175,1.0106474144728246,20.88061797978823,113,40,73,35.39823008849557,20898.43,16887.96,4010.470000000001,1757.07,1438,0,29.74034605349985,1.3890140248161549,1.481747380567577,22.277426834492204,61.0,21.0,40.0,34.42622950819672,10619.04,7645.02,2974.0200000000004,791.06,531.0,2.0,,0.7625,-0.017869436813179873,-0.062012040226885216,-0.012743263065679682,0.019812584935189947,0.0011134360901498494,0.01901283129781228,
84,-0.05846598975751467,True,14,1.8,0.6000000000000001,8,1.05,0.03,40.68928323649945,1.1819940431595857,0.9571935218099797,22.747705640239765,149,50,99,33.557046979865774,26426.420000000002,22357.489999999998,4068.930000000004,2470.73,1184,0,32.77639919899986,1.3884411134852888,1.518243727269061,22.85894508497163,67.0,22.0,45.0,32.83582089552239,11715.680000000002,8438.01,3277.670000000002,907.14,448.0,3.0,,0.8375,-0.018048471604075536,-0.047923350848499566,-0.016991427735610888,0.009409886664321479,0.0033161932417631454,0.011771180524586693,
41,-0.06065755349455385,True,17,2.4,1.1,20,1.0,0.02,61.63417228849967,1.3342262794028252,1.3377365298086124,17.875072913680697,117,41,76,35.042735042735046,24604.239999999998,18440.829999999998,6163.41,1987.74,1281,1,19.7817089964998,1.2616955834397179,1.0521312811081815,26.780967529192573,61.0,22.0,39.0,36.0655737704918,9537.220000000001,7559.050000000001,1978.17,718.68,480.0,5.0,,0.7625,-0.057656449743316435,-0.10821728085743121,-0.045642974214986774,0.0379534309599289,0.08223563899802024,0.030670081363231433,
62,-0.06161110775562077,True,10,2.9000000000000004,0.5,17,1.1,0.0,16.175148203499464,1.0750109905194016,0.5063077898545696,22.47655719149357,174,55,119,31.60919540229885,23181.579999999998,21564.04,1617.5399999999972,2576.87,986,0,40.03310675899986,1.4932268187177589,1.722622648814812,17.134795243419383,63.0,23.0,40.0,36.507936507936506,12119.88,8116.57,4003.3099999999995,902.3,358.0,4.0,,0.7875,0.014697061281071372,-0.014255257449745463,0.02482519814367417,-0.010649435705713028,-0.08905152577796106,0.012822851753053244,
80,-0.06224083944557876,True,19,2.8,0.7000000000000001,19,1.0,0.21,8.356240961999738,1.060694783602828,0.35319416024175687,23.768562987518198,114,34,80,29.82456140350877,14603.369999999999,13767.74,835.6299999999992,1471.71,1440,0,34.46980796099986,1.6166000339871385,1.68701789626122,13.878963069154308,44.0,17.0,27.0,38.63636363636363,9037.359999999999,5590.349999999999,3447.0099999999993,563.67,586.0,2.0,,0.55,0.0532511910527525,-0.040066348841795205,0.0486100255373718,-0.013333724502570588,-0.11851368527877984,0.007811702587442574,
26,-0.07299525459723674,True,29,2.6,1.8,16,0.8,0.04,48.3623709569998,1.285209049863417,1.1695936849963442,22.30326729232924,99,34,65,34.343434343434346,21792.93,16956.72,4836.209999999999,1711.02,1482,0,21.549402088999905,1.3604366820991787,1.1438191650057576,23.36182122126878,45.0,15.0,30.0,33.333333333333336,8133.67,5978.719999999999,2154.9500000000007,546.22,551.0,0.0,,0.5625,-0.026799856412234938,-0.10001507928222615,-0.020665088250664043,0.028762700421289852,0.03222709825869368,0.013494970667904865,
14,-0.0771768541603034,True,16,2.0,0.0,11,0.65,0.09,30.037446888999348,1.1162204556235593,0.7433023352982002,24.470512459176007,181,54,127,29.834254143646408,28848.74,25845.02,3003.720000000001,2942.72,557,0,36.71213888099966,1.4081336117095904,1.581300839396367,20.664767923949775,74.0,25.0,49.0,33.78378378378378,12666.19,8995.02,3671.17,1045.76,223.0,5.0,,0.925,-0.011894565908981275,-0.02966581990697247,-0.0009623076050935548,-0.002922660998683463,-0.03682063442621315,0.00508913468564051,
85,-0.07899990445335571,True,11,2.6,0.1,17,0.8,0.06,44.02980603599963,1.167983237424921,0.9718736523771894,24.265773244780224,171,54,117,31.57894736842105,30613.74,26210.770000000004,4402.9699999999975,3005.06,689,1,27.341041244999815,1.3147674000939429,1.2791207327349086,19.623338038784297,70.0,22.0,48.0,31.428571428571427,11420.280000000002,8686.16,2734.1200000000026,955.83,292.0,3.0,,0.875,-0.04107150703887112,-0.0731428703993689,0.006645649050992539,0.006782860589071862,0.01590273102699846,0.005883232317821453,
87,-0.09061297856346325,True,15,2.7,0.8,4,0.9,0.08,40.132094672499555,1.16252222262719,0.9251826973675079,24.826729586532377,154,51,103,33.116883116883116,28706.51,24693.300000000003,4013.2099999999955,2642.58,1038,1,27.562355727999876,1.302684277052797,1.2923558673953492,18.388304385570436,68.0,21.0,47.0,30.88235294117647,11862.230000000001,9105.990000000002,2756.24,952.88,386.0,3.0,,0.85,-0.04484748298922918,-0.07211655125216045,0.01566793911228239,0.005758920314497304,0.001216678556715153,0.0037075176944315357,
50,-0.0915695377829917,True,13,2.3,0.6000000000000001,20,0.8500000000000001,0.11,27.975745611999592,1.1291909667271771,0.7262029958547714,22.37344426843881,146,47,99,32.19178082191781,24452.19,21654.61,2797.579999999998,2282.28,1057,1,36.49331002099978,1.4155244382604575,1.5974573177253468,23.195629548720294,68.0,25.0,43.0,36.76470588235294,12431.9,8782.54,3649.3599999999988,894.54,375.0,3.0,,0.85,-0.009584932611835309,-0.030677755738826935,-0.019451008398182732,-0.0004906901667551256,-0.0445879344473139,0.0132227835799223,
82,-0.10012205271868226,True,11,2.8,0.9,14,1.25,0.01,40.30487677649953,1.1931201922754415,0.9732437424017534,22.91643005868725,134,45,89,33.582089552238806,24900.49,20870.06,4030.4300000000003,2232.49,1295,0,25.629335837499823,1.3087777297200915,1.2985266176209054,20.611193956612034,68.0,23.0,45.0,33.8235294117647,10863.13,8300.21,2562.92,880.62,479.0,2.0,,0.85,-0.042943279030699666,-0.08108617229819864,-0.0005709337572657298,0.011496039623544452,0.0018655235473205196,0.01111676919661681,
12,-0.10376617495067106,True,42,2.2,1.1,9,0.9,0.0,30.33800591999952,1.1528390505280415,0.7842918039977966,24.637745257127115,134,41,93,30.597014925373134,22883.589999999997,19849.769999999997,3033.8199999999997,2176.25,1075,0,33.64379750899968,1.4628214228722674,1.5545741802322153,25.70158792484833,65.0,25.0,40.0,38.46153846153846,10633.6,7269.24,3364.3600000000006,815.83,409.0,6.0,,0.8125,0.005195375079355274,-0.04390112630638783,-0.0377577835148855,0.003943325545906942,-0.035686474483285435,0.004440508728625486,
15,-0.12040544605163243,True,42,2.5,1.1,18,0.65,0.23,8.38914155799981,1.0533451777844052,0.3471392236817186,30.57184861376221,116,34,82,29.310344827586206,16564.98,15726.07,838.9099999999999,1584.53,1454,1,35.97113965649987,1.5567464745787372,1.7736799905435259,16.450063554633093,53.0,20.0,33.0,37.735849056603776,10058.03,6460.93,3597.1000000000004,702.86,553.0,4.0,,0.6625,0.03454695373762709,-0.03310250432079436,0.02982736783703473,-0.014711775593524865,-0.11839009575675978,-0.018575391955215244,
78,-0.1313037991572376,True,13,2.8,1.0,20,0.8500000000000001,0.05,40.658725430999624,1.186341581011473,0.9455439892408758,21.56548659885783,136,46,90,33.8235294117647,25884.870000000003,21819.07,4065.800000000003,2274.79,1131,1,24.341771532999772,1.2836571740209615,1.1810424332381904,23.71296206339231,65.0,22.0,43.0,33.84615384615385,11015.55,8581.380000000001,2434.1699999999983,824.47,401.0,2.0,,0.8125,-0.050793452686677815,-0.08705988794933373,-0.023230277079130317,0.010225050011550357,0.003198255679591549,0.016356512866762343,
66,-0.13980164963825428,True,16,2.7,1.1,20,1.3,0.06,65.20155323999963,1.368333490568436,1.4631933440632754,18.153074077219884,109,40,69,36.69724770642202,24221.87,17701.73,6520.139999999999,1949.39,1406,1,11.52977890699989,1.16103154263528,0.7462066133711135,30.63561124900841,60.0,21.0,39.0,35.0,8313.16,7160.15,1153.0100000000002,671.34,547.0,4.0,,0.75,-0.08911396249470328,-0.14650288246279478,-0.07380229896909983,0.044348533053480896,0.09567712990966876,0.029591831325193958,
88,-0.14790058084407073,True,44,2.6,0.4,20,1.1,0.02,16.504535189499713,1.1054255405451157,0.5533914301346302,29.78996363701726,148,45,103,30.405405405405407,17305.47,15655.03,1650.4400000000005,2052.89,1403,1,30.32867654449983,1.4780373934890818,1.5916589642106016,19.200864940176963,57.0,22.0,35.0,38.59649122807018,9377.29,6344.42,3032.870000000001,753.08,515.0,6.0,,0.7125,0.009950365897109792,-0.05928153019916252,0.009731941338500949,-0.0049467075758916484,-0.08781186258452826,-0.015542787720099031,
32,-0.15806879866103588,True,30,2.7,1.6,14,1.05,0.06,46.80628539649957,1.266756332405331,1.1512489081690114,22.81039587956914,105,35,70,33.333333333333336,22227.33,17546.65,4680.68,1833.88,1506,0,13.030946716999933,1.2297158652201965,0.7876987171423264,22.460034379276422,44.0,14.0,30.0,31.818181818181817,6975.76,5672.66,1303.1000000000004,516.11,571.0,5.0,,0.55,-0.06765011168691687,-0.13953903794179398,-0.014077265772517588,0.025302815897898734,0.026366769490469306,0.011528031351824517,
73,-0.20426334380909172,True,17,2.7,0.1,6,0.9,0.01,44.022007707999215,1.1662346715364298,0.9792943385021518,22.948329036005884,184,60,124,32.608695652173914,30883.97,26481.780000000002,4402.189999999999,3199.91,650,0,19.474648004999835,1.1998233077769207,1.0054344998081681,27.507382220502574,83.0,27.0,56.0,32.53012048192771,11693.190000000002,9745.76,1947.430000000002,1081.65,239.0,4.0,,1.0375,-0.07699153588794055,-0.1096435489670691,-0.05094965070329641,0.006455004484979751,0.015873340835786422,0.010993046428448165,
31,-0.20433958981767264,True,25,2.7,0.0,11,1.35,0.02,6.156588498499641,1.0464185541514612,0.2986086823779399,20.70177526142919,110,32,78,29.09090909090909,13878.439999999999,13262.8,615.6399999999994,1569.14,1460,0,22.801080438499813,1.3710547513852613,1.305648176976762,15.542816941052687,54.0,20.0,34.0,37.03703703703704,8425.2,6145.05,2280.1500000000005,708.53,570.0,5.0,,0.675,-0.023481709760334105,-0.09420607579079238,0.03645507557888034,-0.016010517524701853,-0.12680284959255653,0.019706487271831885,
